tracking_time_ns,capture_time_ns,pose_sample_index,source,phase,peak_relative_0_100,contact_strength,palm_relative_0_100,index_relative_0_100,middle_relative_0_100,ring_relative_0_100,little_relative_0_100,thumb_relative_0_100,endpoint_hold
1120055000,1789117537955384000,81,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1160055000,1789117537995384000,84,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1220060000,1789117538055389000,88,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1240060000,1789117538075389000,89,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1280060000,1789117538115389000,92,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1360065000,1789117538195394000,98,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1380065000,1789117538215394000,99,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1400069000,1789117538235398000,101,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1440069000,1789117538275398000,104,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1460069000,1789117538295398000,105,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1520074000,1789117538355403000,109,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1560074000,1789117538395403000,112,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1600078000,1789117538435407000,115,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1640078000,1789117538475407000,118,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1660078000,1789117538495407000,120,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1700083000,1789117538535412000,122,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1740083000,1789117538575412000,125,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1780087000,1789117538615416000,128,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1800088000,1789117538635417000,130,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1880092000,1789117538715421000,135,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1920092000,1789117538755421000,138,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1940092000,1789117538775421000,140,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
1960092000,1789117538795421000,141,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2020097000,1789117538855426000,145,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2060097000,1789117538895426000,148,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2080101000,1789117538915430000,150,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2120102000,1789117538955431000,152,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2160102000,1789117538995431000,156,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2240106000,1789117539075435000,161,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
2260106000,1789117539095435000,163,video_contact_and_recorded_pose,Reach for green trousers,0,1.2310000379087116e-08,0,0,0,0,0,0,False
2280111000,1789117539115440000,164,video_contact_and_recorded_pose,Reach for green trousers,0,0.0004351253979847074,0,0,0,0,0,0,False
2320111000,1789117539155440000,167,video_contact_and_recorded_pose,Reach for green trousers,0.4,0.0037446921773264872,0,0.4,0.4,0,0,0.4,False
2380115000,1789117539215444000,172,video_contact_and_recorded_pose,Reach for green trousers,0.8,0.014097563734851996,0.4,0.8,0.8,0.4,0.4,0.8,False
2400115000,1789117539235444000,173,video_contact_and_recorded_pose,Reach for green trousers,1.2,0.01879551963726647,0.8,1.2,1.2,0.8,0.4,1.2,False
2420115000,1789117539255444000,174,video_contact_and_recorded_pose,Reach for green trousers,1.6,0.024038086915117746,1.2,1.6,1.2,1.2,0.8,1.6,False
2460120000,1789117539295449000,177,video_contact_and_recorded_pose,Reach for green trousers,2.4,0.03596913049796854,1.6,2.4,2,1.6,0.8,2.4,False
2500120000,1789117539335449000,180,video_contact_and_recorded_pose,Reach for green trousers,3.1,0.049508622997919194,2,3.1,2.7,2,1.2,2.7,False
2540120000,1789117539375449000,183,video_contact_and_recorded_pose,Reach for green trousers,3.9,0.0642788895882495,2.7,3.9,3.5,2.7,1.6,3.9,False
2560125000,1789117539395454000,184,video_contact_and_recorded_pose,Reach for green trousers,4.7,0.07200906489180997,3.1,4.7,3.9,2.7,2,4.3,False
2600125000,1789117539435454000,,video_contact_only,Reach for green trousers,7.1,0.087914833676482,3.5,7.1,5.9,4.3,2.7,6.3,False
2640125000,1789117539475454000,,video_contact_only,Reach for green trousers,8.2,0.1041037051401663,4.3,8.2,7.1,5.1,3.1,7.5,False
2700129000,1789117539535458000,,video_contact_only,Reach for green trousers,10.2,0.12809022220129446,5.1,10.2,8.6,6.3,3.9,9,False
2740129000,1789117539575458000,,video_contact_only,Reach for green trousers,11.4,0.14332842290320746,5.9,11.4,9.8,7.1,4.3,10.2,False
2760134000,1789117539595463000,,video_contact_only,Reach for green trousers,12.2,0.15058163681791195,6.3,12.2,10.2,7.5,4.7,10.6,False
2800134000,1789117539635463000,,video_contact_only,Reach for green trousers,12.9,0.16411210277775637,6.7,12.9,11,8.2,5.1,11.8,False
2840134000,1789117539675463000,,video_contact_only,Reach for green trousers,14.1,0.17603033807011817,7.1,14.1,11.8,9,5.5,12.5,False
2880139000,1789117539715468000,,video_contact_only,Reach for green trousers,14.9,0.18595839368503778,7.5,14.9,12.5,9.4,5.9,13.3,False
2920139000,1789117539755468000,,video_contact_only,Reach for green trousers,15.3,0.1935146988214364,7.8,15.3,12.9,9.8,6.3,13.7,False
2980143000,1789117539815472000,,video_contact_only,Reach for green trousers,16.1,0.19957569751606596,8.2,16.1,13.7,10.2,6.3,14.1,False
3000143000,1789117539835472000,,video_contact_only,Touch fabric,16.1,0.20000000265508797,8.2,16.1,13.7,10.2,6.3,14.1,False
3060148000,1789117539895477000,220,video_contact_and_recorded_pose,Touch fabric,13.3,0.2004573678512697,8.2,13.3,12.5,9,5.5,12.5,False
3100148000,1789117539935477000,223,video_contact_and_recorded_pose,Touch fabric,13.3,0.20124511883147816,8.2,13.3,12.5,9,5.5,12.2,False
3140152000,1789117539975481000,226,video_contact_and_recorded_pose,Touch fabric,13.7,0.20239376083031466,8.2,13.7,12.5,9,5.9,12.2,False
3180152000,1789117540015481000,229,video_contact_and_recorded_pose,Touch fabric,14.1,0.20388119324276546,8.2,14.1,12.5,9.4,5.9,12.2,False
3200153000,1789117540035482000,231,video_contact_and_recorded_pose,Touch fabric,14.1,0.2047452033438923,8.2,14.1,12.5,9.4,5.9,12.2,False
3280157000,1789117540115486000,,video_contact_only,Touch fabric,16.9,0.20893918840043021,8.6,16.9,14.1,10.6,6.7,14.9,False
3320157000,1789117540155486000,,video_contact_only,Touch fabric,16.9,0.2114405398320643,8.6,16.9,14.5,10.6,6.7,14.9,False
3340162000,1789117540175491000,,video_contact_only,Touch fabric,16.9,0.21278310296366934,8.6,16.9,14.5,10.6,6.7,14.9,False
3380162000,1789117540215491000,,video_contact_only,Touch fabric,17.3,0.21563699183519763,9,17.3,14.5,11,6.7,15.3,False
3420162000,1789117540255491000,,video_contact_only,Touch fabric,17.6,0.21869854836965055,9,17.6,14.9,11,7.1,15.7,False
3440166000,1789117540275495000,,video_contact_only,Touch fabric,17.6,0.2203006927513797,9,17.6,14.9,11,7.1,15.7,False
3460166000,1789117540295495000,,video_contact_only,Touch fabric,17.6,0.22194623678719486,9,17.6,14.9,11,7.1,15.7,False
3480166000,1789117540315495000,,video_contact_only,Touch fabric,18,0.2236327626534518,9,18,15.3,11.4,7.1,15.7,False
3540171000,1789117540375500000,,video_contact_only,Touch fabric,18.4,0.22891134702660623,9.4,18.4,15.7,11.4,7.1,16.1,False
3600171000,1789117540435500000,,video_contact_only,Touch fabric,18.8,0.23445992434840857,9.8,18.8,16.1,11.8,7.5,16.5,False
3640176000,1789117540475505000,,video_contact_only,Touch fabric,18.8,0.23827324163199742,9.8,18.8,16.1,12.2,7.5,16.9,False
3700176000,1789117540535505000,267,video_contact_and_recorded_pose,Touch fabric,16.5,0.24410850921065322,10.2,16.5,13.7,10.2,6.3,15.7,False
3740180000,1789117540575509000,269,video_contact_and_recorded_pose,Touch fabric,16.9,0.24804452236216606,10.2,16.9,13.7,10.2,6.3,16.1,False
3760180000,1789117540595509000,271,video_contact_and_recorded_pose,Touch fabric,16.9,0.25001776315756263,10.2,16.9,14.1,10.2,6.3,16.1,False
3780180000,1789117540615509000,272,video_contact_and_recorded_pose,Touch fabric,16.9,0.25199097935024745,10.2,16.9,14.1,10.2,6.3,16.1,False
3820185000,1789117540655514000,275,video_contact_and_recorded_pose,Touch fabric,17.3,0.2559268937158961,10.6,17.3,14.5,10.6,6.7,16.5,False
3860185000,1789117540695514000,278,video_contact_and_recorded_pose,Touch fabric,18,0.259829410248292,10.6,18,15.3,11,7.1,16.9,False
3920189000,1789117540755518000,282,video_contact_and_recorded_pose,Touch fabric,18.4,0.2655740272160192,11,18.4,15.7,11.4,7.1,17.3,False
3940189000,1789117540775518000,283,video_contact_and_recorded_pose,Touch fabric,18.8,0.26744862527244706,11,18.8,15.7,11.4,7.1,17.3,False
3960189000,1789117540795518000,285,video_contact_and_recorded_pose,Touch fabric,18.8,0.2692985947842621,11,18.8,15.7,11.4,7.1,17.3,False
4000190000,1789117540835519000,287,video_contact_and_recorded_pose,Touch fabric,19.6,0.2729138024630698,11.4,19.6,16.1,11.8,7.5,17.6,False
4040194000,1789117540875523000,290,video_contact_and_recorded_pose,Touch fabric,19.6,0.27639794104794213,11.4,19.6,16.5,11.8,7.5,18,False
4080194000,1789117540915523000,292,video_contact_and_recorded_pose,Touch fabric,19.6,0.27972853471842074,11.4,19.6,16.5,12.2,7.5,18,False
4140199000,1789117540975528000,296,video_contact_and_recorded_pose,Touch fabric,19.2,0.284389726046924,11.8,19.2,16.1,11.8,7.1,18.4,False
4160199000,1789117540995528000,298,video_contact_and_recorded_pose,Touch fabric,19.2,0.28584303354117996,11.8,19.2,16.5,11.8,7.1,18.4,False
4200203000,1789117541035532000,301,video_contact_and_recorded_pose,Touch fabric,19.6,0.28858307752563667,11.8,19.6,16.5,12.2,7.5,18.8,False
4240203000,1789117541075532000,304,video_contact_and_recorded_pose,Touch fabric,19.6,0.29108216539461584,11.8,19.6,16.5,12.2,7.5,18.8,False
4260203000,1789117541095532000,305,video_contact_and_recorded_pose,Touch fabric,20,0.29223462367977604,12.2,20,16.9,12.2,7.8,19.2,False
4300208000,1789117541135537000,308,video_contact_and_recorded_pose,Touch fabric,20.4,0.2943319449072,12.2,20.4,17.3,12.5,7.8,19.2,False
4320208000,1789117541155537000,309,video_contact_and_recorded_pose,Touch fabric,20.4,0.295271077650457,12.2,20.4,17.3,12.5,7.8,19.2,False
4360208000,1789117541195537000,312,video_contact_and_recorded_pose,Touch fabric,20,0.2969168989031178,12.2,20,17.3,12.5,7.8,19.6,False
4420213000,1789117541255542000,316,video_contact_and_recorded_pose,Touch fabric,20,0.29876363674550066,12.2,20,16.9,12.5,7.8,20,False
4460213000,1789117541295542000,319,video_contact_and_recorded_pose,Touch fabric,20,0.2995480323021894,12.2,20,16.9,12.5,7.8,20,False
4480213000,1789117541315542000,321,video_contact_and_recorded_pose,Touch fabric,20,0.29979803740940825,12.2,20,16.9,12.5,7.8,20,False
4520217000,1789117541355546000,324,video_contact_and_recorded_pose,Grasp green trousers,20,0.3000000116077312,12.2,19.6,16.9,12.5,7.5,20,False
4580217000,1789117541415546000,328,video_contact_and_recorded_pose,Grasp green trousers,20,0.30086969245728384,12.2,19.6,16.9,12.5,7.5,20,False
4600222000,1789117541435551000,329,video_contact_and_recorded_pose,Grasp green trousers,20,0.30152923082224165,12.5,19.6,16.9,12.5,7.5,20,False
4640222000,1789117541475551000,332,video_contact_and_recorded_pose,Grasp green trousers,20.4,0.3033702229595938,12.5,19.6,16.9,12.5,7.5,20.4,False
4680222000,1789117541515551000,335,video_contact_and_recorded_pose,Grasp green trousers,20.4,0.3058719461888853,12.5,20,16.9,12.5,7.8,20.4,False
4740227000,1789117541575556000,339,video_contact_and_recorded_pose,Grasp green trousers,23.1,0.31077058222318876,12.9,22,23.1,16.9,10.2,22.7,False
4760227000,1789117541595556000,341,video_contact_and_recorded_pose,Grasp green trousers,23.1,0.3126875096975529,12.9,22,23.1,16.9,10.2,22.7,False
4780231000,1789117541615560000,342,video_contact_and_recorded_pose,Grasp green trousers,22.7,0.3147380592937193,12.9,22,22.7,16.5,9.8,22.4,False
4800231000,1789117541635560000,344,video_contact_and_recorded_pose,Grasp green trousers,21.6,0.31691607968225827,12.9,21.2,21.2,15.3,9.4,21.6,False
4880236000,1789117541715565000,349,video_contact_and_recorded_pose,Grasp green trousers,23.1,0.3268009022383011,13.3,23.1,20.8,15.3,9.4,21.2,False
4920236000,1789117541755565000,352,video_contact_and_recorded_pose,Grasp green trousers,22.7,0.3323716415509815,13.7,22.7,20.4,14.9,9,22,False
4940236000,1789117541775565000,354,video_contact_and_recorded_pose,Grasp green trousers,23.1,0.3352955068739159,13.7,23.1,20.8,14.9,9.4,22,False
4960236000,1789117541795565000,355,video_contact_and_recorded_pose,Grasp green trousers,23.5,0.3383045954610204,13.7,23.1,23.5,18,11,23.1,False
4980240000,1789117541815569000,357,video_contact_and_recorded_pose,Grasp green trousers,24.7,0.34139420235883844,14.1,23.1,24.7,18.8,11.4,23.9,False
5020240000,1789117541855569000,359,video_contact_and_recorded_pose,Grasp green trousers,25.1,0.3477905500800001,14.1,23.5,25.1,19.2,11.4,24.3,False
5060241000,1789117541895570000,362,video_contact_and_recorded_pose,Grasp green trousers,24.3,0.3544426695693176,14.5,23.5,22,17.6,11,24.3,False
5100245000,1789117541935574000,365,video_contact_and_recorded_pose,Grasp green trousers,26.3,0.3613082799781806,14.9,24.7,26.3,19.2,11.8,23.1,False
5120245000,1789117541955574000,367,video_contact_and_recorded_pose,Grasp green trousers,26.7,0.36480727877374175,14.9,25.1,26.7,19.6,12.2,23.5,False
5160245000,1789117541995574000,370,video_contact_and_recorded_pose,Grasp green trousers,26.7,0.37191168817660286,15.3,25.1,26.7,20,12.2,25.5,False
5200250000,1789117542035579000,372,video_contact_and_recorded_pose,Grasp green trousers,31.4,0.37912335030883376,15.7,31.4,28.6,21.2,12.9,26.3,False
5240250000,1789117542075579000,375,video_contact_and_recorded_pose,Grasp green trousers,32.9,0.3863978149567816,15.7,32.9,29.4,21.6,13.3,26.7,False
5260250000,1789117542095579000,377,video_contact_and_recorded_pose,Grasp green trousers,33.3,0.390045608106373,16.1,33.3,29.8,21.6,13.3,27.1,False
5300254000,1789117542135583000,380,video_contact_and_recorded_pose,Grasp green trousers,28.6,0.397336391701568,16.5,26.3,28.6,21.6,12.5,27.5,False
5340254000,1789117542175583000,382,video_contact_and_recorded_pose,Grasp green trousers,29,0.4045835317021938,16.5,27.8,29,21.2,12.5,27.5,False
5380259000,1789117542215588000,385,video_contact_and_recorded_pose,Grasp green trousers,29.8,0.41174600282931406,16.9,28.2,29.8,21.6,12.9,27.8,False
5420259000,1789117542255588000,388,video_contact_and_recorded_pose,Grasp green trousers,28.2,0.4187793671654901,17.3,27.8,27.8,21.2,12.5,28.2,False
5440259000,1789117542275588000,390,video_contact_and_recorded_pose,Grasp green trousers,28.2,0.4222346463613949,17.3,27.8,28.2,21.6,12.5,28.2,False
5480264000,1789117542315593000,392,video_contact_and_recorded_pose,Grasp green trousers,29.4,0.4289965782313012,17.6,27.8,27.5,22,12.9,29.4,False
5540264000,1789117542375593000,397,video_contact_and_recorded_pose,Grasp green trousers,30.6,0.4386845785359781,18,29,27.8,22.4,13.3,30.6,False
5560268000,1789117542395597000,398,video_contact_and_recorded_pose,Grasp green trousers,32.2,0.44177223722746384,18,32.2,29.8,23.1,14.1,31,False
5620268000,1789117542455597000,403,video_contact_and_recorded_pose,Grasp green trousers,34.5,0.45053185336625523,18.4,34.5,32.2,23.9,14.5,29,False
5640268000,1789117542475597000,404,video_contact_and_recorded_pose,Grasp green trousers,34.5,0.45326679587231405,18.4,34.5,32.9,24.3,15.3,28.6,False
5700273000,1789117542535602000,408,video_contact_and_recorded_pose,Grasp green trousers,34.9,0.4608427986547239,18.8,34.9,33.7,24.7,15.7,29,False
5720273000,1789117542555602000,410,video_contact_and_recorded_pose,Grasp green trousers,35.3,0.46314033386678355,18.8,35.3,34.1,25.1,15.7,29,False
5760277000,1789117542595606000,,video_contact_only,Grasp green trousers,37.3,0.46736245526384435,19.2,37.3,31.8,23.5,14.5,32.9,False
5800277000,1789117542635606000,,video_contact_only,Grasp green trousers,37.6,0.4710507954254918,19.2,37.6,31.8,23.5,14.9,33.3,False
5840278000,1789117542675607000,,video_contact_only,Grasp green trousers,37.6,0.47416322893929275,19.6,37.6,32.2,23.9,14.9,33.7,False
5880282000,1789117542715611000,,video_contact_only,Grasp green trousers,38,0.47665717323463574,19.6,38,32.2,23.9,14.9,33.7,False
5900282000,1789117542735611000,,video_contact_only,Grasp green trousers,38,0.47765869442115283,19.6,38,32.5,23.9,14.9,33.7,False
5940282000,1789117542775611000,,video_contact_only,Grasp green trousers,38,0.479144463957435,19.6,38,32.5,23.9,14.9,34.1,False
5980287000,1789117542815616000,,video_contact_only,Grasp green trousers,38.4,0.47990504843412385,19.6,38.4,32.5,24.3,14.9,34.1,False
6000287000,1789117542835616000,,video_contact_only,Lift and align,38.4,0.4799999990238163,19.6,38.4,32.5,24.3,14.9,34.1,False
6040291000,1789117542875620000,,video_contact_only,Lift and align,38.4,0.47998087496584185,19.6,38.4,32.5,24.3,14.9,34.1,False
6060291000,1789117542895620000,,video_contact_only,Lift and align,38.4,0.4799573032673281,19.6,38.4,32.5,24.3,14.9,34.1,False
6120291000,1789117542955620000,,video_contact_only,Lift and align,38.4,0.4798315607969063,19.6,38.4,32.5,23.9,14.9,34.1,False
6160296000,1789117542995625000,,video_contact_only,Lift and align,38.4,0.4797027008148782,19.6,38.4,32.5,23.9,14.9,34.1,False
6200296000,1789117543035625000,,video_contact_only,Lift and align,38.4,0.4795386307269136,19.6,38.4,32.5,23.9,14.9,34.1,False
6240300000,1789117543075629000,,video_contact_only,Lift and align,38.4,0.47933998932863997,19.6,38.4,32.5,23.9,14.9,34.1,False
6260301000,1789117543095630000,,video_contact_only,Lift and align,38.4,0.4792279264604695,19.6,38.4,32.5,23.9,14.9,34.1,False
6300301000,1789117543135630000,,video_contact_only,Lift and align,38,0.4789787420620228,19.6,38,32.5,23.9,14.9,34.1,False
6340305000,1789117543175634000,,video_contact_only,Lift and align,38,0.47869666377568415,19.6,38,32.5,23.9,14.9,34.1,False
6380305000,1789117543215634000,,video_contact_only,Lift and align,38,0.4783824223063407,19.6,38,32.5,23.9,14.9,33.7,False
6420305000,1789117543255634000,,video_contact_only,Lift and align,38,0.478036665319631,19.6,38,32.5,23.9,14.9,33.7,False
6440310000,1789117543275639000,,video_contact_only,Lift and align,38,0.4778521321283192,19.6,38,32.5,23.9,14.9,33.7,False
6520310000,1789117543355639000,,video_contact_only,Lift and align,38,0.4770387626197347,19.6,38,32.5,23.9,14.9,33.7,False
6560315000,1789117543395644000,,video_contact_only,Lift and align,38,0.47658794921079484,19.6,38,32.2,23.9,14.9,33.7,False
6580315000,1789117543415644000,,video_contact_only,Lift and align,38,0.47635184715661166,19.6,38,32.2,23.9,14.9,33.7,False
6600315000,1789117543435644000,,video_contact_only,Lift and align,38,0.47610870906358077,19.6,38,32.2,23.9,14.9,33.7,False
6660319000,1789117543495648000,,video_contact_only,Lift and align,38,0.4753378679288142,19.6,38,32.2,23.9,14.9,33.7,False
6700319000,1789117543535648000,480,video_contact_and_recorded_pose,Lift and align,35.7,0.4747903717431551,19.6,35.7,34.1,25.5,16.1,29.4,False
6720324000,1789117543555653000,482,video_contact_and_recorded_pose,Lift and align,35.7,0.4745067142900309,19.6,35.7,34.1,25.5,16.1,30.6,False
6760324000,1789117543595653000,485,video_contact_and_recorded_pose,Lift and align,35.7,0.473920285705115,19.6,35.7,34.1,25.1,15.7,32.2,False
6780324000,1789117543615653000,486,video_contact_and_recorded_pose,Lift and align,36.1,0.4736176130491344,19.6,36.1,34.1,25.1,15.7,32.5,False
6840328000,1789117543675657000,490,video_contact_and_recorded_pose,Lift and align,36.5,0.47267270818827756,19.2,36.5,34.1,25.1,15.7,33.7,False
6880328000,1789117543715657000,493,video_contact_and_recorded_pose,Lift and align,36.5,0.47201297018814165,19.2,36.5,34.1,25.1,15.7,34.5,False
6920333000,1789117543755662000,496,video_contact_and_recorded_pose,Lift and align,36.1,0.471330058273694,19.2,36.1,33.7,24.7,15.3,34.5,False
6940333000,1789117543775662000,498,video_contact_and_recorded_pose,Lift and align,36.1,0.470980197330073,19.2,36.1,33.7,24.7,14.9,34.5,False
6980333000,1789117543815662000,501,video_contact_and_recorded_pose,Lift and align,35.3,0.4702640029447898,19.2,35.3,33.3,24.7,14.9,34.1,False
7020338000,1789117543855667000,502,video_contact_and_recorded_pose,Lift and align,34.5,0.46952631358521285,19.2,34.5,33.3,24.3,14.9,32.5,False
7100338000,1789117543935667000,508,video_contact_and_recorded_pose,Lift and align,34.1,0.4679896094303812,19.2,34.1,32.9,24.3,14.5,31.8,False
7120342000,1789117543955671000,510,video_contact_and_recorded_pose,Lift and align,34.1,0.4675930312479465,19.2,34.1,32.5,23.9,14.5,31.4,False
7140342000,1789117543975671000,511,video_contact_and_recorded_pose,Lift and align,34.1,0.4671917715141177,19.2,34.1,32.5,23.9,14.5,31,False
7160342000,1789117543995671000,513,video_contact_and_recorded_pose,Lift and align,33.7,0.46678583569061,19.2,33.7,32.5,23.9,14.5,30.6,False
7240347000,1789117544075676000,518,video_contact_and_recorded_pose,Lift and align,34.1,0.4651169106116697,19.2,34.1,31.8,23.5,14.5,29.8,False
7260347000,1789117544095676000,520,video_contact_and_recorded_pose,Lift and align,34.1,0.4646888574841627,19.2,34.1,31.8,23.5,14.5,29.8,False
7300351000,1789117544135680000,,video_contact_only,Lift and align,36.9,0.4638202366751963,19.2,36.9,31.4,23.1,14.5,32.9,False
7340352000,1789117544175681000,,video_contact_only,Lift and align,36.9,0.4629356723364797,18.8,36.9,31.4,23.1,14.5,32.9,False
7380352000,1789117544215681000,,video_contact_only,Lift and align,36.9,0.46203579691729674,18.8,36.9,31.4,23.1,14.5,32.9,False
7400356000,1789117544235685000,,video_contact_only,Lift and align,36.9,0.4615802285772173,18.8,36.9,31.4,23.1,14.5,32.5,False
7420356000,1789117544255685000,,video_contact_only,Lift and align,36.9,0.4611211705761053,18.8,36.9,31.4,23.1,14.5,32.5,False
7460356000,1789117544295685000,534,video_contact_and_recorded_pose,Lift and align,31.4,0.46019265051475367,18.8,31.4,27.1,19.6,11.8,29,False
7520361000,1789117544355690000,538,video_contact_and_recorded_pose,Lift and align,31.4,0.4587750051605492,18.8,31.4,27.1,20,12.2,28.2,False
7560361000,1789117544395690000,541,video_contact_and_recorded_pose,Lift and align,31,0.457814472268348,18.8,31,27.1,20,12.2,27.8,False
7580361000,1789117544415690000,543,video_contact_and_recorded_pose,Lift and align,31,0.45732980448272476,18.8,31,27.5,20,12.2,27.5,False
7600365000,1789117544435694000,544,video_contact_and_recorded_pose,Lift and align,31,0.45684221706931777,18.8,31,27.5,20,12.2,27.5,False
7640365000,1789117544475694000,547,video_contact_and_recorded_pose,Lift and align,30.6,0.45585910828992593,18.8,30.6,27.5,20,12.5,27.1,False
7700370000,1789117544535699000,551,video_contact_and_recorded_pose,Lift and align,30.6,0.45436526296698493,18.8,30.6,27.5,20,12.5,27.1,False
7720370000,1789117544555699000,553,video_contact_and_recorded_pose,Lift and align,30.6,0.453862611061956,18.8,30.6,27.5,20,12.5,26.7,False
7760370000,1789117544595699000,555,video_contact_and_recorded_pose,Lift and align,30.6,0.4528506959623509,18.4,30.6,27.5,20,12.5,26.7,False
7800375000,1789117544635704000,558,video_contact_and_recorded_pose,Lift and align,30.6,0.45183039966675925,18.4,30.6,27.5,20,12.9,27.1,False
7820375000,1789117544655704000,559,video_contact_and_recorded_pose,Lift and align,30.2,0.45131743081463305,18.4,30.2,27.5,20,12.9,27.1,False
7880379000,1789117544715708000,563,video_contact_and_recorded_pose,Lift and align,30.2,0.4497678949722477,18.4,30.2,27.5,20.4,12.5,27.5,False
