tracking_time_ns,capture_time_ns,pose_sample_index,pose_unix_ms,pose_distance_ms,valid,pose_source,thumb01_bend_deg,thumb02_bend_deg,thumb03_bend_deg,index01_bend_deg,index02_bend_deg,index03_bend_deg,middle01_bend_deg,middle02_bend_deg,middle03_bend_deg,ring01_bend_deg,ring02_bend_deg,ring03_bend_deg,little01_bend_deg,little02_bend_deg,little03_bend_deg,thumb01_x_deg,thumb01_y_deg,thumb01_z_deg,thumb02_x_deg,thumb02_y_deg,thumb02_z_deg,thumb03_x_deg,thumb03_y_deg,thumb03_z_deg,index01_x_deg,index01_y_deg,index01_z_deg,index02_x_deg,index02_y_deg,index02_z_deg,index03_x_deg,index03_y_deg,index03_z_deg,middle01_x_deg,middle01_y_deg,middle01_z_deg,middle02_x_deg,middle02_y_deg,middle02_z_deg,middle03_x_deg,middle03_y_deg,middle03_z_deg,ring01_x_deg,ring01_y_deg,ring01_z_deg,ring02_x_deg,ring02_y_deg,ring02_z_deg,ring03_x_deg,ring03_y_deg,ring03_z_deg,little01_x_deg,little01_y_deg,little01_z_deg,little02_x_deg,little02_y_deg,little02_z_deg,little03_x_deg,little03_y_deg,little03_z_deg,direction_error_deg
0,1789028292345637000,0,1789028292347,1.363,False,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20005000,1789028292365642000,1,1789028292362,3.642,False,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100005000,1789028292445642000,7,1789028292444,1.642,False,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140009000,1789028292485646000,10,1789028292487,1.354,True,recorded_pose,20.03936155664352,6.852377566468243,7.791912636105333,27.9571225349178,21.716489509998727,6.015916100473534,25.523509116211095,33.948969973499686,11.632107471818111,23.329763890089403,26.017084919494724,10.846744457109857,24.088235057635547,21.401920892115164,7.602543780053053,28.97501493895764,35.03226395612471,-20.003770808710964,0.18223065214705148,-3.562045828770598,5.8547828729232725,0.23401856264886692,-4.000917614022666,6.692246237008294,-6.750860605673803,0.16739787614641954,20.870964349672803,0.08795107311699941,-0.4590387639359827,21.711461961933722,0.006089019544659896,-0.11565217132964431,6.0148185735614215,-6.781219330759341,-7.0367627288149555,18.66227835836474,-0.3974893809915712,1.303053295967651,33.92608367729397,-0.048399146480453244,0.47551818308634164,11.623024079502274,-9.97258795828461,-11.100822909889823,18.762261843143364,-0.1480705910841189,0.6409043134671595,26.008220087615395,-0.027047809662374776,0.28497949129037475,10.84367199584877,-8.89417512570178,-8.09727428801864,23.248572110313283,-0.7472405720338439,4.020679950274521,21.0350504434884,-0.09430615855539279,1.4453565219914757,7.4659277808569495,4.094554566467037e-06
160009000,1789028292505646000,11,1789028292500,5.646,True,recorded_pose,20.03936155664352,6.852377566468243,7.791912636105333,27.9571225349178,21.716489509998727,6.015916100473534,25.523509116211095,33.948969973499686,11.632107471818111,23.329763890089403,26.017084919494724,10.846744457109857,24.088235057635547,21.401920892115164,7.602543780053053,28.97501493895764,35.03226395612471,-20.003770808710964,0.18223065214705148,-3.562045828770598,5.8547828729232725,0.23401856264886692,-4.000917614022666,6.692246237008294,-6.750860605673803,0.16739787614641954,20.870964349672803,0.08795107311699941,-0.4590387639359827,21.711461961933722,0.006089019544659896,-0.11565217132964431,6.0148185735614215,-6.781219330759341,-7.0367627288149555,18.66227835836474,-0.3974893809915712,1.303053295967651,33.92608367729397,-0.048399146480453244,0.47551818308634164,11.623024079502274,-9.97258795828461,-11.100822909889823,18.762261843143364,-0.1480705910841189,0.6409043134671595,26.008220087615395,-0.027047809662374776,0.28497949129037475,10.84367199584877,-8.89417512570178,-8.09727428801864,23.248572110313283,-0.7472405720338439,4.020679950274521,21.0350504434884,-0.09430615855539279,1.4453565219914757,7.4659277808569495,4.094554566467037e-06
180009000,1789028292525646000,13,1789028292528,2.354,True,recorded_pose,18.053520282079496,6.541926864246602,6.4698896301258815,24.097687726029832,15.756169883852314,4.94677298144423,20.0105721666932,22.760581258168948,9.547870463419548,16.43115879297017,16.081567668341883,3.6527444894045056,15.32227936661288,10.774990565453514,2.884913409210749,30.969808139817246,39.640948371760366,-23.122549564420254,0.16403028210930992,-3.3358792412147915,5.627907396030996,0.16006238779162088,-3.2850738412915983,5.577406734443054,-6.758897899314267,-1.23848206368183,16.103567792128185,0.08423128333394173,-0.6096006010282612,15.74427919802774,0.006781839950715366,-0.15678137065728426,4.944306524046104,-7.093617666696243,-8.07532000981494,11.93196591387199,-0.04369717748061854,0.21711631609246868,22.75872978486844,-0.012232526450531233,0.14647003572026673,9.547263242634,-10.52425278437587,-11.963268267285276,10.94104128296949,0.03859269030763076,-0.2734440625031687,16.077787762611212,0.0030242069217194505,-0.09484636924680577,3.6521471870595934,-7.383897675430353,-17.603831907346198,16.211613972350033,-0.0904480902072149,0.9608703129037275,10.729204144202866,-0.00378706288229666,0.15056139803207136,2.8823779056082013,3.1945284701301985e-06
200014000,1789028292545651000,14,1789028292541,4.651,True,recorded_pose,17.31153454426904,6.3897843491759,5.804436778052374,22.199198730413553,12.7730755331952,4.4150925931709155,17.40438729469657,17.16190339429613,8.51431072780326,13.17192776463305,11.106493755423438,0.09039719586025409,13.054045798331611,5.365245649305606,0.5214701022117525,32.16436591945636,42.06064176795932,-24.62114795319381,0.15546342845716044,-3.2261149022993383,5.515724351197413,0.12731430294663282,-2.8962716890635707,5.03286356082028,-6.828647062503249,-1.7799081953147202,13.674113616796793,0.050092102370776395,-0.4482231872736087,12.764943331539413,0.005188196198512331,-0.13431593016071072,4.41306526641107,-7.315030369503602,-8.363917383014204,8.516885839901455,-0.008200669834394315,0.05435410079657389,17.160947795524056,-0.0036833870301183395,0.04946720863161292,8.514673810616634,-10.863216396559885,-12.120677240979054,6.979599698504721,0.035513678023356365,-0.3656797418652077,11.099032626892775,6.300860768251868e-06,-0.00752920967778816,0.09072155839125325,-7.141016519066557,-22.163929197320943,12.263535893753485,-0.01190494744104522,0.25235442222462395,5.355914179422372,4.71673768395205e-05,-0.010145852778969415,0.52283656958843,2.561320938754782e-06
240014000,1789028292585651000,17,1789028292582,3.651,True,recorded_pose,15.46461231479471,5.519662026355536,4.062947209480234,21.078231561206554,10.575555416802327,3.053802544740075,16.370810329846858,14.478618415969825,6.166864625282797,12.578817618489047,8.907914547570455,1.353562730693908,17.17610961236166,4.785004661673718,0.3967662077740527,33.11167567048647,44.62601826890559,-24.16291774828453,0.11598745784696889,-2.788055693709433,4.762876626887875,0.06208521938659497,-2.014897280020514,3.5293611976959256,-6.900548489286336,-1.8193670643895619,12.402475396132152,0.041538387775255495,-0.44963590244191093,10.565712745607838,0.003099717564048607,-0.1158832396585508,3.0516189072406865,-7.419380983304924,-8.768107956948054,6.768914963461887,0.011593635098377235,-0.09126369794982965,14.477463094779333,0.0017962918042825143,-0.033361911155501904,6.167280372182695,-10.926860968392562,-12.931304084180786,5.798184569900317,0.03115685486682752,-0.40061775034265756,8.89745996462067,0.0008257852233682438,0.07000459510644225,-1.351116713845774,-6.363056131612443,-25.07834030664394,15.427042616529276,-0.007534766150722734,0.17845241115807314,4.778261693092363,-5.329251513488915e-05,-0.01571158187349398,-0.3950479665844885,2.2588727439225506e-06
280014000,1789028292625651000,20,1789028292623,2.651,True,recorded_pose,12.400898799213552,5.800264190912779,5.804524369349477,23.040369548046733,11.648990275484673,3.084241737206649,18.87931739909191,15.804110302097312,5.486906843806369,16.72160588217018,11.89616049145058,0.255948154845607,26.05056593218449,10.946664629898066,1.1001644878925587,32.16567258157248,44.82529316952784,-19.455760190275917,0.1290326288715046,-2.9625804434017766,4.986050262295184,0.1281641662919388,-2.92530707837279,5.016171957024965,-6.761068571567088,-1.6767393962197568,15.02494710863478,0.062100731005302987,-0.6100332975469273,11.632848183788381,0.003975779729666465,-0.14736561735084602,3.0807384221602425,-7.157569491374176,-9.504817122075107,9.377660674911485,0.02495424802788531,-0.17979075327340913,15.802238875379265,0.0023728514128720565,-0.0495357656447162,5.487189585352069,-10.361775086160396,-14.185623076258935,10.442537614495137,0.04985417601153856,-0.4791052431553819,11.885133275161381,2.9392366087711807e-05,-0.012991762513239843,0.25625313164313435,-5.483917528391066,-22.016188603542428,27.16874550619758,-0.06638687758025254,0.6922000038038365,10.921632022247376,-0.0006635041604568993,-0.06942372456517999,-1.096589991559165,2.561320938754782e-06
320019000,1789028292665656000,23,1789028292665,0.656,True,recorded_pose,11.128399678540488,6.87556208267369,7.516754448427251,23.900041174812944,12.365269658010028,3.527480562305845,21.290557776784354,15.898519094691608,4.805945319140809,18.827810954017398,13.113386713687767,0.2029852052074267,22.577981459009486,11.055018696429098,1.0483146740869853,31.63834478593728,44.795542820086915,-17.045741430502563,0.18461999417931627,-3.610020394895739,5.852671462240884,0.21922525996996142,-3.9007472717109146,6.43087875496886,-6.743436625065004,-1.1929110473875792,16.50061900464821,0.06527697011963421,-0.6037200096369223,12.350370119494311,0.004939235945673204,-0.1601454224057209,3.52386343772333,-6.911355254599478,-9.499028806508237,12.320185208064261,0.016937005095852338,-0.12128747973294256,15.8971942549136,0.0012146672782267474,-0.028965834854486377,4.806363991011853,-10.048921035795539,-14.567266034937221,12.92389360963628,0.04795848097012192,-0.417682061469248,13.105334448445694,-3.1782621094058895e-06,0.001980037453327675,0.20360394166128065,-5.960330322160655,-21.719527550424147,23.578877558924525,-0.06288642710820286,0.6489301410566611,11.032795606259947,-0.0005688832334662889,-0.06247178455766932,-1.0450659992527709,2.699869328381916e-06
