tracking_time_ns,capture_time_ns,pose_sample_index,pose_unix_ms,pose_distance_ms,valid,pose_source,thumb01_bend_deg,thumb02_bend_deg,thumb03_bend_deg,index01_bend_deg,index02_bend_deg,index03_bend_deg,middle01_bend_deg,middle02_bend_deg,middle03_bend_deg,ring01_bend_deg,ring02_bend_deg,ring03_bend_deg,little01_bend_deg,little02_bend_deg,little03_bend_deg,thumb01_x_deg,thumb01_y_deg,thumb01_z_deg,thumb02_x_deg,thumb02_y_deg,thumb02_z_deg,thumb03_x_deg,thumb03_y_deg,thumb03_z_deg,index01_x_deg,index01_y_deg,index01_z_deg,index02_x_deg,index02_y_deg,index02_z_deg,index03_x_deg,index03_y_deg,index03_z_deg,middle01_x_deg,middle01_y_deg,middle01_z_deg,middle02_x_deg,middle02_y_deg,middle02_z_deg,middle03_x_deg,middle03_y_deg,middle03_z_deg,ring01_x_deg,ring01_y_deg,ring01_z_deg,ring02_x_deg,ring02_y_deg,ring02_z_deg,ring03_x_deg,ring03_y_deg,ring03_z_deg,little01_x_deg,little01_y_deg,little01_z_deg,little02_x_deg,little02_y_deg,little02_z_deg,little03_x_deg,little03_y_deg,little03_z_deg,direction_error_deg
2920144000,1789023944759685000,209,1789023944764,4.315,False,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960144000,1789023944799685000,212,1789023944805,5.315,False,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980148000,1789023944819689000,213,1789023944820,0.311,False,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020148000,1789023944859689000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3060148000,1789023944899689000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3100153000,1789023944939694000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3140153000,1789023944979694000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3160153000,1789023944999694000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3180157000,1789023945019698000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3240158000,1789023945079699000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3280162000,1789023945119703000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3300162000,1789023945139703000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3340162000,1789023945179703000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3360167000,1789023945199708000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3420167000,1789023945259708000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3460171000,1789023945299712000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3500171000,1789023945339712000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3540171000,1789023945379712000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3580176000,1789023945419717000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3600176000,1789023945439717000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3640180000,1789023945479721000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3680181000,1789023945519722000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3740185000,1789023945579726000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3780185000,1789023945619726000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3820185000,1789023945659726000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3840190000,1789023945679731000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3860190000,1789023945699731000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3900190000,1789023945739731000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
3960194000,1789023945799735000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4000195000,1789023945839736000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4020199000,1789023945859740000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4060199000,1789023945899740000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4080199000,1789023945919740000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4140204000,1789023945979745000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4180204000,1789023946019745000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4220208000,1789023946059749000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4280208000,1789023946119749000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4320213000,1789023946159754000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4340213000,1789023946179754000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4360213000,1789023946199754000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4400217000,1789023946239758000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4440218000,1789023946279759000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4460218000,1789023946299759000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4520222000,1789023946359763000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4540222000,1789023946379763000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4600227000,1789023946439768000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4640227000,1789023946479768000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4680227000,1789023946519768000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4700231000,1789023946539772000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4740232000,1789023946579773000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4780236000,1789023946619777000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4820236000,1789023946659777000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4840236000,1789023946679777000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4880241000,1789023946719782000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
4920241000,1789023946759782000,,,,True,visual_video_estimate,,,,,,,,,,,,,,,,,,10,,,25,,,15,,,30,,,75,,,35,,,35,,,80,,,40,,,35,,,80,,,40,,,40,,,80,,,40,
