tracking_time_ns,capture_time_ns,pose_sample_index,source,phase,peak_relative_0_100,contact_strength,palm_relative_0_100,index_relative_0_100,middle_relative_0_100,ring_relative_0_100,little_relative_0_100,thumb_relative_0_100,endpoint_hold
2620125000,1789117025116653000,,video_contact_only,Reach for kettle,16.5,0.20863340693867577,5.1,16.5,14.1,10.6,6.7,14.9,False
2700130000,1789117025196658000,,video_contact_only,Reach for kettle,23.1,0.29162893831930264,7.1,23.1,19.6,14.5,9,20.8,False
2720130000,1789117025216658000,,video_contact_only,Reach for kettle,24.7,0.31205294323292576,7.8,24.7,21.2,15.7,9.8,22,False
2760134000,1789117025256662000,,video_contact_only,Reach for kettle,28.2,0.351616281428953,8.6,28.2,23.9,17.6,11,25.1,False
2800135000,1789117025296663000,,video_contact_only,Reach for kettle,31,0.3886009900737302,9.4,31,26.3,19.6,12.2,27.5,False
2820135000,1789117025316663000,,video_contact_only,Reach for kettle,32.5,0.4058055535449343,9.8,32.5,27.5,20.4,12.9,28.6,False
2860139000,1789117025356667000,,video_contact_only,Reach for kettle,34.9,0.43699993464054576,10.6,34.9,29.8,22,13.7,31,False
2880139000,1789117025376667000,,video_contact_only,Reach for kettle,36.1,0.4507294014849492,11,36.1,30.6,22.7,14.1,31.8,False
2940144000,1789117025436672000,,video_contact_only,Reach for kettle,38.4,0.48291243617855695,11.8,38.4,32.9,24.3,15.3,34.1,False
2980144000,1789117025476672000,212,video_contact_and_recorded_pose,Reach for kettle,41.2,0.49557326627457887,12.2,41.2,33.3,24.3,14.1,34.9,False
3020144000,1789117025516672000,214,video_contact_and_recorded_pose,Grasp kettle,41.6,0.5000000053847015,12.2,41.6,33.7,24.3,14.5,35.3,False
3060148000,1789117025556676000,217,video_contact_and_recorded_pose,Grasp kettle,41.6,0.5004112220382662,12.2,41.6,33.7,24.3,14.5,35.3,False
3100148000,1789117025596676000,,video_contact_only,Grasp kettle,40,0.5016095633338632,12.5,40,34.1,25.1,15.7,35.7,False
3140153000,1789117025636681000,,video_contact_only,Grasp kettle,40,0.5035515787812658,12.5,40,34.1,25.5,15.7,35.7,False
3180153000,1789117025676681000,,video_contact_only,Grasp kettle,40.4,0.506193040226871,12.5,40.4,34.5,25.5,16.1,36.1,False
3200153000,1789117025696681000,,video_contact_only,Grasp kettle,40.4,0.5077624689650548,12.5,40.4,34.5,25.5,16.1,36.1,False
3260158000,1789117025756686000,,video_contact_only,Grasp kettle,40.8,0.5134004651438684,12.5,40.8,34.9,25.9,16.1,36.5,False
3300158000,1789117025796686000,,video_contact_only,Grasp kettle,41.2,0.5178784954922611,12.9,41.2,35.3,25.9,16.5,36.9,False
3320158000,1789117025816686000,,video_contact_only,Grasp kettle,41.6,0.5203170012080816,12.9,41.6,35.3,26.3,16.5,36.9,False
3340162000,1789117025836690000,,video_contact_only,Grasp kettle,41.6,0.5228817359762069,12.9,41.6,35.3,26.3,16.5,37.3,False
3400162000,1789117025896690000,,video_contact_only,Grasp kettle,42.4,0.5312739836703952,12.9,42.4,36.1,26.7,16.9,37.6,False
3420162000,1789117025916690000,,video_contact_only,Grasp kettle,42.7,0.5342863569237576,13.3,42.7,36.1,26.7,16.9,38,False
3480167000,1789117025976695000,,video_contact_only,Grasp kettle,43.5,0.5438926402235478,13.3,43.5,36.9,27.5,17.3,38.4,False
3500167000,1789117025996695000,,video_contact_only,Grasp kettle,43.5,0.5472656959175561,13.3,43.5,37.3,27.5,17.3,38.8,False
3540171000,1789117026036699000,,video_contact_only,Grasp kettle,44.3,0.5542365392468517,13.7,44.3,37.6,27.8,17.3,39.2,False
3560172000,1789117026056700000,,video_contact_only,Grasp kettle,44.7,0.5578228749089189,13.7,44.7,37.6,27.8,17.6,39.6,False
3620176000,1789117026116704000,,video_contact_only,Grasp kettle,45.5,0.5689207918955738,14.1,45.5,38.4,28.6,18,40.4,False
3660176000,1789117026156704000,,video_contact_only,Grasp kettle,45.9,0.5765464832639948,14.1,45.9,39.2,29,18,40.8,False
3680176000,1789117026176704000,,video_contact_only,Grasp kettle,46.3,0.5804111958384226,14.1,46.3,39.2,29,18.4,41.2,False
3700176000,1789117026196704000,,video_contact_only,Grasp kettle,46.7,0.5843031966472868,14.5,46.7,39.6,29.4,18.4,41.6,False
3760181000,1789117026256709000,,video_contact_only,Grasp kettle,47.5,0.5960892419585274,14.5,47.5,40.4,29.8,18.8,42.4,False
3800181000,1789117026296709000,,video_contact_only,Grasp kettle,48.2,0.6039821559297558,14.9,48.2,40.8,30.2,18.8,42.7,False
3840185000,1789117026336713000,,video_contact_only,Grasp kettle,49,0.6118537874317922,14.9,49,41.6,30.6,19.2,43.5,False
3860185000,1789117026356713000,,video_contact_only,Grasp kettle,49,0.6157672637888709,15.3,49,42,31,19.2,43.5,False
3900186000,1789117026396714000,,video_contact_only,Grasp kettle,49.8,0.6235231827183041,15.3,49.8,42.4,31.4,19.6,44.3,False
3980190000,1789117026476718000,,video_contact_only,Grasp kettle,51,0.6385973732428585,15.7,51,43.1,32.2,20,45.1,False
4000190000,1789117026496718000,,video_contact_only,Grasp kettle,51.4,0.6422425850350748,15.7,51.4,43.5,32.2,20,45.5,False
4040195000,1789117026536723000,,video_contact_only,Grasp kettle,51.8,0.6493478368217265,16.1,51.8,43.9,32.5,20.4,45.9,False
4080195000,1789117026576723000,,video_contact_only,Grasp kettle,52.5,0.6561676733773697,16.1,52.5,44.3,32.9,20.8,46.7,False
4120199000,1789117026616727000,,video_contact_only,Grasp kettle,52.9,0.6626598918390868,16.5,52.9,45.1,33.3,20.8,47.1,False
4140199000,1789117026636727000,,video_contact_only,Grasp kettle,52.9,0.6657689045896631,16.5,52.9,45.1,33.3,20.8,47.1,False
4160199000,1789117026656727000,,video_contact_only,Grasp kettle,53.3,0.6687794520938479,16.5,53.3,45.5,33.7,21.2,47.5,False
4200204000,1789117026696732000,,video_contact_only,Grasp kettle,53.7,0.6744839674555501,16.5,53.7,45.9,33.7,21.2,47.8,False
4260204000,1789117026756732000,,video_contact_only,Grasp kettle,54.5,0.6821644493622054,16.9,54.5,46.3,34.1,21.6,48.2,False
4300208000,1789117026796736000,,video_contact_only,Grasp kettle,54.9,0.6866379511976919,16.9,54.9,46.7,34.5,21.6,48.6,False
4320209000,1789117026816737000,,video_contact_only,Grasp kettle,54.9,0.6886639874648786,16.9,54.9,46.7,34.5,21.6,48.6,False
4400213000,1789117026896741000,,video_contact_only,Grasp kettle,55.3,0.6952365699268293,17.3,55.3,47.1,34.9,22,49.4,False
4440213000,1789117026936741000,,video_contact_only,Grasp kettle,55.7,0.6975272734910013,17.3,55.7,47.5,34.9,22,49.4,False
4460213000,1789117026956741000,,video_contact_only,Grasp kettle,55.7,0.69840464173868,17.3,55.7,47.5,35.3,22,49.4,False
4480213000,1789117026976741000,,video_contact_only,Grasp kettle,55.7,0.6990960646043788,17.3,55.7,47.5,35.3,22,49.4,False
4540218000,1789117027036746000,,video_contact_only,Lift kettle,55.7,0.7000000008153876,17.3,55.7,47.5,35.3,22,49.8,False
4580218000,1789117027076746000,,video_contact_only,Lift kettle,55.7,0.700027553978356,17.3,55.7,47.5,35.3,22,49.8,False
4600222000,1789117027096750000,,video_contact_only,Lift kettle,55.7,0.7000615589404432,17.3,55.7,47.5,35.3,22,49.8,False
4620222000,1789117027116750000,,video_contact_only,Lift kettle,55.7,0.7001088428343458,17.3,55.7,47.5,35.3,22,49.8,False
4660223000,1789117027156751000,,video_contact_only,Lift kettle,55.7,0.7002426805672378,17.3,55.7,47.5,35.3,22,49.8,False
4700227000,1789117027196755000,,video_contact_only,Lift kettle,56.1,0.7004279125181833,17.3,56.1,47.5,35.3,22,49.8,False
4760227000,1789117027256755000,,video_contact_only,Lift kettle,56.1,0.7007994968850388,17.3,56.1,47.5,35.3,22,49.8,False
4780227000,1789117027276755000,,video_contact_only,Lift kettle,56.1,0.7009477738860993,17.3,56.1,47.5,35.3,22,49.8,False
4820232000,1789117027316760000,,video_contact_only,Lift kettle,56.1,0.7012801148443564,17.3,56.1,47.5,35.3,22,49.8,False
4840232000,1789117027336760000,,video_contact_only,Lift kettle,56.1,0.7014638436075422,17.3,56.1,47.5,35.3,22,49.8,False
4900236000,1789117027396764000,350,video_contact_and_recorded_pose,Lift kettle,51,0.7020836231775943,17.3,51,47.8,33.7,19.6,48.2,False
4940236000,1789117027436764000,353,video_contact_and_recorded_pose,Lift kettle,50.6,0.7025524399031693,17.3,50.6,47.8,33.7,19.2,48.2,False
4980241000,1789117027476769000,355,video_contact_and_recorded_pose,Lift kettle,50.2,0.7030644775675369,17.3,50.2,47.5,33.7,20,47.5,False
5000241000,1789117027496769000,357,video_contact_and_recorded_pose,Lift kettle,50.2,0.7033362815256496,17.3,50.2,47.1,33.7,20.4,47.5,False
5040241000,1789117027536769000,360,video_contact_and_recorded_pose,Lift kettle,49.8,0.7039107869833645,17.3,49.8,47.1,34.1,20.4,47.1,False
5080246000,1789117027576774000,363,video_contact_and_recorded_pose,Lift kettle,49.8,0.7045255897559501,17.3,49.8,47.1,34.1,20.4,47.1,False
5120246000,1789117027616774000,,video_contact_only,Lift kettle,56.1,0.7051793615845295,17.3,56.1,47.8,35.3,22.4,49.8,False
5140246000,1789117027636774000,,video_contact_only,Lift kettle,56.5,0.7055205217594592,17.3,56.5,47.8,35.3,22.4,50.2,False
5180250000,1789117027676778000,,video_contact_only,Lift kettle,56.5,0.706230729434793,17.3,56.5,47.8,35.7,22.4,50.2,False
5220250000,1789117027716778000,,video_contact_only,Lift kettle,56.5,0.7069769750934766,17.3,56.5,47.8,35.7,22.4,50.2,False
5280255000,1789117027776783000,,video_contact_only,Lift kettle,56.5,0.7081615772454782,17.3,56.5,47.8,35.7,22.4,50.2,False
5300255000,1789117027796783000,,video_contact_only,Lift kettle,56.5,0.7085731939764423,17.3,56.5,48.2,35.7,22.4,50.2,False
5340255000,1789117027836783000,,video_contact_only,Lift kettle,56.5,0.7094207183618972,17.6,56.5,48.2,35.7,22.4,50.2,False
5400260000,1789117027896788000,,video_contact_only,Lift kettle,56.9,0.7107506437980604,17.6,56.9,48.2,35.7,22.4,50.2,False
5440260000,1789117027936788000,,video_contact_only,Lift kettle,56.9,0.7116744926765491,17.6,56.9,48.2,35.7,22.4,50.6,False
5460260000,1789117027956788000,,video_contact_only,Lift kettle,56.9,0.7121471678571301,17.6,56.9,48.2,35.7,22.4,50.6,False
5480264000,1789117027976792000,,video_contact_only,Lift kettle,56.9,0.7126269110729042,17.6,56.9,48.2,35.7,22.4,50.6,False
5540264000,1789117028036792000,,video_contact_only,Lift kettle,56.9,0.7141062152739046,17.6,56.9,48.6,36.1,22.4,50.6,False
5580269000,1789117028076797000,,video_contact_only,Lift kettle,57.3,0.7151247124035128,17.6,57.3,48.6,36.1,22.4,50.6,False
5620269000,1789117028116797000,401,video_contact_and_recorded_pose,Lift kettle,49.8,0.716167445852579,17.6,49,49.8,35.3,20.4,46.3,False
5640269000,1789117028136797000,403,video_contact_and_recorded_pose,Lift kettle,49.4,0.7166975813264536,17.6,49,49.4,35.3,20.8,46.7,False
5680273000,1789117028176801000,406,video_contact_and_recorded_pose,Lift kettle,49.8,0.7177747645368958,17.6,49.8,49,36.1,22.7,47.1,False
5720273000,1789117028216801000,409,video_contact_and_recorded_pose,Lift kettle,51,0.7188732669392728,17.6,51,49,36.5,22.7,47.8,False
5760278000,1789117028256806000,412,video_contact_and_recorded_pose,Lift kettle,50.6,0.7199921617367814,17.6,50.6,48.6,36.5,22.7,47.8,False
5800278000,1789117028296806000,415,video_contact_and_recorded_pose,Lift kettle,49,0.7211299946632892,17.6,47.8,45.1,34.5,20.4,49,False
5820278000,1789117028316806000,416,video_contact_and_recorded_pose,Lift kettle,49.4,0.7217056978838895,17.6,47.8,49.4,35.3,20.8,48.2,False
5860283000,1789117028356811000,419,video_contact_and_recorded_pose,Lift kettle,51.4,0.7228700903694967,17.6,47.8,51.4,36.1,21.2,47.1,False
5940283000,1789117028436811000,425,video_contact_and_recorded_pose,Lift kettle,50.6,0.7252458332824439,18,48.2,49.8,38,22.7,50.6,False
5960287000,1789117028456815000,426,video_contact_and_recorded_pose,Lift kettle,51.4,0.7258488766584383,18,48.2,49,38,22.7,51.4,False
5980287000,1789117028476815000,427,video_contact_and_recorded_pose,Lift kettle,49.4,0.7264551008379228,18,48.2,49.4,35.7,19.2,49.4,False
6020287000,1789117028516815000,430,video_contact_and_recorded_pose,Lift kettle,49.8,0.7276768651138315,18,47.8,49.8,35.3,19.2,47.8,False
6040287000,1789117028536815000,432,video_contact_and_recorded_pose,Lift kettle,50.2,0.7282921115964925,18,47.8,50.2,35.3,19.6,47.5,False
6080292000,1789117028576820000,435,video_contact_and_recorded_pose,Lift kettle,50.2,0.7295307546573687,18,47.8,50.2,35.7,19.6,48.2,False
6120292000,1789117028616820000,438,video_contact_and_recorded_pose,Lift kettle,53.3,0.7307789242418526,18,48.2,49.8,38.8,23.9,53.3,False
6160297000,1789117028656825000,440,video_contact_and_recorded_pose,Lift kettle,53.3,0.7320357576191794,18,48.6,49.8,38.8,23.9,53.3,False
6180297000,1789117028676825000,442,video_contact_and_recorded_pose,Lift kettle,53.3,0.7326669187815029,18,48.6,49.8,39.2,23.9,53.3,False
6220297000,1789117028716825000,,video_contact_only,Lift kettle,58.4,0.7339341525964339,18,58.4,49.8,36.9,23.1,52.2,False
6260301000,1789117028756829000,,video_contact_only,Lift kettle,58.8,0.7352070838722797,18,58.8,49.8,36.9,23.1,52.2,False
6300301000,1789117028796829000,,video_contact_only,Lift kettle,58.8,0.736484283495316,18,58.8,49.8,36.9,23.1,52.2,False
6360306000,1789117028856834000,,video_contact_only,Lift kettle,58.8,0.738405915440205,18,58.8,50.2,37.3,23.1,52.2,False
6400306000,1789117028896834000,,video_contact_only,Lift kettle,59.2,0.7396889653530573,18,59.2,50.2,37.3,23.1,52.5,False
6420306000,1789117028916834000,,video_contact_only,Lift kettle,59.2,0.7403306704488675,18,59.2,50.2,37.3,23.1,52.5,False
6440306000,1789117028936834000,,video_contact_only,Lift kettle,59.2,0.7409722998950915,18.4,59.2,50.2,37.3,23.1,52.5,False
6480310000,1789117028976838000,,video_contact_only,Lift kettle,59.2,0.742254872772077,18.4,59.2,50.2,37.3,23.1,52.5,False
6520311000,1789117029016839000,,video_contact_only,Lift kettle,59.2,0.7435352849160731,18.4,59.2,50.6,37.3,23.5,52.5,False
6580315000,1789117029076843000,471,video_contact_and_recorded_pose,Lift kettle,52.9,0.7454495424270022,18.4,50.6,51,36.1,20.8,52.9,False
6620315000,1789117029116843000,474,video_contact_and_recorded_pose,Lift kettle,53.7,0.7467196226618351,18.4,51,50.6,36.1,21.2,53.7,False
6640320000,1789117029136848000,475,video_contact_and_recorded_pose,Lift kettle,54.1,0.7473525785001972,18.4,51,50.6,36.1,21.2,54.1,False
6660320000,1789117029156848000,476,video_contact_and_recorded_pose,Lift kettle,54.1,0.7479836853120089,18.4,51,50.6,36.1,21.2,54.1,False
6720320000,1789117029216848000,481,video_contact_and_recorded_pose,Lift kettle,55.3,0.7498653939103442,18.4,51,50.6,36.1,21.2,55.3,False
6760324000,1789117029256852000,484,video_contact_and_recorded_pose,Lift kettle,55.7,0.7511088455475115,18.4,51.4,50.2,36.1,20.8,55.7,False
6800324000,1789117029296852000,487,video_contact_and_recorded_pose,Lift kettle,56.1,0.7523418863820073,18.4,51,50.2,36.1,20.8,56.1,False
6820325000,1789117029316853000,488,video_contact_and_recorded_pose,Lift kettle,56.1,0.7529542130747339,18.4,51,50.2,36.1,21.2,56.1,False
6860329000,1789117029356857000,491,video_contact_and_recorded_pose,Lift kettle,56.1,0.7541697433972887,18.4,51,50.2,36.5,21.2,56.1,False
6880329000,1789117029376857000,492,video_contact_and_recorded_pose,Lift kettle,56.1,0.7547725625258753,18.4,51,50.2,36.1,21.2,56.1,False
6940334000,1789117029436862000,497,video_contact_and_recorded_pose,Lift kettle,56.5,0.7565598659487669,18.8,51.8,50.6,36.1,20.8,56.5,False
6980334000,1789117029476862000,500,video_contact_and_recorded_pose,Lift kettle,56.5,0.7577320818858261,18.8,52.2,50.6,36.1,20.8,56.5,False
7040338000,1789117029536866000,504,video_contact_and_recorded_pose,Lift kettle,56.9,0.7594587541755172,18.8,52.5,50.6,36.1,20.8,56.9,False
7080338000,1789117029576866000,507,video_contact_and_recorded_pose,Lift kettle,57.3,0.7605869016218978,18.8,52.5,50.6,36.1,20.8,57.3,False
7120338000,1789117029616866000,510,video_contact_and_recorded_pose,Lift kettle,57.3,0.7616953670220107,18.8,52.9,51,36.1,21.2,57.3,False
7160343000,1789117029656871000,513,video_contact_and_recorded_pose,Lift kettle,57.6,0.762783110519277,18.8,52.9,51,36.5,21.2,57.6,False
7180343000,1789117029676871000,514,video_contact_and_recorded_pose,Lift kettle,57.6,0.7633187253681847,18.8,52.9,51,36.5,21.2,57.6,False
7240347000,1789117029736875000,,video_contact_only,Lift kettle,61.2,0.7648911582287315,18.8,61.2,51.8,38.4,23.9,54.1,False
7260348000,1789117029756876000,,video_contact_only,Lift kettle,61.2,0.7654032981228528,18.8,61.2,51.8,38.4,23.9,54.1,False
7300348000,1789117029796876000,,video_contact_only,Lift kettle,61.2,0.7664086540448742,18.8,61.2,52.2,38.4,23.9,54.5,False
7340352000,1789117029836880000,,video_contact_only,Lift kettle,61.2,0.7673879646992584,18.8,61.2,52.2,38.4,23.9,54.5,False
7400352000,1789117029896880000,530,video_contact_and_recorded_pose,Lift kettle,55.7,0.76880519651328,18.8,53.3,53.3,39.2,23.9,55.7,False
7440357000,1789117029936885000,533,video_contact_and_recorded_pose,Lift kettle,55.7,0.7697140265018141,18.8,53.3,52.9,38.8,22.7,55.7,False
7480357000,1789117029976885000,535,video_contact_and_recorded_pose,Lift kettle,55.7,0.7705924883593405,18.8,53.3,53.3,38.8,23.5,55.7,False
7500357000,1789117029996885000,537,video_contact_and_recorded_pose,Lift kettle,56.1,0.7710200075085489,18.8,53.3,53.3,38.8,23.9,56.1,False
7520361000,1789117030016889000,538,video_contact_and_recorded_pose,Lift kettle,56.1,0.7714396061550132,18.8,53.7,53.3,38.8,23.9,56.1,False
7580362000,1789117030076890000,543,video_contact_and_recorded_pose,Lift kettle,56.5,0.7726486776690925,19.2,54.5,53.3,39.2,24.3,56.5,False
7620366000,1789117030116894000,546,video_contact_and_recorded_pose,Lift kettle,57.3,0.7734120764505726,19.2,54.5,52.9,39.2,24.7,57.3,False
7660366000,1789117030156894000,548,video_contact_and_recorded_pose,Lift kettle,57.6,0.7741398591504682,19.2,54.1,52.9,39.2,24.7,57.6,False
7700366000,1789117030196894000,551,video_contact_and_recorded_pose,Lift kettle,58.8,0.7748309293837223,19.2,54.1,52.9,39.6,25.1,58.8,False
7720371000,1789117030216899000,553,video_contact_and_recorded_pose,Lift kettle,59.2,0.7751624119618853,19.2,53.7,52.9,40,25.1,59.2,False
7740371000,1789117030236899000,554,video_contact_and_recorded_pose,Lift kettle,59.2,0.7754841919260232,19.2,53.7,52.9,40,25.1,59.2,False
7800371000,1789117030296899000,559,video_contact_and_recorded_pose,Lift kettle,59.6,0.7763903523055822,19.2,54.1,52.9,40,25.1,59.6,False
7820375000,1789117030316903000,560,video_contact_and_recorded_pose,Lift kettle,59.6,0.7766722452418239,19.2,54.1,52.9,40.4,25.1,59.6,False
7860375000,1789117030356903000,563,video_contact_and_recorded_pose,Lift kettle,59.6,0.7772047116085202,19.2,54.5,52.5,40.4,25.5,59.6,False
7900375000,1789117030396903000,566,video_contact_and_recorded_pose,Lift kettle,59.2,0.7776945929690622,19.2,55.3,52.5,40.8,25.9,59.2,False
7980380000,1789117030476908000,572,video_contact_and_recorded_pose,Lift kettle,58,0.7785419501423068,19.2,56.5,51.8,41.6,26.3,58,False
8020385000,1789117030516913000,574,video_contact_and_recorded_pose,Lift kettle,57.3,0.7788970653702483,19.2,57.3,51.4,42,26.7,57.3,False
8040385000,1789117030536913000,576,video_contact_and_recorded_pose,Lift kettle,57.6,0.7790569415726127,19.2,57.6,51,42,26.7,56.5,False
8080385000,1789117030576913000,579,video_contact_and_recorded_pose,Lift kettle,57.6,0.7793406444098331,19.2,57.6,51,42,26.7,56.1,False
8120389000,1789117030616917000,582,video_contact_and_recorded_pose,Lift kettle,57.3,0.7795753234186625,19.2,57.3,50.6,42,26.7,56.1,False
8160389000,1789117030656917000,585,video_contact_and_recorded_pose,Lift kettle,56.1,0.7797597571150671,19.2,51,46.3,39.2,23.5,56.1,False
