t_sync_us,capture_time_ns,source_pose_index,source,quality,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
232472,1789117022729000000,16,HEAD_POSE_ESTIMATE,estimated,-0.21641268159991378,8.663764681239448,2.8929402557391977,0.6234898825062609,-0.036299868499736265,0.015829070910914875
244472,1789117022741000000,17,HEAD_POSE_ESTIMATE,estimated,-0.203917254810285,8.655329634703577,2.7810422400062724,0.588711221394103,-0.03557107929961447,0.012717660543887666
259472,1789117022756000000,18,HEAD_POSE_ESTIMATE,estimated,-0.19873271011419621,8.663217473169501,2.677126395741104,0.5251288430204498,-0.03646034549014064,0.0023763210129025512
273472,1789117022770000000,19,HEAD_POSE_ESTIMATE,estimated,-0.20239773586595908,8.68615899437414,2.5944454738567715,0.4671789189903089,-0.03932383721157009,-0.0048269479851432645
288472,1789117022785000000,20,HEAD_POSE_ESTIMATE,estimated,-0.21685535622103458,8.706646023764439,2.5468620652180096,0.3989522509686335,-0.04235758701336875,-0.013523105631560554
301472,1789117022798000000,21,HEAD_POSE_ESTIMATE,estimated,-0.2319291062647803,8.73747204140975,2.492375044129791,0.32959387388145106,-0.04658339698359237,-0.023799116478661612
315472,1789117022812000000,22,HEAD_POSE_ESTIMATE,estimated,-0.24841630053021302,8.782080845830519,2.458800271050215,0.2603294854990062,-0.049660130784356826,-0.0326990705187424
329472,1789117022826000000,23,HEAD_POSE_ESTIMATE,estimated,-0.26892806780846823,8.841886671779394,2.4196290084878247,0.19584517748405667,-0.0535477439298991,-0.044722504952353734
343472,1789117022840000000,24,HEAD_POSE_ESTIMATE,estimated,-0.28495545339176603,8.888823363268202,2.412600295582,0.13618794457457745,-0.05729229700881485,-0.05962968217088507
357472,1789117022854000000,25,HEAD_POSE_ESTIMATE,estimated,-0.2980028506611913,8.948471252724556,2.4197721771329883,0.08838256893556772,-0.059927478273055855,-0.07330865105840484
371472,1789117022868000000,26,HEAD_POSE_ESTIMATE,estimated,-0.3041926708042907,9.003128658306226,2.3962606466471033,0.04187968035285517,-0.06120496890111032,-0.08309431665431606
386472,1789117022883000000,27,HEAD_POSE_ESTIMATE,estimated,-0.3209605963375647,9.042188077051174,2.420814643454994,0.00030084717300651767,-0.06155045738019179,-0.08968328092485658
398472,1789117022895000000,28,HEAD_POSE_ESTIMATE,estimated,-0.3352783361614704,9.067242861293863,2.4298323427687567,-0.030363500454931157,-0.06240905624258089,-0.09170651446147259
411472,1789117022908000000,29,HEAD_POSE_ESTIMATE,estimated,-0.34770853979921423,9.080021637207262,2.4377674860553977,-0.040948886527505106,-0.06269366859081828,-0.08869472326304503
426472,1789117022923000000,30,HEAD_POSE_ESTIMATE,estimated,-0.3603569551159125,9.071514109341932,2.4718805821986543,-0.051549348860019266,-0.06269897726733636,-0.08049876904558712
439472,1789117022936000000,31,HEAD_POSE_ESTIMATE,estimated,-0.3711966897869152,9.053328157969212,2.4942796307437134,-0.05840789508623429,-0.06279578973323612,-0.06912555427607213
454472,1789117022951000000,32,HEAD_POSE_ESTIMATE,estimated,-0.3804436263358588,9.045669423704892,2.5355746737916354,-0.07442180132060168,-0.06380341720936353,-0.054772448500732304
469472,1789117022966000000,33,HEAD_POSE_ESTIMATE,estimated,-0.39365786065877273,9.04899885282534,2.6009402176756993,-0.10123265185686202,-0.06538951792665888,-0.04181981274124708
481472,1789117022978000000,34,HEAD_POSE_ESTIMATE,estimated,-0.40851241916988884,9.052587345227149,2.629397186201105,-0.1264241763665165,-0.06684269988486895,-0.03354708045384382
495472,1789117022992000000,35,HEAD_POSE_ESTIMATE,estimated,-0.430314349482042,9.050026703906902,2.636144568491182,-0.16318938166273153,-0.06734919153335793,-0.029623629183914882
509472,1789117023006000000,36,HEAD_POSE_ESTIMATE,estimated,-0.4495506543962585,9.024772922831925,2.6369797715882557,-0.20992478231281525,-0.06835656388095698,-0.029946317639549448
522472,1789117023019000000,37,HEAD_POSE_ESTIMATE,estimated,-0.45889792383551004,8.984768376768793,2.638605788639742,-0.25392087361555177,-0.06826456285591746,-0.03063198032865001
536472,1789117023033000000,38,HEAD_POSE_ESTIMATE,estimated,-0.4696895376979757,8.936315973112372,2.6323429464071886,-0.31437981710255325,-0.06680450670619095,-0.03113724243865912
550472,1789117023047000000,39,HEAD_POSE_ESTIMATE,estimated,-0.4769076970461534,8.895438558671689,2.6500552600922225,-0.36304028779196085,-0.06413640719131511,-0.02998824983590578
565472,1789117023062000000,40,HEAD_POSE_ESTIMATE,estimated,-0.4832919903576626,8.843848614705507,2.710969097281549,-0.423425231067109,-0.05827638735981801,-0.023720242927749394
583472,1789117023080000000,41,HEAD_POSE_ESTIMATE,estimated,-0.48101994054560676,8.786339346820895,2.8117412477039796,-0.4763724393179451,-0.04877888836223588,-0.008279941098975698
597472,1789117023094000000,42,HEAD_POSE_ESTIMATE,estimated,-0.4807837985972366,8.750923769655312,2.8786929725887376,-0.5236069731969386,-0.04122160420599282,0.002720125538249772
605472,1789117023102000000,43,HEAD_POSE_ESTIMATE,estimated,-0.47836546374364525,8.70767465141903,2.932921728018766,-0.5482022645991899,-0.03679088120450884,0.007922929596034758
621472,1789117023118000000,44,HEAD_POSE_ESTIMATE,estimated,-0.48224427008057724,8.69403240461416,3.0839548231305693,-0.6247015241224891,-0.027503740133731455,0.015767466535319363
633472,1789117023130000000,45,HEAD_POSE_ESTIMATE,estimated,-0.4857670401933664,8.698367356957863,3.19829411586713,-0.6984930466764759,-0.02216168823506696,0.018547805122298998
646472,1789117023143000000,46,HEAD_POSE_ESTIMATE,estimated,-0.48946469791619607,8.703305854095213,3.3000739010975177,-0.7615523809583205,-0.015766190011406164,0.01610535103815352
661472,1789117023158000000,47,HEAD_POSE_ESTIMATE,estimated,-0.4891140209634323,8.715449558475415,3.4776156799755453,-0.8273646297051759,-0.00837864967593483,0.005876655685448308
675472,1789117023172000000,48,HEAD_POSE_ESTIMATE,estimated,-0.48253778543666975,8.71763249134117,3.6099466083922644,-0.878771291291301,-0.0030731086905018377,-0.011604982988769394
689472,1789117023186000000,49,HEAD_POSE_ESTIMATE,estimated,-0.47783851647117775,8.688643969536871,3.8029859972982045,-0.9058367208471331,0.003259840646453327,-0.030427269207424962
703472,1789117023200000000,50,HEAD_POSE_ESTIMATE,estimated,-0.45894108260319116,8.607332138534112,3.906242753391247,-0.9059612591438138,0.009698609658038636,-0.03526588630683196
716472,1789117023213000000,51,HEAD_POSE_ESTIMATE,estimated,-0.4538968486260181,8.534208063054544,4.018080667305352,-0.8999245869331767,0.015723770035515564,-0.039337826096954236
731472,1789117023228000000,52,HEAD_POSE_ESTIMATE,estimated,-0.4442208121443416,8.48046113758644,4.084348552447586,-0.8722117102595325,0.023453546994319154,-0.034687423428413855
746472,1789117023243000000,53,HEAD_POSE_ESTIMATE,estimated,-0.43997259813592743,8.399422714723983,4.159533019531173,-0.8525160365825587,0.032429300722108846,-0.017683580437025448
758472,1789117023255000000,54,HEAD_POSE_ESTIMATE,estimated,-0.4366884791607666,8.310320214423585,4.230319761400777,-0.829760783425726,0.038946496557810587,-0.0013964101635637592
773472,1789117023270000000,55,HEAD_POSE_ESTIMATE,estimated,-0.4325578752083941,8.215087121023215,4.344668576923057,-0.8177962515263055,0.045321760255691484,0.016909958958832304
786472,1789117023283000000,56,HEAD_POSE_ESTIMATE,estimated,-0.41521733135639904,8.116286829112335,4.4368697478241295,-0.8067574556873868,0.047911405027783564,0.026787003904079006
801472,1789117023298000000,57,HEAD_POSE_ESTIMATE,estimated,-0.39713682329692207,7.9996051202873355,4.489455493302095,-0.8167646819306573,0.048438824885046125,0.03224033996678509
815472,1789117023312000000,58,HEAD_POSE_ESTIMATE,estimated,-0.39219524339923467,7.918850579222512,4.603532026892464,-0.8436332123886313,0.044206638116102814,0.02550480434433728
829472,1789117023326000000,59,HEAD_POSE_ESTIMATE,estimated,-0.39348678301763146,7.859389318447079,4.711975257283671,-0.8797779509587156,0.037945199066586784,0.014208561603637168
843472,1789117023340000000,60,HEAD_POSE_ESTIMATE,estimated,-0.4155009536693812,7.805564737629812,4.918624757228385,-0.9245847500312984,0.029737228705137654,0.0013143108144682998
858472,1789117023355000000,61,HEAD_POSE_ESTIMATE,estimated,-0.4426522938624311,7.725553811617174,5.0469593888912305,-0.962395045985539,0.021636830661195157,-0.011864693582025727
871472,1789117023368000000,62,HEAD_POSE_ESTIMATE,estimated,-0.4597361992527138,7.636725144888812,5.177839103505112,-0.9980924749119614,0.016108030190194293,-0.02060389252414312
886472,1789117023383000000,63,HEAD_POSE_ESTIMATE,estimated,-0.4704027727961986,7.5333142029517735,5.368121692838242,-1.03152877296383,0.01283374584904282,-0.025452799696149282
899472,1789117023396000000,64,HEAD_POSE_ESTIMATE,estimated,-0.46577862238184353,7.42337896002765,5.519365043908416,-1.0534794248456854,0.015135214124673063,-0.0202801405629116
909472,1789117023406000000,65,HEAD_POSE_ESTIMATE,estimated,-0.4658863055860601,7.347030396878034,5.679927604851482,-1.0770735063231855,0.01895753254359962,-0.013098215035945484
924472,1789117023421000000,66,HEAD_POSE_ESTIMATE,estimated,-0.4605508230617453,7.244079503320405,5.851144444272381,-1.1134979662276001,0.02382478377362984,0.00033780199342105927
937472,1789117023434000000,67,HEAD_POSE_ESTIMATE,estimated,-0.45944542033122826,7.155395069006513,5.996557157111639,-1.139872016037375,0.026871034522287607,0.008762068363427312
952472,1789117023449000000,68,HEAD_POSE_ESTIMATE,estimated,-0.46663119685941545,7.059402145687353,6.1551479179590824,-1.1570017062083895,0.03110533068404818,0.0158511980674612
966472,1789117023463000000,69,HEAD_POSE_ESTIMATE,estimated,-0.4733067637728777,6.918557175752121,6.337651958309231,-1.1522179936372023,0.03213545303871921,0.016217916581336124
980472,1789117023477000000,70,HEAD_POSE_ESTIMATE,estimated,-0.4718331914301732,6.79519637788033,6.503871979902853,-1.1550205352829928,0.03149252956741213,0.00934687335144533
994472,1789117023491000000,71,HEAD_POSE_ESTIMATE,estimated,-0.47969799349907566,6.769705216606198,6.70780758393227,-1.172520436572616,0.03135870090287617,-0.003753387751431221
1008472,1789117023505000000,72,HEAD_POSE_ESTIMATE,estimated,-0.4714798020124996,6.714602695036168,6.833085199528478,-1.1898130934112585,0.02925331755252814,-0.016968417872253307
1023472,1789117023520000000,73,HEAD_POSE_ESTIMATE,estimated,-0.4769133843940745,6.724080578051911,6.9582787660004355,-1.2114824319394393,0.02256405931041632,-0.03595224934975329
1036472,1789117023533000000,74,HEAD_POSE_ESTIMATE,estimated,-0.5142015018384145,6.678407749943748,7.14434552695827,-1.2366547257275562,0.012595650249234576,-0.05566541425588986
1050472,1789117023547000000,75,HEAD_POSE_ESTIMATE,estimated,-0.5461407639160465,6.635143458206242,7.33683154269756,-1.2310060199338764,0.004019830289891934,-0.07768457949641461
1065472,1789117023562000000,76,HEAD_POSE_ESTIMATE,estimated,-0.5943384018426524,6.626712727189296,7.61456466574622,-1.1988452613998553,-0.001392049416189342,-0.09713143278537335
1078472,1789117023575000000,77,HEAD_POSE_ESTIMATE,estimated,-0.6230380889988936,6.598826724345307,7.791695805174282,-1.1611664615467947,-0.004240219060361135,-0.10891178939323862
1093472,1789117023590000000,78,HEAD_POSE_ESTIMATE,estimated,-0.6693038007356074,6.626778280287934,7.995433397597749,-1.114588059869262,-0.007842795205638227,-0.1158470896267847
1109472,1789117023606000000,79,HEAD_POSE_ESTIMATE,estimated,-0.7267270540560601,6.655350647106819,8.194184816862666,-1.0523166835956765,-0.02283644647659796,-0.117613684744778
1119472,1789117023616000000,80,HEAD_POSE_ESTIMATE,estimated,-0.7734618486119194,6.656894501029346,8.306767816073375,-0.9947443291706709,-0.03496064033120696,-0.11155807421859276
1133472,1789117023630000000,81,HEAD_POSE_ESTIMATE,estimated,-0.7712622959591562,6.591609963474586,8.513959763788602,-0.8940195504395809,-0.0485666405613468,-0.1062302578247509
1148472,1789117023645000000,82,HEAD_POSE_ESTIMATE,estimated,-0.7616437218603092,6.544051732008469,8.685717288721337,-0.7660348301470982,-0.049113459634507806,-0.08708258435047336
1162472,1789117023659000000,83,HEAD_POSE_ESTIMATE,estimated,-0.7755560403420336,6.472815156687912,8.921953075200943,-0.639386729732636,-0.040022317548660945,-0.05638564556561191
1178472,1789117023675000000,84,HEAD_POSE_ESTIMATE,estimated,-0.855993946335175,6.460628085706472,9.14234213964476,-0.5287025519473073,-0.04152864440381394,-0.02996657074761131
1190472,1789117023687000000,85,HEAD_POSE_ESTIMATE,estimated,-0.9269904167420386,6.409606677786369,9.280006994401486,-0.45448893678024366,-0.049917845882856596,-0.005097722894010814
1203472,1789117023700000000,86,HEAD_POSE_ESTIMATE,estimated,-0.965838151569284,6.3914051868214115,9.373169982537933,-0.35952326601237145,-0.06323609604026051,0.030076388808830182
1218472,1789117023715000000,87,HEAD_POSE_ESTIMATE,estimated,-1.0419935622008696,6.389679657246223,9.406649846507555,-0.229904569603159,-0.06927401160371456,0.07138364262086581
1231472,1789117023728000000,88,HEAD_POSE_ESTIMATE,estimated,-1.078276787126818,6.226647508059676,9.341334946951601,-0.11031227013509474,-0.06587117301710028,0.1091522372668669
1245472,1789117023742000000,89,HEAD_POSE_ESTIMATE,estimated,-1.1056236058538271,6.094882449111848,9.279997443961596,0.0183030713692783,-0.0513058156478539,0.13620008368668013
1259472,1789117023756000000,90,HEAD_POSE_ESTIMATE,estimated,-1.1131647150086061,5.866540693939109,9.207405928045299,0.14525160795008463,-0.026398150928337277,0.1543510788039132
1273472,1789117023770000000,91,HEAD_POSE_ESTIMATE,estimated,-1.0664220047436135,5.707084684907168,9.104261488258157,0.23934638839840258,0.004542699156658554,0.15590103374321224
1288472,1789117023785000000,92,HEAD_POSE_ESTIMATE,estimated,-1.0024690565546766,5.6598210341880675,8.916271553360152,0.301592059056893,0.03714717367758855,0.1525896210765067
1302472,1789117023799000000,93,HEAD_POSE_ESTIMATE,estimated,-0.9568654482439898,5.62926909565916,8.688754299417733,0.31807302838223683,0.06736375840809067,0.1473527658852503
1316472,1789117023813000000,94,HEAD_POSE_ESTIMATE,estimated,-0.9267988307226949,5.614710582393353,8.479064369636225,0.3178952838412171,0.09233065354864833,0.14856709596858753
1330472,1789117023827000000,95,HEAD_POSE_ESTIMATE,estimated,-0.8485333574273239,5.571468310051795,8.310218221721662,0.28410891543151995,0.12042032315619575,0.15668969148617717
1345472,1789117023842000000,96,HEAD_POSE_ESTIMATE,estimated,-0.7495302445032699,5.537432618583895,8.174945629870885,0.2135022030404578,0.13562337043946193,0.17235398181233827
1357472,1789117023854000000,97,HEAD_POSE_ESTIMATE,estimated,-0.6200801944432263,5.476707772269495,8.111804473562367,0.14884475791767351,0.13695392353546806,0.1893758357335669
1371472,1789117023868000000,98,HEAD_POSE_ESTIMATE,estimated,-0.5475432361521412,5.533376410820689,8.024121756630501,0.07159588865542275,0.11648381032596533,0.19931016687572395
1384472,1789117023881000000,99,HEAD_POSE_ESTIMATE,estimated,-0.4873354758114934,5.592706043279001,7.989734244616774,0.01432148025397332,0.08233881730290085,0.21537347082958527
1399472,1789117023896000000,100,HEAD_POSE_ESTIMATE,estimated,-0.4560572967292394,5.680584216633189,7.912798057094268,-0.017059182447054275,0.05512676861442891,0.23760682146619308
1413472,1789117023910000000,101,HEAD_POSE_ESTIMATE,estimated,-0.3868656955082282,5.698464276898545,7.881953513859396,-0.04051609553396707,0.03911602970056818,0.25900312290692024
1427472,1789117023924000000,102,HEAD_POSE_ESTIMATE,estimated,-0.3286886818987641,5.7075104644027,7.857657647058637,-0.05573063194187676,0.028625804841855812,0.25756283243205086
1441472,1789117023938000000,103,HEAD_POSE_ESTIMATE,estimated,-0.28441616052444113,5.733692629911777,7.83381179270248,-0.06906615238603568,0.015853728648247255,0.23293558076386112
1457472,1789117023954000000,104,HEAD_POSE_ESTIMATE,estimated,-0.23035607656438561,5.722049493997882,7.8252164135232904,-0.07937607179162906,0.009702013605248416,0.18388148699049617
1469472,1789117023966000000,105,HEAD_POSE_ESTIMATE,estimated,-0.19261951062637778,5.710151424532516,7.832578019977017,-0.08649137058904126,0.004556129939571465,0.14224382342383787
1481472,1789117023978000000,106,HEAD_POSE_ESTIMATE,estimated,-0.15957721677993084,5.676511236845812,7.865574877137918,-0.09302132608969672,-0.003455857541816338,0.09792602246519058
1497472,1789117023994000000,107,HEAD_POSE_ESTIMATE,estimated,-0.1415619227648674,5.685873247629621,7.922456863781026,-0.11595141887355008,-0.01679472848977187,0.05299669323917199
1510472,1789117024007000000,108,HEAD_POSE_ESTIMATE,estimated,-0.1365840051058076,5.7040916828200645,7.9670097122500705,-0.1271701457598094,-0.027412099941182617,0.01403772577333994
1524472,1789117024021000000,109,HEAD_POSE_ESTIMATE,estimated,-0.1659054789278394,5.762255881819287,8.006285151463132,-0.13914888936990694,-0.04258541080125617,-0.018810159564872555
1539472,1789117024036000000,110,HEAD_POSE_ESTIMATE,estimated,-0.17730455542478268,5.804235565716918,8.044841954622454,-0.14102921362108584,-0.059086837064482596,-0.04756491823635495
1552472,1789117024049000000,111,HEAD_POSE_ESTIMATE,estimated,-0.19295863376235275,5.821643342163054,8.07681197809948,-0.14213704999568427,-0.07938960923142925,-0.0639150685262403
1565472,1789117024062000000,112,HEAD_POSE_ESTIMATE,estimated,-0.20050471479072285,5.817973753885216,8.111795329038076,-0.1416191834537538,-0.09748244463522306,-0.07047165861757564
1580472,1789117024077000000,113,HEAD_POSE_ESTIMATE,estimated,-0.2246782588130811,5.839349227715594,8.126785602882963,-0.13491225120009281,-0.10822357680881796,-0.06893833004201061
1594472,1789117024091000000,114,HEAD_POSE_ESTIMATE,estimated,-0.24041253714160524,5.865169461412718,8.150289420688244,-0.13286783410573877,-0.11237065315081816,-0.06330068704048661
1611472,1789117024108000000,115,HEAD_POSE_ESTIMATE,estimated,-0.2500602075896954,5.92770253412494,8.165786692313807,-0.11763482573398606,-0.10756687540042342,-0.06120508883306195
1621472,1789117024118000000,116,HEAD_POSE_ESTIMATE,estimated,-0.2565181464619562,5.959698398090973,8.165362841084157,-0.09506093599870097,-0.09858352258198577,-0.0635439450312798
1635472,1789117024132000000,117,HEAD_POSE_ESTIMATE,estimated,-0.2643974809863982,5.988446194112146,8.15643999543345,-0.061138181341937915,-0.08552972335445276,-0.07955917595263773
1649472,1789117024146000000,118,HEAD_POSE_ESTIMATE,estimated,-0.26280202452703366,5.993616557648134,8.133620773160231,-0.021264160270097383,-0.07189563069498996,-0.08209650026378393
1666472,1789117024163000000,119,HEAD_POSE_ESTIMATE,estimated,-0.2658717467209846,5.9898729918391025,8.07699370078293,0.027196948465270147,-0.05989355371005164,-0.07264107942697987
1678472,1789117024175000000,120,HEAD_POSE_ESTIMATE,estimated,-0.27491440846867593,5.981430537002053,8.03539627931055,0.058552159604833745,-0.05622461213327876,-0.06284057433781838
1690472,1789117024187000000,121,HEAD_POSE_ESTIMATE,estimated,-0.27073745114656145,5.972886082855576,8.001555210026064,0.08613915612149434,-0.05550762854559833,-0.05394554673560037
1705472,1789117024202000000,122,HEAD_POSE_ESTIMATE,estimated,-0.27524951587664087,5.987654849897445,7.940122606420202,0.11334354497295877,-0.0621421195770699,-0.051084445917347086
1717472,1789117024214000000,123,HEAD_POSE_ESTIMATE,estimated,-0.2742138343982797,6.006200127027643,7.8932868045200015,0.1339065873126032,-0.07504905111210144,-0.052105366701398974
1733472,1789117024230000000,124,HEAD_POSE_ESTIMATE,estimated,-0.26265798597300527,5.995662104146406,7.831453114758268,0.15350821097775122,-0.08890608540330684,-0.05455567907995679
1748472,1789117024245000000,125,HEAD_POSE_ESTIMATE,estimated,-0.25067649656760216,6.003322263320541,7.776077981960566,0.16607773286455838,-0.10216372554089984,-0.050644935861452495
1759472,1789117024256000000,126,HEAD_POSE_ESTIMATE,estimated,-0.25498801405942284,6.011713890010034,7.736850841135019,0.1692684115360148,-0.10894846798336243,-0.04578735308862083
1774472,1789117024271000000,127,HEAD_POSE_ESTIMATE,estimated,-0.2630301901222877,6.013967483467977,7.6945875735655,0.1698623922213329,-0.11260140018664311,-0.038509228980533584
1787472,1789117024284000000,128,HEAD_POSE_ESTIMATE,estimated,-0.26086855889107397,6.032398641095405,7.656693528689216,0.16790054811418575,-0.1094723046906995,-0.03354519956977179
1801472,1789117024298000000,129,HEAD_POSE_ESTIMATE,estimated,-0.25420225314086276,6.053621889699104,7.614596795063602,0.16773047632557114,-0.09887556040555417,-0.027897883606768394
1815472,1789117024312000000,130,HEAD_POSE_ESTIMATE,estimated,-0.22343515599592523,6.053838793107264,7.589854349625475,0.17723411486501264,-0.0835389351431845,-0.02400797046910229
1829472,1789117024326000000,131,HEAD_POSE_ESTIMATE,estimated,-0.19216627141568282,6.064452704434107,7.568240001895415,0.18810331527099494,-0.06543673365935367,-0.019538473830746847
1843472,1789117024340000000,132,HEAD_POSE_ESTIMATE,estimated,-0.16113340369912202,6.075396298452756,7.548494041298983,0.1970919537507015,-0.042589733090406194,-0.014920113216030508
1859472,1789117024356000000,133,HEAD_POSE_ESTIMATE,estimated,-0.1274250856385096,6.0677655079202655,7.513947088926778,0.2086806415635794,-0.021244634921205752,-0.011488387445792508
1872472,1789117024369000000,134,HEAD_POSE_ESTIMATE,estimated,-0.09884448167848645,6.0827042153721,7.47106248797203,0.21727055680993407,-0.005377320757337445,-0.017561156845801066
1885472,1789117024382000000,135,HEAD_POSE_ESTIMATE,estimated,-0.09236238466122113,6.089457512142269,7.422473703449014,0.22834194008262496,0.008764266284653169,-0.028674941111317194
1899472,1789117024396000000,136,HEAD_POSE_ESTIMATE,estimated,-0.07919892180013172,6.0662408347734855,7.385286910372633,0.2527002426699302,0.01995126045281455,-0.037026724956533245
1913472,1789117024410000000,137,HEAD_POSE_ESTIMATE,estimated,-0.07021522119525628,6.046038159198923,7.357067844220979,0.27509426389017605,0.02541750892922543,-0.043375269723140555
1927472,1789117024424000000,138,HEAD_POSE_ESTIMATE,estimated,-0.07662070244150487,6.033650571380979,7.345986704333207,0.2863156156596756,0.025676734636148873,-0.045241159087898344
1941472,1789117024438000000,139,HEAD_POSE_ESTIMATE,estimated,-0.08880774770575839,6.0263724868138535,7.331895103021389,0.2788253282965364,0.020777978579536546,-0.04712752815305509
1955472,1789117024452000000,140,HEAD_POSE_ESTIMATE,estimated,-0.10791061333301849,6.009188378217512,7.3217858416542825,0.2579736276851142,0.012305690129975648,-0.04861084606894778
1969472,1789117024466000000,141,HEAD_POSE_ESTIMATE,estimated,-0.1340355469070711,6.024868497136509,7.2856940702937765,0.2263483440974105,0.0018422910179661067,-0.05414006889934825
1982472,1789117024479000000,142,HEAD_POSE_ESTIMATE,estimated,-0.15395578416563632,6.037762805039352,7.257440797417474,0.1875599644028993,-0.007797582040870393,-0.06124890576141909
1996472,1789117024493000000,143,HEAD_POSE_ESTIMATE,estimated,-0.1827170081860257,6.058354802817532,7.274591210764378,0.14683632843777508,-0.014444829451774114,-0.06905030734561655
2010472,1789117024507000000,144,HEAD_POSE_ESTIMATE,estimated,-0.19945929046068264,6.053130682203641,7.300864021674484,0.10066461662945689,-0.020508054224779543,-0.07514694433046747
2024472,1789117024521000000,145,HEAD_POSE_ESTIMATE,estimated,-0.21849102850206356,6.051305498345651,7.345069278052494,0.05052548021161576,-0.025066663085623053,-0.07985242065224146
2038472,1789117024535000000,146,HEAD_POSE_ESTIMATE,estimated,-0.22941006508409292,6.047419734745601,7.401904738867355,0.005578339025476665,-0.024673894434110975,-0.07993066951819724
2052472,1789117024549000000,147,HEAD_POSE_ESTIMATE,estimated,-0.2506063301708282,6.075427164400931,7.448909524977339,-0.033805244623387194,-0.024129632923365157,-0.0780016395999616
2066472,1789117024563000000,148,HEAD_POSE_ESTIMATE,estimated,-0.2683819973598568,6.083044333422999,7.499081011866161,-0.06210491990469071,-0.0225698516961569,-0.07527569312809564
2078472,1789117024575000000,149,HEAD_POSE_ESTIMATE,estimated,-0.2833643996486711,6.079898580960632,7.532563741017068,-0.07571508867512419,-0.02015557176345834,-0.07341807718932916
2092472,1789117024589000000,150,HEAD_POSE_ESTIMATE,estimated,-0.3015606434738343,6.077261672945555,7.574412173635938,-0.09133068078089958,-0.01706467374357289,-0.07482513041129388
2108472,1789117024605000000,151,HEAD_POSE_ESTIMATE,estimated,-0.34116351794440675,6.047021467582937,7.6478749928842475,-0.11174330399990398,-0.015620155657493622,-0.08062557022601001
2119472,1789117024616000000,152,HEAD_POSE_ESTIMATE,estimated,-0.37616956083666747,6.02845536213316,7.695726814556092,-0.13486180996221578,-0.01502176384841046,-0.08788023708532679
