tracking_time_ns,capture_time_ns,pose_sample_index,source,phase,peak_relative_0_100,contact_strength,palm_relative_0_100,index_relative_0_100,middle_relative_0_100,ring_relative_0_100,little_relative_0_100,thumb_relative_0_100,endpoint_hold
9560467000,1789025768978925000,684,video_contact_and_recorded_pose,Carrying cup,62.7,0.8158546633893379,3.9,56.5,62.7,15.7,4.3,50.6,False
9620471000,1789025769038929000,689,video_contact_and_recorded_pose,Carrying cup,62.7,0.8168067926098015,3.9,56.1,62.7,15.7,4.3,48.6,False
9640471000,1789025769058929000,690,video_contact_and_recorded_pose,Carrying cup,62.7,0.8171038297545664,3.9,56.1,62.7,15.7,4.3,49,False
9660471000,1789025769078929000,692,video_contact_and_recorded_pose,Carrying cup,63.1,0.8173897601686646,3.9,56.1,63.1,15.7,4.3,49,False
9720476000,1789025769138934000,696,video_contact_and_recorded_pose,Carrying cup,65.9,0.8181752827877924,3.9,65.9,57.6,14.5,3.9,57.3,False
9760476000,1789025769178934000,699,video_contact_and_recorded_pose,Carrying cup,63.5,0.8186329538421436,3.9,63.5,61.6,15.3,4.3,58,False
9800480000,1789025769218938000,702,video_contact_and_recorded_pose,Carrying cup,65.1,0.8190325809745708,3.9,65.1,59.2,14.5,3.9,56.1,False
9820480000,1789025769238938000,703,video_contact_and_recorded_pose,Carrying cup,63.9,0.8192091703692492,3.9,63.9,56.1,14.1,3.9,55.7,False
9900485000,1789025769318943000,709,video_contact_and_recorded_pose,Carrying cup,62.4,0.8197475939697442,3.9,62.4,62,15.3,4.3,56.1,False
9940485000,1789025769358943000,712,video_contact_and_recorded_pose,Carrying cup,62.4,0.8199080441477945,3.9,62.4,62,15.3,4.3,56.1,False
9960490000,1789025769378948000,713,video_contact_and_recorded_pose,Carrying cup,66.3,0.8199591032470441,3.9,66.3,61.2,14.9,3.9,55.7,False
9980490000,1789025769398948000,715,video_contact_and_recorded_pose,Carrying cup,68.2,0.8199899376126026,3.9,68.2,59.2,14.9,3.9,57.6,False
10040490000,1789025769458948000,719,video_contact_and_recorded_pose,Holding cup,64.7,0.8200311373795601,3.9,64.7,61.6,15.3,4.3,56.1,False
10080494000,1789025769498952000,722,video_contact_and_recorded_pose,Holding cup,63.5,0.8201217319508265,3.9,63.5,62.4,15.3,4.3,54.9,False
10100494000,1789025769518952000,723,video_contact_and_recorded_pose,Holding cup,63.1,0.8201887053916346,3.9,63.1,62.4,15.3,4.3,54.5,False
10160499000,1789025769578957000,728,video_contact_and_recorded_pose,Holding cup,62.7,0.8204734222894541,3.9,61.6,62.7,15.3,4.3,53.7,False
10200499000,1789025769618957000,731,video_contact_and_recorded_pose,Holding cup,62.7,0.8207305697496519,3.9,61.2,62.7,15.3,4.3,53.3,False
10260503000,1789025769678961000,735,video_contact_and_recorded_pose,Holding cup,63.1,0.8212124343956965,3.9,60,63.1,15.7,4.3,52.2,False
10300504000,1789025769718962000,738,video_contact_and_recorded_pose,Holding cup,63.1,0.8215948730563459,3.9,59.2,63.1,15.7,4.3,51.4,False
10320504000,1789025769738962000,739,video_contact_and_recorded_pose,Holding cup,63.1,0.8218037118964562,3.9,59.2,63.1,15.7,4.3,51.4,False
10340508000,1789025769758966000,741,video_contact_and_recorded_pose,Holding cup,63.5,0.8220240175615161,3.9,59.2,63.5,15.7,4.3,51.4,False
10400508000,1789025769818966000,745,video_contact_and_recorded_pose,Holding cup,63.5,0.8227508777878123,3.9,59.2,63.5,15.7,4.3,51.4,False
10440513000,1789025769858971000,748,video_contact_and_recorded_pose,Holding cup,63.5,0.8232881233355042,3.9,59.2,63.5,15.7,4.3,51.4,False
10480513000,1789025769898971000,751,video_contact_and_recorded_pose,Holding cup,63.5,0.8238650922095891,3.9,58.8,63.5,15.7,4.3,51.4,False
10500513000,1789025769918971000,752,video_contact_and_recorded_pose,Holding cup,63.5,0.8241678827110156,3.9,58.8,63.5,15.7,4.3,51.4,False
10540517000,1789025769958975000,755,video_contact_and_recorded_pose,Holding cup,63.5,0.8248009121156473,3.9,58.8,63.5,15.7,4.3,51.4,False
10580517000,1789025769998975000,758,video_contact_and_recorded_pose,Holding cup,63.5,0.825468752541249,3.9,58.4,63.5,15.7,4.3,51.4,False
10620522000,1789025770038980000,761,video_contact_and_recorded_pose,Holding cup,63.5,0.8261695889635968,3.9,58.4,63.5,15.7,4.3,51,False
10660522000,1789025770078980000,764,video_contact_and_recorded_pose,Holding cup,63.5,0.8269012799106787,3.9,58.8,63.5,15.7,4.3,51,False
10700522000,1789025770118980000,767,video_contact_and_recorded_pose,Holding cup,63.5,0.8276619448804166,3.9,58.8,63.5,15.7,4.3,51,False
10740527000,1789025770158985000,770,video_contact_and_recorded_pose,Holding cup,63.9,0.8284497178581964,3.9,58.8,63.9,15.7,4.3,50.6,False
10760527000,1789025770178985000,771,video_contact_and_recorded_pose,Holding cup,63.9,0.8288530694272781,3.9,59.2,63.9,15.7,4.3,50.6,False
10800527000,1789025770218985000,774,video_contact_and_recorded_pose,Holding cup,63.9,0.8296775707381134,3.9,59.2,63.9,15.7,4.3,51,False
10840531000,1789025770258989000,777,video_contact_and_recorded_pose,Holding cup,63.9,0.830524250244415,3.9,59.2,63.9,15.7,4.3,51,False
10880531000,1789025770298989000,780,video_contact_and_recorded_pose,Holding cup,63.9,0.8313909723833701,3.9,59.6,63.9,15.7,4.3,51.4,False
10940536000,1789025770358994000,784,video_contact_and_recorded_pose,Holding cup,64.3,0.8327246040997441,3.9,59.6,64.3,15.7,4.3,51,False
10980536000,1789025770398994000,787,video_contact_and_recorded_pose,Holding cup,64.3,0.8336330419679016,3.9,59.6,64.3,15.7,4.3,51,False
11000540000,1789025770418998000,788,video_contact_and_recorded_pose,Holding cup,64.3,0.8340924427189378,3.9,59.6,64.3,15.7,4.3,50.6,False
11040541000,1789025770458999000,791,video_contact_and_recorded_pose,Holding cup,64.3,0.835020034802845,3.9,59.2,64.3,15.7,4.3,51,False
11080541000,1789025770498999000,794,video_contact_and_recorded_pose,Holding cup,64.3,0.8359578991713739,3.9,59.2,64.3,15.7,4.3,51,False
11120545000,1789025770539003000,797,video_contact_and_recorded_pose,Holding cup,64.3,0.8369041877589907,4.3,64.3,63.5,15.7,4.3,53.7,False
11140545000,1789025770559003000,798,video_contact_and_recorded_pose,Holding cup,69.4,0.8373797939295046,4.3,69.4,62.4,15.3,3.9,56.1,False
11160545000,1789025770579003000,800,video_contact_and_recorded_pose,Holding cup,69,0.8378567450830585,4.3,69,62.4,15.3,4.3,57.3,False
11200550000,1789025770619008000,803,video_contact_and_recorded_pose,Holding cup,65.1,0.8388138191114681,4.3,65.1,63.1,15.7,4.3,57.6,False
11260550000,1789025770679008000,807,video_contact_and_recorded_pose,Holding cup,63.9,0.8402531939878841,4.3,63.5,63.9,15.7,4.3,57.3,False
11300554000,1789025770719012000,810,video_contact_and_recorded_pose,Holding cup,64.3,0.8412126344898179,4.3,63.1,64.3,15.7,4.3,57.3,False
11320554000,1789025770739012000,811,video_contact_and_recorded_pose,Holding cup,64.3,0.8416914978128773,4.3,63.1,64.3,15.7,4.3,57.3,False
11360554000,1789025770779012000,814,video_contact_and_recorded_pose,Holding cup,64.3,0.8426463777963401,4.3,63.1,64.3,15.7,4.3,56.9,False
11400559000,1789025770819017000,817,video_contact_and_recorded_pose,Holding cup,64.3,0.8435959420887494,4.3,62.7,64.3,15.7,4.3,55.7,False
11440559000,1789025770859017000,820,video_contact_and_recorded_pose,Holding cup,64.3,0.844537987043897,4.3,62.4,64.3,15.7,4.3,55.3,False
11460559000,1789025770879017000,821,video_contact_and_recorded_pose,Holding cup,64.3,0.845005620017983,4.3,62.4,64.3,15.7,4.3,54.9,False
11480564000,1789025770899022000,823,video_contact_and_recorded_pose,Holding cup,64.3,0.8454707815604958,4.3,62.4,64.3,15.7,4.3,54.5,False
11520564000,1789025770939022000,826,video_contact_and_recorded_pose,Holding cup,64.7,0.8463921261842577,4.3,62,64.7,16.1,4.3,53.7,False
11580568000,1789025770999026000,830,video_contact_and_recorded_pose,Holding cup,64.7,0.8477486828278732,4.3,61.6,64.7,16.1,4.3,52.9,False
11620568000,1789025771039026000,833,video_contact_and_recorded_pose,Holding cup,65.1,0.848633092424213,4.3,61.2,65.1,16.1,4.3,52.2,False
11640568000,1789025771059026000,834,video_contact_and_recorded_pose,Holding cup,65.1,0.8490685897930069,4.3,61.2,65.1,16.1,4.3,52.2,False
11680573000,1789025771099031000,837,video_contact_and_recorded_pose,Holding cup,68.6,0.8499250466338174,4.3,68.6,61.6,14.9,3.9,54.5,False
11720573000,1789025771139031000,839,video_contact_and_recorded_pose,Holding cup,75.7,0.850760231666012,4.3,75.7,58.4,14.1,3.9,56.5,False
11760577000,1789025771179035000,842,video_contact_and_recorded_pose,Holding cup,66.3,0.8515723670775118,4.3,66.3,63.9,16.1,4.3,56.5,False
11800577000,1789025771219035000,845,video_contact_and_recorded_pose,Holding cup,66.3,0.8523593242136323,4.3,66.3,63.9,16.1,4.3,56.5,False
11840578000,1789025771259036000,848,video_contact_and_recorded_pose,Holding cup,77.3,0.8531192380317605,4.3,77.3,65.5,16.1,4.3,56.9,False
11880582000,1789025771299040000,851,video_contact_and_recorded_pose,Holding cup,77.6,0.8538501759857382,4.3,77.6,66.3,16.1,4.3,57.3,False
11920582000,1789025771339040000,854,video_contact_and_recorded_pose,Holding cup,78.4,0.8545500450025862,4.3,78.4,66.3,16.1,4.3,58.4,False
11960587000,1789025771379045000,857,video_contact_and_recorded_pose,Holding cup,77.6,0.8552170347943208,4.3,77.6,63.1,16.1,4.3,60.8,False
12020587000,1789025771439045000,861,video_contact_and_recorded_pose,Holding cup,77.3,0.8561512891875499,4.3,77.3,60.8,16.1,4.3,60.8,False
12040591000,1789025771459049000,862,video_contact_and_recorded_pose,Holding cup,77.3,0.8564441546506117,4.3,77.3,60.8,16.1,4.3,60.8,False
12080591000,1789025771499049000,865,video_contact_and_recorded_pose,Holding cup,76.1,0.8570003764371654,4.3,76.1,62.7,15.7,4.3,58.8,False
12120592000,1789025771539050000,868,video_contact_and_recorded_pose,Holding cup,75.3,0.8575157853730891,4.3,75.3,62.7,15.7,4.3,59.6,False
12160596000,1789025771579054000,871,video_contact_and_recorded_pose,Holding cup,75.3,0.8579884346227129,4.3,75.3,62.7,15.7,3.9,60,False
12180596000,1789025771599054000,872,video_contact_and_recorded_pose,Holding cup,75.3,0.8582080733057825,4.3,75.3,62.7,15.7,3.9,60,False
12240601000,1789025771659059000,877,video_contact_and_recorded_pose,Holding cup,74.9,0.8587974399703856,4.3,74.9,63.9,15.7,4.3,56.9,False
12280601000,1789025771699059000,880,video_contact_and_recorded_pose,Holding cup,72.2,0.8591298624945758,4.3,72.2,63.1,15.3,3.9,57.6,False
12300601000,1789025771719059000,881,video_contact_and_recorded_pose,Holding cup,72.2,0.8592772005990388,4.3,72.2,63.1,15.3,3.9,57.6,False
12340605000,1789025771759063000,884,video_contact_and_recorded_pose,Holding cup,76.5,0.8595329246150493,4.3,76.5,63.9,15.7,4.3,60.4,False
12380605000,1789025771799063000,887,video_contact_and_recorded_pose,Holding cup,76.5,0.8597350150295234,4.3,76.5,63.9,16.1,4.3,60.4,False
12400605000,1789025771819063000,888,video_contact_and_recorded_pose,Holding cup,76.1,0.8598153438054006,4.3,76.1,64.7,16.1,4.3,59.6,False
12480610000,1789025771899068000,894,video_contact_and_recorded_pose,Holding cup,65.1,0.859992818660987,4.3,65.1,60,14.1,3.9,56.9,False
12500610000,1789025771919068000,895,video_contact_and_recorded_pose,Moving into microwave,65.1,0.8599999621094883,4.3,65.1,60,14.1,3.9,56.9,False
12540614000,1789025771959072000,898,video_contact_and_recorded_pose,Moving into microwave,72.9,0.8598345228347042,4.3,72.9,63.9,15.7,4.3,57.3,False
12580615000,1789025771999073000,901,video_contact_and_recorded_pose,Moving into microwave,65.9,0.8593578503970857,4.3,65.9,60.8,14.5,3.9,56.5,False
12620619000,1789025772039077000,904,video_contact_and_recorded_pose,Moving into microwave,66.7,0.8585843623348587,4.3,66.7,60.4,14.1,3.9,56.9,False
12640619000,1789025772059077000,905,video_contact_and_recorded_pose,Moving into microwave,69.8,0.8580909024627266,4.3,69.8,60.8,14.9,3.9,56.9,False
12680619000,1789025772099077000,908,video_contact_and_recorded_pose,Moving into microwave,73.7,0.8568995417884211,4.3,73.7,60.8,15.3,4.3,56.9,False
12740624000,1789025772159082000,912,video_contact_and_recorded_pose,Moving into microwave,71,0.854628346629847,4.3,71,60.4,15.3,3.9,58.4,False
12760624000,1789025772179082000,914,video_contact_and_recorded_pose,Moving into microwave,67.5,0.8537495292944155,4.3,67.5,59.6,14.9,3.9,58.4,False
12800628000,1789025772219086000,917,video_contact_and_recorded_pose,Moving into microwave,64.7,0.8518198436005529,4.3,64.7,58.8,14.5,3.9,57.3,False
12840628000,1789025772259086000,920,video_contact_and_recorded_pose,Moving into microwave,65.9,0.8496732829935119,4.3,65.9,58.8,14.1,3.9,56.9,False
12900633000,1789025772319091000,924,video_contact_and_recorded_pose,Moving into microwave,67.8,0.8460778311091273,4.3,67.8,58.8,14.1,3.9,57.3,False
12940633000,1789025772359091000,927,video_contact_and_recorded_pose,Moving into microwave,69,0.8434519819709567,4.3,69,59.2,14.1,3.9,57.3,False
12960633000,1789025772379091000,928,video_contact_and_recorded_pose,Moving into microwave,69,0.8420757688792377,4.3,69,58.8,14.1,3.9,57.3,False
12980637000,1789025772399095000,930,video_contact_and_recorded_pose,Moving into microwave,69,0.8406594906491252,4.3,69,58.8,14.1,3.9,57.3,False
13000638000,1789025772419096000,931,video_contact_and_recorded_pose,Moving into microwave,68.6,0.8392054510626743,4.3,68.6,58.8,14.1,3.9,57.3,False
13040638000,1789025772459096000,934,video_contact_and_recorded_pose,Moving into microwave,72.2,0.8361908574265224,4.3,72.2,62.4,15.3,3.9,59.2,False
13120642000,1789025772539100000,940,video_contact_and_recorded_pose,Moving into microwave,63.9,0.8297854064366096,3.9,63.9,58,13.3,3.9,54.5,False
13160642000,1789025772579100000,943,video_contact_and_recorded_pose,Moving into microwave,63.1,0.8264238422228115,3.9,63.1,57.3,13.3,3.9,52.5,False
13180647000,1789025772599105000,944,video_contact_and_recorded_pose,Moving into microwave,62.7,0.8247092182519818,3.9,62.7,56.9,13.3,3.9,52.2,False
13220647000,1789025772639105000,947,video_contact_and_recorded_pose,Moving into microwave,62.4,0.8212230554829966,3.9,62.4,56.5,13.3,3.9,51,False
13260651000,1789025772679109000,950,video_contact_and_recorded_pose,Moving into microwave,62,0.8176715839570448,3.9,62,56.1,12.9,3.9,51,False
13280651000,1789025772699109000,951,video_contact_and_recorded_pose,Moving into microwave,62,0.8158761949587889,3.9,62,56.1,12.9,3.9,50.6,False
13300651000,1789025772719109000,953,video_contact_and_recorded_pose,Moving into microwave,73.7,0.8140700007012741,3.9,73.7,60,14.9,3.9,54.1,False
13340652000,1789025772759110000,956,video_contact_and_recorded_pose,Moving into microwave,67.1,0.8104323479387617,3.9,67.1,58,14.1,3.5,54.9,False
13400656000,1789025772819114000,960,video_contact_and_recorded_pose,Moving into microwave,68.6,0.8049398666773159,3.9,68.6,57.3,14.1,3.5,54.9,False
13440656000,1789025772859114000,963,video_contact_and_recorded_pose,Moving into microwave,69.8,0.8012757350066833,3.9,69.8,58,14.5,3.9,56.9,False
13460661000,1789025772879119000,964,video_contact_and_recorded_pose,Moving into microwave,69,0.7994478287554199,3.9,69,59.6,14.9,3.9,57.6,False
13500661000,1789025772919119000,,video_contact_only,Moving into microwave,63.5,0.7958112175755013,3.9,63.5,54.1,13.7,3.9,56.5,False
13540661000,1789025772959119000,970,video_contact_and_recorded_pose,Moving into microwave,66.7,0.7922110597618377,3.9,66.7,54.9,13.7,3.5,54.9,False
13580665000,1789025772999123000,973,video_contact_and_recorded_pose,Moving into microwave,70.6,0.7886614890193806,3.9,70.6,60.4,14.9,3.9,57.3,False
13600665000,1789025773019123000,974,video_contact_and_recorded_pose,Moving into microwave,70.6,0.7869105119064469,3.9,70.6,60.4,14.9,3.9,56.9,False
13620665000,1789025773039123000,976,video_contact_and_recorded_pose,Moving into microwave,70.6,0.785177701995159,3.9,70.6,60.4,14.9,3.9,56.9,False
13660670000,1789025773079128000,979,video_contact_and_recorded_pose,Moving into microwave,69.8,0.7817734066902278,3.9,69.8,55.3,13.3,3.5,57.6,False
13720670000,1789025773139128000,983,video_contact_and_recorded_pose,Moving into microwave,67.5,0.7768491348000426,3.9,67.5,57.6,14.1,3.9,55.7,False
13760675000,1789025773179133000,986,video_contact_and_recorded_pose,Moving into microwave,65.5,0.7737080435741015,3.9,65.5,55.7,13.7,3.5,54.9,False
13780675000,1789025773199133000,987,video_contact_and_recorded_pose,Moving into microwave,63.9,0.7721857732404682,3.9,63.9,53.7,13.7,3.5,54.1,False
13800675000,1789025773219133000,989,video_contact_and_recorded_pose,Moving into microwave,63.1,0.770697967310127,3.9,63.1,53.3,13.3,3.5,53.7,False
13860679000,1789025773279137000,993,video_contact_and_recorded_pose,Moving into microwave,61.6,0.7664591723362343,3.9,61.6,53.7,13.7,3.9,53.3,False
13900679000,1789025773319137000,996,video_contact_and_recorded_pose,Moving into microwave,61.2,0.7638390250021263,3.9,61.2,52.9,13.3,3.5,52.9,False
13940684000,1789025773359142000,999,video_contact_and_recorded_pose,Moving into microwave,69,0.7613999006032719,3.9,69,58.8,14.5,3.9,54.1,False
13980684000,1789025773399142000,1002,video_contact_and_recorded_pose,Moving into microwave,69,0.7591568959502195,3.9,69,58.8,14.5,3.9,54.1,False
14000684000,1789025773419142000,1004,video_contact_and_recorded_pose,Moving into microwave,65.1,0.7581133465948867,3.9,65.1,54.5,13.7,3.5,53.7,False
14020688000,1789025773439146000,1005,video_contact_and_recorded_pose,Moving into microwave,62.4,0.7571239878799744,3.9,62.4,52.2,13.3,3.5,53.7,False
14060688000,1789025773479146000,1008,video_contact_and_recorded_pose,Moving into microwave,56.5,0.7553160697373614,3.5,55.3,56.5,14.1,3.9,50.2,False
14100689000,1789025773519147000,1011,video_contact_and_recorded_pose,Moving into microwave,56.1,0.7537473769878362,3.5,55.3,56.1,14.1,3.9,50.2,False
14120693000,1789025773539151000,1012,video_contact_and_recorded_pose,Moving into microwave,57.3,0.7530571701439547,3.5,57.3,55.3,13.7,3.9,50.6,False
14160693000,1789025773579151000,1015,video_contact_and_recorded_pose,Moving into microwave,59.6,0.7518745997692244,3.5,59.6,58.4,14.9,3.9,46.3,False
14200693000,1789025773619151000,1018,video_contact_and_recorded_pose,Moving into microwave,65.5,0.7509675066949059,3.5,65.5,58.4,14.5,3.9,45.5,False
14280698000,1789025773699156000,1024,video_contact_and_recorded_pose,Moving into microwave,61.6,0.750037675383213,3.5,61.6,56.1,13.7,3.9,49.8,False
14300702000,1789025773719160000,1025,video_contact_and_recorded_pose,Placing cup,61.2,0.7499980503227676,3.5,61.2,55.7,13.7,3.9,51,False
14320702000,1789025773739160000,1027,video_contact_and_recorded_pose,Placing cup,60.8,0.7483496975150747,3.5,60.8,54.9,13.3,3.5,51.4,False
14360702000,1789025773779160000,1029,video_contact_and_recorded_pose,Placing cup,59.6,0.7365894391316895,3.5,59.6,54.1,13.3,3.5,50.6,False
14400707000,1789025773819165000,,video_contact_only,Placing cup,57.3,0.7152308590246924,3.5,57.3,48.6,12.2,3.5,50.6,False
14440707000,1789025773859165000,,video_contact_only,Placing cup,54.9,0.6863070273770195,3.5,54.9,46.7,11.8,3.1,48.6,False
14460707000,1789025773879165000,,video_contact_only,Placing cup,53.3,0.6696409502091831,3.1,53.3,45.5,11.4,3.1,47.5,False
14520712000,1789025773939170000,,video_contact_only,Placing cup,49,0.6138624712779972,3.1,49,41.6,10.6,2.7,43.5,False
14580716000,1789025773999174000,,video_contact_only,Placing cup,44.3,0.554744172848217,2.7,44.3,37.6,9.4,2.7,39.2,False
14620716000,1789025774039174000,,video_contact_only,Placing cup,41.2,0.5168583434270593,2.4,41.2,34.9,8.6,2.4,36.5,False
14640716000,1789025774059174000,,video_contact_only,Placing cup,40,0.4991328784444805,2.4,40,33.7,8.6,2.4,35.3,False
14660716000,1789025774079174000,,video_contact_only,Placing cup,38.4,0.48255696661390013,2.4,38.4,32.5,8.2,2.4,34.1,False
14680721000,1789025774099179000,,video_contact_only,Placing cup,37.3,0.4673804512515599,2.4,37.3,31.8,7.8,2.4,32.9,False
14720721000,1789025774139179000,,video_contact_only,Placing cup,35.3,0.44225830830281787,2.4,35.3,29.8,7.5,2,31.4,False
14780725000,1789025774199183000,,video_contact_only,Placing cup,33.7,0.42143343056909255,2,33.7,28.6,7.1,2,29.8,False
14820725000,1789025774239183000,,video_contact_only,Unloading grip,33.3,0.41889738710339514,2,33.3,28.2,7.1,2,29.8,False
14840725000,1789025774259183000,,video_contact_only,Unloading grip,33.3,0.415859245315395,2,33.3,28.2,7.1,2,29.4,False
14900730000,1789025774319188000,,video_contact_only,Unloading grip,31.8,0.3968108052557404,2,31.8,27.1,6.7,2,28.2,False
14940730000,1789025774359188000,,video_contact_only,Unloading grip,30.2,0.3775257388327001,2,30.2,25.5,6.3,2,26.7,False
14960735000,1789025774379193000,,video_contact_only,Unloading grip,29.4,0.3664111769278307,2,29.4,24.7,6.3,1.6,25.9,False
15000735000,1789025774419193000,,video_contact_only,Unloading grip,27.5,0.3420940201588702,1.6,27.5,23.1,5.9,1.6,24.3,False
15020735000,1789025774439193000,,video_contact_only,Unloading grip,26.3,0.32922667569439046,1.6,26.3,22.4,5.5,1.6,23.5,False
15080739000,1789025774499197000,,video_contact_only,Unloading grip,23.1,0.28981449788774727,1.6,23.1,19.6,5.1,1.2,20.4,False
15120739000,1789025774539197000,,video_contact_only,Unloading grip,21.2,0.2645582639292571,1.2,21.2,18,4.3,1.2,18.8,False
15140739000,1789025774559197000,,video_contact_only,Unloading grip,20,0.2527420715580125,1.2,20,17.3,4.3,1.2,18,False
15180744000,1789025774599202000,,video_contact_only,Unloading grip,18.4,0.2315759385598652,1.2,18.4,15.7,3.9,1.2,16.5,False
15220744000,1789025774639202000,,video_contact_only,Unloading grip,17.3,0.21483077205347187,1.2,17.3,14.5,3.5,1.2,15.3,False
15260748000,1789025774679206000,,video_contact_only,Unloading grip,16.1,0.20385462283722228,1.2,16.1,13.7,3.5,0.8,14.5,False
15300749000,1789025774719207000,,video_contact_only,Releasing handle,16.1,0.1999972561601376,1.2,16.1,13.7,3.5,0.8,14.1,False
15320749000,1789025774739207000,,video_contact_only,Releasing handle,15.7,0.1979746645338755,0.8,15.7,13.3,3.5,0.8,14.1,False
15360753000,1789025774779211000,,video_contact_only,Releasing handle,14.5,0.18401397745868475,0.8,14.5,12.5,3.1,0.8,12.9,False
15420753000,1789025774839211000,,video_contact_only,Releasing handle,11.8,0.1450081256720501,0.8,11.8,9.8,2.4,0.8,10.2,False
15440758000,1789025774859216000,,video_contact_only,Releasing handle,10.2,0.12897571551066594,0.8,10.2,8.6,2.4,0.8,9,False
15460758000,1789025774879216000,,video_contact_only,Releasing handle,9,0.11218047794882371,0.4,9,7.5,2,0.4,7.8,False
15500758000,1789025774919216000,,video_contact_only,Releasing handle,6.3,0.07808115244613051,0.4,6.3,5.5,1.2,0.4,5.5,False
15520758000,1789025774939216000,,video_contact_only,Releasing handle,5.1,0.0616726913274355,0.4,5.1,4.3,1.2,0.4,4.3,False
15580762000,1789025774999220000,,video_contact_only,Releasing handle,1.6,0.020383699081616358,0,1.6,1.6,0.4,0,1.6,False
15620767000,1789025775039225000,,video_contact_only,Releasing handle,0.4,0.00395257615797226,0,0.4,0.4,0,0,0.4,False
15640767000,1789025775059225000,,video_contact_only,Releasing handle,0,0.0004101994567712042,0,0,0,0,0,0,False
15660767000,1789025775079225000,,video_contact_only,No contact,0,0,0,0,0,0,0,0,False
15720772000,1789025775139230000,,video_contact_only,No contact,0,0,0,0,0,0,0,0,False
15740772000,1789025775159230000,,video_contact_only,No contact,0,0,0,0,0,0,0,0,False
15800772000,1789025775219230000,,video_contact_only,No contact,0,0,0,0,0,0,0,0,False
15840776000,1789025775259234000,1135,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
15860776000,1789025775279234000,1136,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
15900776000,1789025775319234000,1139,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
15940781000,1789025775359239000,1142,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
15960781000,1789025775379239000,1143,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16020785000,1789025775439243000,1148,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16040785000,1789025775459243000,1149,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16120790000,1789025775539248000,1155,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16160790000,1789025775579248000,1158,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16180790000,1789025775599248000,1159,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16200795000,1789025775619253000,1161,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16260795000,1789025775679253000,1165,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16300799000,1789025775719257000,1168,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16320799000,1789025775739257000,1169,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16340799000,1789025775759257000,1171,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16400804000,1789025775819262000,1175,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16440804000,1789025775859262000,1178,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16460804000,1789025775879262000,1179,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16500809000,1789025775919267000,1182,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16520809000,1789025775939267000,1184,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16580813000,1789025775999271000,1188,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16620813000,1789025776039271000,1191,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16640813000,1789025776059271000,1192,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16660818000,1789025776079276000,1194,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
16720818000,1789025776139276000,1194,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,True
