tracking_time_ns,capture_time_ns,pose_sample_index,pose_unix_ms,pose_distance_ms,valid,pose_source,thumb01_bend_deg,thumb02_bend_deg,thumb03_bend_deg,index01_bend_deg,index02_bend_deg,index03_bend_deg,middle01_bend_deg,middle02_bend_deg,middle03_bend_deg,ring01_bend_deg,ring02_bend_deg,ring03_bend_deg,little01_bend_deg,little02_bend_deg,little03_bend_deg,thumb01_x_deg,thumb01_y_deg,thumb01_z_deg,thumb02_x_deg,thumb02_y_deg,thumb02_z_deg,thumb03_x_deg,thumb03_y_deg,thumb03_z_deg,index01_x_deg,index01_y_deg,index01_z_deg,index02_x_deg,index02_y_deg,index02_z_deg,index03_x_deg,index03_y_deg,index03_z_deg,middle01_x_deg,middle01_y_deg,middle01_z_deg,middle02_x_deg,middle02_y_deg,middle02_z_deg,middle03_x_deg,middle03_y_deg,middle03_z_deg,ring01_x_deg,ring01_y_deg,ring01_z_deg,ring02_x_deg,ring02_y_deg,ring02_z_deg,ring03_x_deg,ring03_y_deg,ring03_z_deg,little01_x_deg,little01_y_deg,little01_z_deg,little02_x_deg,little02_y_deg,little02_z_deg,little03_x_deg,little03_y_deg,little03_z_deg,direction_error_deg
0,1789025759418458000,0,1789025759430,11.542,True,recorded_pose,24.83593832131317,17.624302095363007,18.14703157395891,16.638710870746458,19.28369917144708,13.738407077844501,50.36516215216718,70.08073752765736,34.611744357287215,55.578524398956404,71.98475731595921,29.645173622799497,36.04985599542688,53.69612074031142,28.891881278333376,25.018577251181384,39.559925477253714,17.46607233846497,1.3582331022433298,-11.448174551534073,13.487423418124502,1.4401490584619985,-11.746953912886632,13.931115489108956,-7.133327458809192,-1.8974828793130263,8.425569837944934,-0.001377249523051654,0.007697391794651551,19.283265390031545,-0.002221783032954818,0.018549923685298425,13.738399938788495,-5.328072317972109,-6.48748888410978,43.80645868836708,-2.0572077100641946,2.934758756835735,70.05260637955838,-0.5532079180453304,1.7775297255064502,34.57226306267821,-9.561182434363797,-5.9696423998262,51.602846908643784,-5.620890381507744,7.757349570375816,71.81104801326957,-1.061606641080114,4.046006072851049,29.39327664025153,-7.375333173758479,-13.09119267277667,39.180381044350966,-4.060902226429098,8.084633847350275,53.26914985396661,-1.2287544267483819,4.8319040738536625,28.520647582110335,5.533085616490782e-06
40004000,1789025759458462000,2,1789025759456,2.462,True,recorded_pose,21.825225428697667,17.465826217626674,18.12691924272392,16.608379935830378,19.505000268246707,14.64979574374551,54.16166681374093,72.90222183363144,37.295059848959305,56.6267671344084,74.18827971020553,33.91609657379405,40.068926644842364,61.154651885256584,33.441247794145085,25.081916225888115,42.4198252866419,15.67101587157249,1.3130210803244584,-10.834135703297468,13.779427720921742,1.413705583994587,-11.19551946463292,14.349160637111623,-7.127792380947992,-2.5575990242217825,7.777401734799792,-0.015324352100151643,0.0887524287824988,19.504369628392546,-0.011676722102088609,0.09093975045393658,14.649523745943778,-5.508842926593794,-5.483264516116945,47.775288575090904,-2.2856244498375458,3.095479383373341,72.87560569676575,-0.6629513159807358,1.9668382756451226,37.251199570403315,-9.47396654353182,-6.05685499539029,52.624163664176905,-5.838868195829235,7.737690575217988,74.03760111350414,-1.366208654043506,4.515789450062386,33.65043813863098,-7.287642006949098,-12.986729341879625,43.32381539785371,-5.4729572499458,9.325797356384498,60.727846522025466,-1.7040744716155936,5.748187167766831,33.00148125521068,4.90455619685548e-06
80004000,1789025759498462000,5,1789025759498,0.462,True,recorded_pose,19.490345600335317,16.749472915096362,16.54492978283916,17.803324566334886,19.377022415440003,15.36995324221957,62.10223889446499,79.093981784469,43.18314461214048,60.24037263578773,79.6882621099224,39.602768319014025,53.09232705751538,77.29439363403768,42.352627125072246,25.182005874005363,44.73152815158241,14.37782791725099,1.1573209931739592,-9.505061343071088,13.852442103650507,1.1269889606337142,-9.355835339772215,13.70752698035616,-7.014480479258402,-4.21987484413136,7.786558383588581,-0.01250611824250113,0.07284479110392092,19.376455013193596,-0.010711982977539104,0.07948072108395271,15.369756989965351,-5.832093597483702,-3.971665512931055,55.87065812241385,-3.0346811793406716,3.6763049795561162,79.0703563801494,-1.0178953734281475,2.575671436034598,43.121877270325136,-9.17096596074903,-6.3264353221663185,56.16100370316876,-6.3113692701665585,7.572059251213545,79.59501862181438,-1.7591858106876228,4.917776011403514,39.34681504267458,-8.397813012199741,-10.183668173121074,56.40340433190685,-10.719709124647363,13.468910448646062,76.92560361438672,-3.5044689519856127,9.227113652045341,41.52326716105122,4.90455619685548e-06
120004000,1789025759538462000,8,1789025759542,3.538,True,recorded_pose,18.338076415044615,16.03699384211916,14.19831565109885,19.01920381287424,19.348405706929157,15.709972698126085,62.555043343149656,79.83029977509378,44.54954832468024,61.68459322985526,81.1153540139546,39.283686441656236,55.48054631091306,78.05868946423976,41.961865992991015,25.24448124998376,46.04582895150861,13.752836318514952,1.015843250667758,-8.457997986678278,13.672463928549718,0.7934713989042417,-7.470305325519765,12.109218012220389,-6.888782733611148,-5.260996030187172,8.400070382256475,-0.008365622124933844,0.04866559992537067,19.347912403140427,-0.008506853080013276,0.0617551306056681,15.709858977641014,-5.830227594908867,-3.9398773231499833,56.29510528311862,-3.0587418254999803,3.657238329808336,79.80846496593762,-1.068480716506456,2.6120195386017246,44.48948754603976,-8.89540197576921,-6.701971480229372,57.55886654754401,-6.105582186675612,7.140326997876153,81.04381664031366,-1.6241400159103325,4.576717983340499,39.059713273073825,-9.3013339123063,-8.58879314893238,58.66889622025025,-12.101289684612848,15.010612583384809,77.62712159044432,-3.8097652940434252,10.184856781309216,40.93254310918522,4.676310850554341e-06
160009000,1789025759578467000,11,1789025759582,3.533,True,recorded_pose,17.562974052243476,15.468080461091867,12.583875922409774,19.983286490584483,19.375575162388017,15.794789124950913,63.8251596270065,80.72504967735067,45.66503324639175,64.65622181191073,82.50236278136809,40.01062645680315,61.46738790893789,81.35489346823225,42.661793334643896,25.267010367964915,46.88566858902152,13.472462739923342,0.9156137791389669,-7.77628647945386,13.409946974000508,0.6029991388544246,-6.306932303163955,10.911914806099286,-6.780438754143064,-6.137150889978912,8.853644392583188,0.00794381064178804,-0.04694364757420306,19.37509114071541,0.0023855662934895864,-0.01710480863231076,15.794785776871462,-5.793835529186078,-3.90562521619974,57.536143727885154,-3.044603103587164,3.582979983712007,80.70586309321493,-1.0936930417562178,2.600928436050869,45.60778232635551,-8.71132461385257,-6.747926066360558,60.4544253683587,-5.986234169441973,6.830130861997549,82.4469346121119,-1.6082569386523895,4.44018428333936,39.805328462935314,-11.509839740985615,-5.238662761812304,64.20735060616511,-14.98711010485789,17.53014683575284,80.92728129970499,-4.461781415202252,11.802304214170917,41.30246354118135,4.517745487845102e-06
200009000,1789025759618467000,14,1789025759622,3.533,True,recorded_pose,17.664797224227737,15.09268848538378,11.751990248843287,21.071848946192514,19.259189962401745,15.282244220408193,66.7689427306595,83.0868250209626,48.04864887213179,69.72577977991507,85.24233360395336,42.825666400658854,69.82590415082862,88.53815255412783,46.4788849330655,25.115673043577765,47.08388433594489,14.090258747400762,0.851763349140048,-7.339124085539878,13.221759808333848,0.5137487179988945,-5.697931584673542,10.295800240111207,-6.628160897266111,-6.650000187107292,9.957068952393092,0.03540608846952434,-0.20910367533062593,19.257677219389485,0.019627637868432354,-0.14621174694159014,15.281568954471435,-5.8729227593282705,-3.544294548499085,60.46075928296658,-3.4214066930248355,3.8620582567946165,83.07015307951407,-1.2838914183724912,2.8842743778199282,47.983797655193705,-8.876152236156575,-6.055595464141677,65.38424899242624,-6.472213394420626,7.036180207798424,85.20462077385328,-1.872182978768517,4.798481478235555,42.60840732048495,-15.131095615718683,-0.870284032931807,71.87850778969185,-21.37485566871999,21.95495596916281,88.42081417579604,-6.419792844084313,15.672695184863164,44.340372709998896,4.7536104815230715e-06
260013000,1789025759678471000,18,1789025759678,0.471,True,recorded_pose,19.125837490402922,14.893478220387586,11.080850227186012,22.861971207588116,18.096071652321083,13.415887096593526,69.95572711764083,84.87538213064686,50.58175024943524,74.19816265010725,87.28001742798003,43.36358833555956,74.41576530414196,89.04535047612535,47.403686564052684,24.71295127925229,46.61092292068908,15.995766825240224,0.8144245985936347,-7.059578884568329,13.14477564056241,0.44817558848589084,-5.23449978190632,9.780681981962761,-6.367151364413697,-6.085304094251339,13.134934692931436,0.0651054858972384,-0.4093607246599326,18.091187275180562,0.033384113047678576,-0.28379831865599925,13.412950218830263,-6.317110721663275,-2.6127587226681386,63.64494191657897,-4.393064509837377,4.805730532841834,84.85639724937352,-1.7583810115531409,3.728770225499954,50.48228025107942,-9.512969134916283,-4.82635693646565,69.70970143412241,-7.439075624336584,7.803077156119144,87.25304928318401,-2.1206977175220114,5.367137365832979,43.09639882843639,-18.302013206720122,2.5987497350427575,75.91525958848891,-24.77386393657404,25.21795019464315,88.94184277970103,-7.538006719116671,18.27767439568407,44.53855038919612,5.263014220319209e-06
300014000,1789025759718472000,21,1789025759720,1.528,True,recorded_pose,20.79130733887186,15.294108999555315,10.566265551823596,24.99637671231083,17.877586207589523,12.639564866020256,71.42734936178054,84.84108684623014,51.954813929356625,75.49767665490351,87.6494818559516,44.68236159483278,71.79514153788844,89.29474131158892,49.55410333876839,24.43735398005511,45.74658017946399,17.586189810108813,0.838824839311801,-7.013944796814739,13.622500072090014,0.397856739906433,-4.832073984492925,9.40832772923881,-6.145554423754607,-5.321471903776745,16.516060607073925,0.07710763226221881,-0.49082628339843726,17.870663568408087,0.03645353872446964,-0.32914311694333503,12.635359635561375,-6.804496068565329,-1.7756258260032667,65.1339071776855,-5.119987616566328,5.604762831271908,84.81538293636171,-2.155413713986942,4.4351819482382675,51.8205263456154,-10.028635905259778,-4.0395009802477135,70.9695161265399,-7.945875394165904,8.280990062190254,87.62317364811855,-2.3795124958743403,5.829385336398898,44.3810154007561,-17.844040271504873,2.575769830953446,73.35992466247758,-24.46416682630297,24.786033673524937,89.22023799678712,-8.107412892486018,18.598420140678687,46.80664676250527,3.818191820832846e-06
320018000,1789025759738476000,22,1789025759737,1.476,True,recorded_pose,21.4080100312087,15.103998867961222,10.282264377935894,26.869412311519685,17.85804228253262,12.114612153734885,71.58765874519061,84.72555268301164,51.96840767422811,75.79647089622824,87.52221133957968,43.24070598532905,72.1827291394949,87.85518843217814,48.40291532283282,24.31198941763007,45.583551802123395,18.247421552682987,0.822372755898477,-6.977958748747353,13.426166227991798,0.3785966974298765,-4.734810623607798,9.138163765350235,-6.0374746827207995,-4.386342615447033,19.417701813929657,0.0892444700949348,-0.5687214486168279,17.848879943549424,0.03750061675655385,-0.35342035899548846,12.109545036230289,-7.0144958973845615,-1.4421422624304816,65.30429945144115,-5.373315226733294,5.8942350040138445,84.69658566201544,-2.2675947661255798,4.665906703220803,51.819749379477464,-10.336586278108307,-3.6000717348618347,71.2481471982748,-8.242344663454368,8.609449445933814,87.49242581216177,-2.3250454736431045,5.910952413675468,42.914653424674896,-18.438364861636636,3.3337495615849027,73.58357985240738,-24.276365260805687,25.26857230026738,87.62520236388245,-7.873040758358151,18.626413387029555,45.527096342481094,3.6222548091772005e-06
360018000,1789025759778476000,25,1789025759772,6.476,True,recorded_pose,22.795146437325613,14.666482402550914,10.074617985646777,30.64351712273895,18.376171417343784,11.346978322769255,71.97980972100667,84.50722104388093,51.82573937108946,76.55153730745552,87.30623843613647,40.71561405945113,73.19610752156223,85.51319164369872,46.386891340479835,24.044768406674102,45.177005275949725,19.72927012285815,0.7908813454594881,-6.96791426658705,12.934920755444814,0.37092407988517295,-4.77244862397815,8.883317697772116,-5.964179400927795,-2.6892736639431845,24.627840227096183,0.10830381032985946,-0.6704242894231128,18.36396538557494,0.04000048776550796,-0.4027582859756572,11.339935494997814,-7.419817044625383,-0.8033393667095817,65.71251611642914,-5.839663990669214,6.4308965770383075,84.47148002109459,-2.461184617507665,5.08319157749531,51.64816884012191,-10.948024453062972,-2.7381361659996535,71.9652392187523,-8.822320139150541,9.25091749906785,87.26918458034032,-2.2202253410796806,6.038780312667057,40.343314890709195,-19.467141806646936,4.516901273508779,74.40858450370362,-23.77799555524372,25.871788986036325,85.00928595996517,-7.392621485154273,18.466594412038397,43.34615135022316,3.415094585006376e-06
