t_sync_us,capture_time_ns,source_pose_index,source,quality,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
323352,1789113520382000000,23,HEAD_POSE_ESTIMATE,estimated,-0.3195688017975343,5.640684803307085,7.133043260928959,-0.6479647717303041,0.2071446495646176,0.23326358759720747
337352,1789113520396000000,24,HEAD_POSE_ESTIMATE,estimated,-0.3208639148822987,5.606803388157896,7.260993072105768,-0.7011358519888833,0.19569052439290208,0.2324272419503199
351352,1789113520410000000,25,HEAD_POSE_ESTIMATE,estimated,-0.31826526762369933,5.611283153551363,7.375581941164771,-0.7575689348660749,0.18191185621174027,0.23983208845388354
369352,1789113520428000000,26,HEAD_POSE_ESTIMATE,estimated,-0.2976412353919743,5.635459912633457,7.529810219577882,-0.8505308779157567,0.17243712373792947,0.2652265898252201
381352,1789113520440000000,27,HEAD_POSE_ESTIMATE,estimated,-0.2843918657431066,5.630299618226417,7.633810321958086,-0.8880485551797065,0.15988852927935365,0.28288559484947556
395352,1789113520454000000,28,HEAD_POSE_ESTIMATE,estimated,-0.27622859307983116,5.608343903158756,7.7699343490076656,-0.9261020536120343,0.1455134932721336,0.3090531258888049
405352,1789113520464000000,29,HEAD_POSE_ESTIMATE,estimated,-0.27122083214968656,5.528017568171211,7.889415884812627,-0.9401187969718794,0.1303448930503761,0.3310589792900521
419352,1789113520478000000,30,HEAD_POSE_ESTIMATE,estimated,-0.25969911867381673,5.461229337803917,8.105812757719754,-0.9311494240007445,0.108439505195981,0.3640316332678063
433352,1789113520492000000,31,HEAD_POSE_ESTIMATE,estimated,-0.26234712281940764,5.393573575670079,8.26652013832456,-0.9045156066210657,0.08601829982863135,0.3810702326662876
448352,1789113520507000000,32,HEAD_POSE_ESTIMATE,estimated,-0.25348834283611865,5.349583681026283,8.486040944610355,-0.8630879937524158,0.061903226740755136,0.38341146768856454
461352,1789113520520000000,33,HEAD_POSE_ESTIMATE,estimated,-0.26456690590718224,5.326046054512913,8.656362830377743,-0.811735684565282,0.03975192004103643,0.36687737723402425
475352,1789113520534000000,34,HEAD_POSE_ESTIMATE,estimated,-0.27556632296058337,5.361648417128537,8.828761877006382,-0.7636900082751006,0.013915674661517675,0.33346579231576673
489352,1789113520548000000,35,HEAD_POSE_ESTIMATE,estimated,-0.2666909432977656,5.358977972474891,8.811803534111688,-0.7298873305911268,0.0038188400480260055,0.2948617506667888
503352,1789113520562000000,36,HEAD_POSE_ESTIMATE,estimated,-0.2775789423205974,5.271180048193836,8.782860800460483,-0.669450190135682,-0.005883867197709187,0.23499986980408316
518352,1789113520577000000,37,HEAD_POSE_ESTIMATE,estimated,-0.3056721716944494,5.215323104977498,8.76156178166833,-0.6473778294067439,-0.0058678416273337496,0.1767208220125177
531352,1789113520590000000,38,HEAD_POSE_ESTIMATE,estimated,-0.34676825272006323,5.175010058382864,8.813131158666678,-0.6254746312471697,-0.00376264090186375,0.12247865741002398
545352,1789113520604000000,39,HEAD_POSE_ESTIMATE,estimated,-0.3678180069370059,5.1155936595051035,8.875345934296519,-0.5990730656840078,0.005265943731269125,0.08040378694523215
559352,1789113520618000000,40,HEAD_POSE_ESTIMATE,estimated,-0.38187910291956395,5.046051115345747,8.93431011694804,-0.578899282706865,0.01478590820707727,0.06128301260982819
573352,1789113520632000000,41,HEAD_POSE_ESTIMATE,estimated,-0.38092750737624,4.975474473959487,8.938224093638857,-0.5564440828882677,0.028894692207995988,0.05599996552667406
590352,1789113520649000000,42,HEAD_POSE_ESTIMATE,estimated,-0.3851441509816095,4.886287658303199,8.885396647866974,-0.5307950839131798,0.03979969596525128,0.06914176987256326
600352,1789113520659000000,43,HEAD_POSE_ESTIMATE,estimated,-0.38363078448514515,4.780950759245685,8.857925195050248,-0.5056976149362724,0.04142105185716543,0.09347843427597793
614352,1789113520673000000,44,HEAD_POSE_ESTIMATE,estimated,-0.36560165589587423,4.664673678651867,8.85311019506341,-0.49243595964431863,0.04686603599156689,0.1301543042382459
629352,1789113520688000000,45,HEAD_POSE_ESTIMATE,estimated,-0.34784852641343317,4.56095143773663,8.860639932747569,-0.47701381746229293,0.0515972172043406,0.16158713076770728
642352,1789113520701000000,46,HEAD_POSE_ESTIMATE,estimated,-0.33255326544580716,4.479891245359791,8.903938113507555,-0.4759453329522808,0.05458106270963929,0.17595192110901658
657352,1789113520716000000,47,HEAD_POSE_ESTIMATE,estimated,-0.3240314274073717,4.4017194490157125,8.981687296653996,-0.46878216678913953,0.05608741316729812,0.1918223839525113
670352,1789113520729000000,48,HEAD_POSE_ESTIMATE,estimated,-0.3238197569283169,4.358896456919872,9.06748260608298,-0.46640892828142444,0.05544334601801207,0.1963884438286257
685352,1789113520744000000,49,HEAD_POSE_ESTIMATE,estimated,-0.3096737502477471,4.352494614952431,9.156825803253673,-0.4639976400733532,0.05328392933748717,0.19742615459667212
698352,1789113520757000000,50,HEAD_POSE_ESTIMATE,estimated,-0.3064719309024194,4.392600982569997,9.230681008959987,-0.46831845101119157,0.0495177439134915,0.19051426414917919
712352,1789113520771000000,51,HEAD_POSE_ESTIMATE,estimated,-0.30626262978883145,4.374147006929302,9.259980431149206,-0.47193699327630073,0.04989525834873487,0.18125293654201635
727352,1789113520786000000,52,HEAD_POSE_ESTIMATE,estimated,-0.3064018591505069,4.354742240404521,9.315095681896482,-0.45870597260596746,0.052731454842208696,0.15865105155873968
740352,1789113520799000000,53,HEAD_POSE_ESTIMATE,estimated,-0.32364487073309656,4.333906564244041,9.403562036314472,-0.43483840687850445,0.059397504753941434,0.14316169370422582
754352,1789113520813000000,54,HEAD_POSE_ESTIMATE,estimated,-0.31394981104192154,4.321150150516279,9.4789708609102,-0.41574593084195427,0.07099803780537207,0.1251644384447308
768352,1789113520827000000,55,HEAD_POSE_ESTIMATE,estimated,-0.3094775664909407,4.27486012160627,9.573519383295979,-0.39097880602383345,0.0857413403355946,0.11041367054291193
781352,1789113520840000000,56,HEAD_POSE_ESTIMATE,estimated,-0.30684522675488396,4.227999085550898,9.633748932927926,-0.3596283390495158,0.10112585762113623,0.10206204485041463
795352,1789113520854000000,57,HEAD_POSE_ESTIMATE,estimated,-0.3238709912353358,4.142435149037559,9.659363036166525,-0.3178743847037702,0.1142928356522058,0.09875548085381856
810352,1789113520869000000,58,HEAD_POSE_ESTIMATE,estimated,-0.3504674967813217,4.082547505571667,9.640601999645147,-0.257758348403608,0.12858029848249966,0.09801731421542591
823352,1789113520882000000,59,HEAD_POSE_ESTIMATE,estimated,-0.37010200773356294,4.012805570756013,9.654223670132632,-0.19789806082123232,0.1404533706255722,0.09883240537125221
836352,1789113520895000000,60,HEAD_POSE_ESTIMATE,estimated,-0.41106193271952396,3.99835303974023,9.686808932290933,-0.1396001981723769,0.1517713286327562,0.09741451538683218
847352,1789113520906000000,61,HEAD_POSE_ESTIMATE,estimated,-0.4513384399461678,3.9766901780740693,9.709242484882202,-0.11487434486225166,0.1566482239909275,0.09561968823329307
862352,1789113520921000000,62,HEAD_POSE_ESTIMATE,estimated,-0.49105284740784216,3.9559775201907983,9.719620194333235,-0.07358845167176511,0.16364536121324705,0.09878688157042657
876352,1789113520935000000,63,HEAD_POSE_ESTIMATE,estimated,-0.5417529570928399,3.9226583367678787,9.73526724767392,-0.06125565610615813,0.16607182943272497,0.10193201690162594
890352,1789113520949000000,64,HEAD_POSE_ESTIMATE,estimated,-0.5801329233704462,3.9055333231532927,9.743423275743538,-0.044915092763252076,0.1673525874959695,0.10647155009441771
904352,1789113520963000000,65,HEAD_POSE_ESTIMATE,estimated,-0.6243167962351761,3.934106094302306,9.751900051837808,-0.021758062770089938,0.1684366974176001,0.10851053999543611
918352,1789113520977000000,66,HEAD_POSE_ESTIMATE,estimated,-0.656894807623602,3.9376767698054933,9.75934998077999,0.015041786766573596,0.16869239300417907,0.10715642092789328
932352,1789113520991000000,67,HEAD_POSE_ESTIMATE,estimated,-0.6669055605701372,3.9198226554933466,9.745329418022475,0.03627723681117121,0.17326277699629497,0.10786842612804194
947352,1789113521006000000,68,HEAD_POSE_ESTIMATE,estimated,-0.6687254729592961,3.920561379765905,9.720468279643335,0.054933462948292024,0.17423350018054726,0.10720559490520705
961352,1789113521020000000,69,HEAD_POSE_ESTIMATE,estimated,-0.6704295203706312,3.9499412848246203,9.690379238049879,0.06790441727929958,0.17017691862376877,0.10427479683973974
975352,1789113521034000000,70,HEAD_POSE_ESTIMATE,estimated,-0.687114727741405,3.9799711090573093,9.676308996030357,0.08142204492680956,0.16383889407952595,0.10096415011525829
989352,1789113521048000000,71,HEAD_POSE_ESTIMATE,estimated,-0.7088197991512668,4.0268147757606245,9.63110626940522,0.08961067285462278,0.15268613182187407,0.0980205881419659
1003352,1789113521062000000,72,HEAD_POSE_ESTIMATE,estimated,-0.7325909928168488,4.0564361357184815,9.582290590307618,0.09988929152620034,0.13896923828973998,0.0920807881286797
1017352,1789113521076000000,73,HEAD_POSE_ESTIMATE,estimated,-0.7609256623496963,4.05777194555517,9.505476434585509,0.10969609222031067,0.12643189596113596,0.08487746899077733
1031352,1789113521090000000,74,HEAD_POSE_ESTIMATE,estimated,-0.782144617074279,4.068898713686362,9.445619686876709,0.12235847294349918,0.11365262500942032,0.07295336318363951
1048352,1789113521107000000,75,HEAD_POSE_ESTIMATE,estimated,-0.7880090262640301,4.093336226882531,9.366701487325098,0.1451589605787969,0.09890881558005767,0.05899779674642074
1061352,1789113521120000000,76,HEAD_POSE_ESTIMATE,estimated,-0.8019453875451733,4.10800670024999,9.299017948799404,0.17648221491256122,0.09132781446077894,0.04792608410048814
1072352,1789113521131000000,77,HEAD_POSE_ESTIMATE,estimated,-0.8172495103131149,4.1089970463685175,9.234273243965252,0.2026691086974962,0.08477643150281278,0.04166778422203186
1085352,1789113521144000000,78,HEAD_POSE_ESTIMATE,estimated,-0.8303555717666168,4.1031196357496125,9.146580625282702,0.22186012013035425,0.07678076352776277,0.03520125821667718
1100352,1789113521159000000,79,HEAD_POSE_ESTIMATE,estimated,-0.8345772619732088,4.059932406089339,9.04753337458639,0.23439971237208884,0.06592474623729286,0.033257102083815396
1114352,1789113521173000000,80,HEAD_POSE_ESTIMATE,estimated,-0.8317361453374754,4.031125336763732,8.953665111293892,0.23260972195353938,0.055732653053881885,0.035673830923458556
1127352,1789113521186000000,81,HEAD_POSE_ESTIMATE,estimated,-0.8201765053612808,4.02628997078214,8.861032059959967,0.222973768722246,0.045035993508328244,0.043950789409117834
1142352,1789113521201000000,82,HEAD_POSE_ESTIMATE,estimated,-0.79374397187708,3.9913066580909264,8.762255048590314,0.2033688230615396,0.030442899631496295,0.055612475759782135
1156352,1789113521215000000,83,HEAD_POSE_ESTIMATE,estimated,-0.7688427453511295,3.975153142380541,8.676540935487983,0.17999346915670025,0.012333389537037574,0.0712208081799534
1171352,1789113521230000000,84,HEAD_POSE_ESTIMATE,estimated,-0.7306100460781603,3.973267743824321,8.605045056192866,0.15024211540816965,-0.0029229084208723245,0.0853610199748513
1183352,1789113521242000000,85,HEAD_POSE_ESTIMATE,estimated,-0.7098692419819275,4.008800740939611,8.555432054346149,0.12455065240686947,-0.012272662878491193,0.09460025931981891
1197352,1789113521256000000,86,HEAD_POSE_ESTIMATE,estimated,-0.6908384077996994,4.0268741270046275,8.507563560734042,0.10060545608823179,-0.023759323392323718,0.09634931157462066
1212352,1789113521271000000,87,HEAD_POSE_ESTIMATE,estimated,-0.6687517593856297,4.033985522920065,8.486975193744886,0.08186097065499923,-0.03291717082668548,0.0956147053928053
1226352,1789113521285000000,88,HEAD_POSE_ESTIMATE,estimated,-0.6470807127234861,4.042746049042291,8.486410961152012,0.07320805740578866,-0.04015516710486292,0.0941460770144172
1241352,1789113521300000000,89,HEAD_POSE_ESTIMATE,estimated,-0.6255464381078156,4.034287940169332,8.506727619994345,0.06873577168911782,-0.044146942549582,0.09221360688953825
1254352,1789113521313000000,90,HEAD_POSE_ESTIMATE,estimated,-0.6020745839892208,4.051921614911415,8.546216547923299,0.05789248162721221,-0.044098127247794806,0.09365464496148027
1268352,1789113521327000000,91,HEAD_POSE_ESTIMATE,estimated,-0.5860764808126443,4.067254985452434,8.593045228531638,0.04324540190634674,-0.04104326901495071,0.09618171061334162
1281352,1789113521340000000,92,HEAD_POSE_ESTIMATE,estimated,-0.5802652432375933,4.103957208342361,8.632528537911927,0.026061668079961808,-0.038134450769930196,0.10134790607857154
1295352,1789113521354000000,93,HEAD_POSE_ESTIMATE,estimated,-0.5799651770418544,4.147765954418359,8.690891414555601,0.017714340536665103,-0.027867372655118492,0.10976388644780673
1309352,1789113521368000000,94,HEAD_POSE_ESTIMATE,estimated,-0.5839220534542883,4.190055699226376,8.740740278995663,0.010483432451472862,-0.02016663618797482,0.11395944796299409
1324352,1789113521383000000,95,HEAD_POSE_ESTIMATE,estimated,-0.5813822399199158,4.231812845054964,8.802730670372327,0.004335561062856769,-0.012936615724953995,0.11262579309657818
1337352,1789113521396000000,96,HEAD_POSE_ESTIMATE,estimated,-0.5751558869538728,4.250025309262563,8.851484739031177,-0.0075475223922320395,-0.009811832319858027,0.10719221542194532
1352352,1789113521411000000,97,HEAD_POSE_ESTIMATE,estimated,-0.5686003398722391,4.300334967132421,8.89581548337885,-0.014792950556522395,-0.009213186077482066,0.09294618913736447
1367352,1789113521426000000,98,HEAD_POSE_ESTIMATE,estimated,-0.5641998963023722,4.345368325243924,8.929294696252066,-0.010870674808121619,-0.011619691750878135,0.07322700830221686
1379352,1789113521438000000,99,HEAD_POSE_ESTIMATE,estimated,-0.5505112147530837,4.38014243500899,8.958179343761737,-6.070444210966513e-05,-0.018840338076596498,0.05143602547741362
1392352,1789113521451000000,100,HEAD_POSE_ESTIMATE,estimated,-0.5449574140853892,4.395324948492606,8.98014061859928,0.021632813284035546,-0.025978547399401804,0.03171090331108268
1408352,1789113521467000000,101,HEAD_POSE_ESTIMATE,estimated,-0.5308362053110637,4.374572277019827,9.012714001574416,0.05362149914116193,-0.03884813213544782,0.013473144139176801
1420352,1789113521479000000,102,HEAD_POSE_ESTIMATE,estimated,-0.5235398193204173,4.344059425497005,9.037248784557397,0.08084855688892544,-0.05040444645142887,0.005499182706503993
1434352,1789113521493000000,103,HEAD_POSE_ESTIMATE,estimated,-0.5041264657707938,4.308522081944504,9.097175250314125,0.10723324493909178,-0.06065041830645699,-0.0011171085842079577
1449352,1789113521508000000,104,HEAD_POSE_ESTIMATE,estimated,-0.5032247651828246,4.3350565244432255,9.156719081264853,0.12903671240194028,-0.07126718294424927,-0.0048843730328422645
1461352,1789113521520000000,105,HEAD_POSE_ESTIMATE,estimated,-0.5130679162005413,4.362463942258211,9.220060992510442,0.1492719950333423,-0.08367986070234909,-0.004384151916055935
1475352,1789113521534000000,106,HEAD_POSE_ESTIMATE,estimated,-0.5579069627354442,4.421072474206636,9.291126910446021,0.16687956710848678,-0.10330950298694123,-0.0060094154437864925
1489352,1789113521548000000,107,HEAD_POSE_ESTIMATE,estimated,-0.6184343427660053,4.488366005414604,9.341336583511044,0.17662293707336763,-0.12865252692030488,-0.0098516046777061
1503352,1789113521562000000,108,HEAD_POSE_ESTIMATE,estimated,-0.65433542923436,4.56941634451206,9.373452592198898,0.18544133032747817,-0.15677062120849208,-0.00983810717690108
1518352,1789113521577000000,109,HEAD_POSE_ESTIMATE,estimated,-0.6693970912608792,4.6162461065555105,9.352026388819773,0.1845925191828051,-0.18700464711643,-0.01565105889761646
1532352,1789113521591000000,110,HEAD_POSE_ESTIMATE,estimated,-0.6623649913553527,4.62594963948798,9.266672540076037,0.1936646313297002,-0.20777885723645464,-0.009897978390557357
1547352,1789113521606000000,111,HEAD_POSE_ESTIMATE,estimated,-0.6076245811503429,4.594393052460865,9.13682492068478,0.21714884034541224,-0.22220407525251712,0.0056008991636858655
1558352,1789113521617000000,112,HEAD_POSE_ESTIMATE,estimated,-0.5432974515185803,4.520903503133764,9.031635549880997,0.26514797980919447,-0.2296021081722319,0.027723991587419762
1572352,1789113521631000000,113,HEAD_POSE_ESTIMATE,estimated,-0.4610648598823774,4.401958078532663,8.848952370089627,0.30962782485477286,-0.22707812909477335,0.057033839795300044
1586352,1789113521645000000,114,HEAD_POSE_ESTIMATE,estimated,-0.35983249597037054,4.291264131540628,8.671050551452145,0.3518376182220392,-0.21695995175658794,0.08902946987922582
1599352,1789113521658000000,115,HEAD_POSE_ESTIMATE,estimated,-0.254940954374974,4.206595290858563,8.499294740872243,0.36562587811204933,-0.19827739860391097,0.11342975694761673
1614352,1789113521673000000,116,HEAD_POSE_ESTIMATE,estimated,-0.1313338210842362,4.120596451855789,8.329969798765442,0.3590774249904034,-0.17326137281939394,0.12664000431050162
1628352,1789113521687000000,117,HEAD_POSE_ESTIMATE,estimated,7.421210845515169e-06,4.08890176620486,8.18324403732133,0.320981094666187,-0.14403551303038772,0.13077938224492588
1642352,1789113521701000000,118,HEAD_POSE_ESTIMATE,estimated,0.11605111727641135,4.0658593838100865,8.087149593024467,0.2524267214491164,-0.11775232603270651,0.12630455189723921
1656352,1789113521715000000,119,HEAD_POSE_ESTIMATE,estimated,0.20353093761140295,4.083150381173158,8.070466771298861,0.16122835899344992,-0.10100384046462808,0.11748677219530139
1671352,1789113521730000000,120,HEAD_POSE_ESTIMATE,estimated,0.22280856170714855,4.155564603413834,8.101025512237241,0.06684558203084648,-0.09032603290443383,0.10267219507028011
1684352,1789113521743000000,121,HEAD_POSE_ESTIMATE,estimated,0.2350780803519558,4.232459657367204,8.142151315815449,-0.03015398613538485,-0.08552347939531102,0.082479724807278
1698352,1789113521757000000,122,HEAD_POSE_ESTIMATE,estimated,0.22827937891019498,4.323062929542957,8.235590842486236,-0.12236917130013532,-0.08661366683558976,0.06395607301311373
1712352,1789113521771000000,123,HEAD_POSE_ESTIMATE,estimated,0.24972091478133196,4.436791518951476,8.320737715682142,-0.18926494791674878,-0.08932893468558147,0.04945967296530228
1726352,1789113521785000000,124,HEAD_POSE_ESTIMATE,estimated,0.27366530516263676,4.496631373976303,8.424387768630067,-0.232098933252387,-0.09578582095660956,0.03447508497504909
1740352,1789113521799000000,125,HEAD_POSE_ESTIMATE,estimated,0.2972983884024128,4.520608002666149,8.491364341366275,-0.23389426377649408,-0.10303886804381118,0.029117755766072544
1754352,1789113521813000000,126,HEAD_POSE_ESTIMATE,estimated,0.29243338371917843,4.537501106003197,8.562141527219937,-0.21881675526614325,-0.111676306428748,0.019561962781728028
1770352,1789113521829000000,127,HEAD_POSE_ESTIMATE,estimated,0.2797579547397183,4.5254009816528935,8.645074775571253,-0.19383418305910305,-0.11936441600850735,0.0069019918417836095
1781352,1789113521840000000,128,HEAD_POSE_ESTIMATE,estimated,0.2722568891871334,4.506358254252689,8.694076648951643,-0.174532767582923,-0.12027202060585165,-0.0050536722761758334
1795352,1789113521854000000,129,HEAD_POSE_ESTIMATE,estimated,0.2547818515359081,4.513820305146801,8.746234252883664,-0.15197863840634399,-0.1218633144391219,-0.015261741077513317
1809352,1789113521868000000,130,HEAD_POSE_ESTIMATE,estimated,0.23871484839894808,4.534188107441044,8.783746697865215,-0.12909679547502667,-0.11884290190945568,-0.022785309805390886
1823352,1789113521882000000,131,HEAD_POSE_ESTIMATE,estimated,0.23009758898266114,4.529422620795064,8.800999935711955,-0.09517698990825468,-0.11394721640026634,-0.02238734008041753
1837352,1789113521896000000,132,HEAD_POSE_ESTIMATE,estimated,0.22507490402602226,4.537772115731794,8.811878027247195,-0.06524167853473478,-0.10767389695927036,-0.013996915649230566
1851352,1789113521910000000,133,HEAD_POSE_ESTIMATE,estimated,0.2219487339147855,4.516478740605888,8.801508241640374,-0.028323139611199644,-0.09962958313437499,-0.007406841953902294
1865352,1789113521924000000,134,HEAD_POSE_ESTIMATE,estimated,0.22034430334326355,4.498510305136812,8.780587434227904,0.009078547677833492,-0.0880410788439176,-0.004024528883914417
1880352,1789113521939000000,135,HEAD_POSE_ESTIMATE,estimated,0.21919988948115193,4.49017005820282,8.75252467653772,0.04007353617486734,-0.07320648230284116,-0.007943031691494363
1893352,1789113521952000000,136,HEAD_POSE_ESTIMATE,estimated,0.2204519188808709,4.454914859353383,8.735013838358556,0.0642226125189765,-0.060121159035758334,-0.012691499524001656
1907352,1789113521966000000,137,HEAD_POSE_ESTIMATE,estimated,0.22114770623259394,4.435360917358101,8.700182412463814,0.08053557249370487,-0.04627610724827812,-0.018302259939916854
1921352,1789113521980000000,138,HEAD_POSE_ESTIMATE,estimated,0.20931809020183922,4.429095381242311,8.681334694700464,0.08927012057436429,-0.03361206335288284,-0.025508135224801193
1935352,1789113521994000000,139,HEAD_POSE_ESTIMATE,estimated,0.19050920337524108,4.418560968650537,8.662744464325549,0.07970229388052044,-0.02316763734441333,-0.03435738679977402
1949352,1789113522008000000,140,HEAD_POSE_ESTIMATE,estimated,0.16653652919435524,4.403574786018951,8.672520179128533,0.056629784136082495,-0.015061245776144138,-0.04452436156641553
1963352,1789113522022000000,141,HEAD_POSE_ESTIMATE,estimated,0.14602972106745135,4.392179484969138,8.672585233956601,0.03104931697227215,-0.008195859579678754,-0.05381087765872191
1977352,1789113522036000000,142,HEAD_POSE_ESTIMATE,estimated,0.12527411239705893,4.387577296557321,8.672868924773462,0.0051536687940144845,-0.0010043108794946815,-0.06105809322906031
1991352,1789113522050000000,143,HEAD_POSE_ESTIMATE,estimated,0.1257440306434151,4.376923988241496,8.693712138581132,-0.01731550359918941,0.0060482217080533585,-0.06905205659831344
2008352,1789113522067000000,144,HEAD_POSE_ESTIMATE,estimated,0.1246962240829998,4.368695031862224,8.734796561521238,-0.036724453687213575,0.013793280635104517,-0.07584303459756933
2019352,1789113522078000000,145,HEAD_POSE_ESTIMATE,estimated,0.1348926919400052,4.368212998389368,8.766661201892006,-0.04223422306761435,0.01971824338860753,-0.0783596520111869
2031352,1789113522090000000,146,HEAD_POSE_ESTIMATE,estimated,0.1281612500256495,4.376142161241153,8.792445406009033,-0.050588083236867525,0.02425821092793533,-0.08151927892884588
2046352,1789113522105000000,147,HEAD_POSE_ESTIMATE,estimated,0.135079906678971,4.3851858595417745,8.825562023024803,-0.05983204014235928,0.027018000063718264,-0.07769642496181403
2063352,1789113522122000000,148,HEAD_POSE_ESTIMATE,estimated,0.15320827818794938,4.392564342129693,8.855904655571688,-0.06516259729048135,0.028494990995101936,-0.06789981507542445
2075352,1789113522134000000,149,HEAD_POSE_ESTIMATE,estimated,0.15842668015366823,4.377237620281075,8.876544905552382,-0.06676865428658184,0.025754192870905464,-0.052486678452687306
2086352,1789113522145000000,150,HEAD_POSE_ESTIMATE,estimated,0.17642882773364632,4.3619976018003666,8.903942514452808,-0.06612164066297053,0.02142147979941625,-0.03393955652416827
2101352,1789113522160000000,151,HEAD_POSE_ESTIMATE,estimated,0.20526346457621392,4.325407403582254,8.940540839198762,-0.06501270760491924,0.01892807447107764,-0.014912630948127946
2114352,1789113522173000000,152,HEAD_POSE_ESTIMATE,estimated,0.2325208687453409,4.303952667505282,8.982368189034933,-0.06849452941498003,0.020216389155211897,-0.0002508440808326044
2128352,1789113522187000000,153,HEAD_POSE_ESTIMATE,estimated,0.24843963702740707,4.310525027794896,9.009380908010696,-0.06982872216005806,0.026843429361843994,0.001196304546367136
2142352,1789113522201000000,154,HEAD_POSE_ESTIMATE,estimated,0.2601046650326754,4.3462494527127635,9.015831641918187,-0.06917599003553229,0.029853438993535358,0.0020606855871226643
