tracking_time_ns,capture_time_ns,pose_sample_index,pose_unix_ms,pose_distance_ms,valid,pose_source,thumb01_bend_deg,thumb02_bend_deg,thumb03_bend_deg,index01_bend_deg,index02_bend_deg,index03_bend_deg,middle01_bend_deg,middle02_bend_deg,middle03_bend_deg,ring01_bend_deg,ring02_bend_deg,ring03_bend_deg,little01_bend_deg,little02_bend_deg,little03_bend_deg,thumb01_x_deg,thumb01_y_deg,thumb01_z_deg,thumb02_x_deg,thumb02_y_deg,thumb02_z_deg,thumb03_x_deg,thumb03_y_deg,thumb03_z_deg,index01_x_deg,index01_y_deg,index01_z_deg,index02_x_deg,index02_y_deg,index02_z_deg,index03_x_deg,index03_y_deg,index03_z_deg,middle01_x_deg,middle01_y_deg,middle01_z_deg,middle02_x_deg,middle02_y_deg,middle02_z_deg,middle03_x_deg,middle03_y_deg,middle03_z_deg,ring01_x_deg,ring01_y_deg,ring01_z_deg,ring02_x_deg,ring02_y_deg,ring02_z_deg,ring03_x_deg,ring03_y_deg,ring03_z_deg,little01_x_deg,little01_y_deg,little01_z_deg,little02_x_deg,little02_y_deg,little02_z_deg,little03_x_deg,little03_y_deg,little03_z_deg,direction_error_deg
0,1789113520058648000,0,1789113520062,6.648,True,recorded_pose,10.899215001047708,12.744289757401267,9.729830988439094,20.030062821457623,10.281728091937056,5.053290201547039,18.469075371910215,10.96353281237849,2.0829869450174714,11.45098744904856,11.784321996146643,0.44275001473669195,9.715221315008213,15.168492114333711,6.5362321850001255,33.16179012317578,47.288902859417746,-19.94162028277038,0.5902705003131477,-5.97399448089794,11.275171779973485,0.34170430001703794,-4.5318488475449366,8.619496012879663,-7.360745469182608,2.6483273643332197,13.579750337109651,-0.025228148039470277,0.2801251577003246,10.277492644353513,-0.00681523645039024,0.15481242158316258,5.0509240511828875,-7.570859732686575,-3.4435388166649687,12.196609516843742,-0.01920981134680701,0.2002040290195173,10.960857623005257,-0.0007554783701906705,0.04150113853453824,2.083079657277913,-11.173897399852322,-6.113079518537998,8.60986572643646,0.038683642935544285,-0.37524158695664167,11.77691534632114,9.458020427452665e-05,0.024463167057443762,-0.44143805399015984,-8.665060756324495,-7.586300423114925,7.832768292712466,-0.1740263876136251,1.3097955904641223,15.109793967977634,-0.03163495809468343,0.5559199479901005,6.514009352139372,2.4148365394514667e-06
20004000,1789113520078652000,1,1789113520076,1.348,True,recorded_pose,10.868165114603828,12.939194895853479,10.163636895475992,20.209583172245587,10.59686572256758,5.195687748488716,18.853592026819275,11.35510710441861,2.1819835165214516,11.828744994878827,12.237847593340831,0.1669792872615459,9.848808368502146,15.042073412621559,6.403236472447643,33.136521638733996,47.2669780104403,-19.872011532096682,0.608146491343552,-6.0594195536707485,11.45141025035843,0.3728635137568878,-4.732038547725745,9.005610110674624,-7.378366113744517,2.8374396351467475,13.83599229379935,-0.028380632297417264,0.30575675840969374,10.592042688131581,-0.00761580299845753,0.16822586910530477,5.192970396153531,-7.576257604838665,-3.27009773403567,12.651745506548682,-0.02188585318958464,0.2201834456433315,11.352130924228867,-0.0008833914471227389,0.046336092514867484,2.1819977207243917,-11.166650575958107,-6.024814509821105,9.002967426837928,0.03848571695298449,-0.359368358899643,12.231134955834657,1.910861346571536e-05,0.012968600695762781,-0.1658367807961147,-8.671441427926455,-7.553766112917251,8.023364295605385,-0.1757278487253663,1.3341570572044625,14.980788520523333,-0.031155091713457976,0.5589899706125702,6.380248265826923,2.831646840510158e-06
60005000,1789113520118653000,4,1789113520117,3.347,True,recorded_pose,10.63401096372957,13.317217282899263,10.585237716346205,20.374939731137626,10.87378196646429,5.30867079863153,19.118526709120054,11.569872628918596,2.195299393679635,12.147550735322993,12.645819442872712,0.30969006622304995,9.262879112945472,14.645550683645249,6.402836306028998,33.02684594979645,47.23511781825507,-19.474721179993196,0.6440212053143725,-6.230864428987115,11.790284502662393,0.4043516055501617,-4.924712768272806,9.381950163732041,-7.418515215265464,3.2061598507524978,14.127319798253863,-0.032286593179330206,0.3389948771753098,10.868096276215933,-0.00849477072663986,0.18362366449933265,5.305502063338327,-7.601456231190956,-2.9565411966952326,13.01848116590919,-0.023951795562012497,0.23646998070592296,11.566619713663947,-0.0009384012304437958,0.048927218785911726,2.1952603898142997,-11.164778112939512,-5.9021062244890325,9.339920226526226,0.03772898814602909,-0.340835903229877,12.639784568120692,4.7768823356073195e-05,0.01761399866634343,-0.30855287059280717,-8.634919245925662,-7.984544204391294,7.68468028270738,-0.16361444711870327,1.275950626193261,14.587710622123732,-0.03056103349577401,0.5482865235499588,6.380773433743539,2.699869328381916e-06
100005000,1789113520158653000,7,1789113520159,4.347,True,recorded_pose,10.23879269133395,13.751471314005478,11.25515734350477,20.41881682433562,11.004070517607767,5.455863793770304,19.16968434593906,11.705672937360738,2.2767594379886216,12.251357188766441,12.921370823129411,0.0943675427228913,9.883467675066285,15.877729226319579,6.891348901191342,32.91398512361433,47.285689812466146,-18.94355050411684,0.6881740073093068,-6.449151445148082,12.168537781235715,0.45828478317741483,-5.250424230626979,9.969975847849241,-7.432932542444299,3.3330205976052016,14.216801990070332,-0.03407984298618723,0.3535887269819291,10.997993387051784,-0.009195780426780495,0.19338949847226847,5.4524442788402085,-7.613897453165914,-2.82773482448375,13.109005522358673,-0.025470478088031552,0.24853013163282955,11.702202185413203,-0.0010428180184686008,0.0524323374600119,2.2766619623508144,-11.16544534689812,-5.846979178053402,9.4537054441667,0.03745826090402085,-0.33110885242312244,12.915684190822786,9.158177773387497e-06,0.010853506824228504,-0.09309897928916896,-8.671441510921245,-7.602833801788874,8.18641559190889,-0.20680285168577378,1.487344464904488,15.806341206455128,-0.03829200158830179,0.6385877445701263,6.863190855863049,2.561320938754782e-06
140009000,1789113520198657000,10,1789113520201,7.343,True,recorded_pose,9.413110342958952,13.845925645257726,11.640989439069049,20.38918848831933,11.304485320628228,5.595783627197571,19.07989292877989,12.204950873592269,2.540215690012668,12.293558557704173,13.333241287686334,0.2689940135994425,10.26088902888664,14.98195011550104,6.271661150313445,32.463650549693284,47.1067449629861,-17.354197187577935,0.7035994363124604,-6.569670910291149,12.21224660575182,0.494566844291702,-5.494514630334889,10.279002880296682,-7.446048716399746,3.440267529328709,14.236890311863936,-0.03691390066478197,0.37278283217004077,11.297951355749634,-0.009910305806944294,0.20318245576766414,5.592103838537782,-7.613650226954044,-2.851440963865292,13.01073819348877,-0.031406258069704325,0.2938414126384917,12.200598421537121,-0.0014551407361715811,0.06559686597242625,2.5398751751336146,-11.169202583658882,-5.786034507612866,9.492751047458462,0.03615550403192583,-0.30963091461267833,13.328194770258134,-4.646596053116407e-06,0.0021192800713227523,0.26961453316154416,-8.693871511749986,-7.416852906320722,8.579850984716206,-0.18612410819746417,1.419733458563038,14.912707976412653,-0.03196695005806021,0.5859377531884745,6.245689290738901,2.561320938754782e-06
160009000,1789113520218657000,11,1789113520216,0.343,True,recorded_pose,9.238931205849868,13.890296913317748,11.24418695389099,20.47713142282188,11.347079727451233,5.6463036355295495,19.19710400847691,12.286175808490585,2.5767208091727283,12.420572585049559,13.530559724833518,0.22571490834244826,10.357961095436345,16.088400591987053,6.980686196430091,32.46570422335382,47.20765512463755,-17.224639987320963,0.7069413792061885,-6.575004408330569,12.259916637532317,0.4606353214768187,-5.297018578485736,9.933025137651699,-7.425487165902289,3.281549547902396,14.283548622973969,-0.03772824012352911,0.37958032266101394,11.340346146826038,-0.010212663880780182,0.2075003152550922,5.642500273764402,-7.611186683875274,-2.8456504259133784,13.134875870931866,-0.03295528667128823,0.30628650909894173,12.281547901631566,-0.0015444386909832832,0.06864000092157835,2.5763130729797195,-11.171409590305831,-5.70699587907905,9.626951032234027,0.03557255881090402,-0.30015480416442436,13.525776149389694,-6.4806490877113215e-06,0.003453411073665269,0.2263165607230557,-8.70723496649146,-7.195833348449197,8.4458415432899,-0.21944898040568253,1.5579123613378942,16.011424784636958,-0.040481754093124656,0.6666238472340552,6.9502884605007145,2.9575586669421963e-06
200009000,1789113520258657000,14,1789113520258,2.343,True,recorded_pose,9.040903693120839,13.749239466145681,10.615151748222699,20.463786930535797,11.014018358685899,5.354028228454704,19.280239334009682,12.210964024134764,2.4798082570850677,12.555415225312203,13.469538750429157,0.23538946287397597,10.64419243880926,14.907385241269537,6.575191850567931,32.280999931374936,47.05654411608328,-16.667834671444723,0.6917343672766968,-6.497469833682418,12.14054848245395,0.4098490802342992,-4.992497706166316,9.380239665355093,-7.396366339764455,3.038820533875756,14.207182749338374,-0.03537701150227914,0.3667426592596888,11.007520174055974,-0.009125819166863199,0.19558378707172883,5.350463510999588,-7.6082734795353915,-2.8522776185292096,13.220080160039373,-0.03449451492776161,0.32259371430384004,12.205898815194494,-0.0014847137638296652,0.06856485101929087,2.479366836541949,-11.17973803419029,-5.556125591478834,9.768173680340256,0.033435728807994176,-0.28341957294695147,13.46509562808914,2.105405547504331e-05,0.01012029479380708,-0.23453735025339487,-8.740260958312833,-6.682203810502403,8.271331618499296,-0.18581833429218916,1.4246885219649044,14.83733321402708,-0.03577690660302003,0.6255426532334905,6.546846694867628,2.699869328381916e-06
240014000,1789113520298662000,17,1789113520300,4.338,True,recorded_pose,9.27492632744741,13.214847311510777,9.793591955383521,19.958487943211384,10.029140318745597,4.5776630910841245,18.831382226097997,11.643066376090333,2.115419642663187,12.256601466785984,12.768211825721151,0.8787765402106983,10.621500147766785,12.548522742353791,5.460711721784436,31.987402798825237,46.507054889091975,-16.172798115326792,0.6377605490258982,-6.232632316484175,11.673157237527086,0.34806748231430795,-4.5953997092132965,8.658312530905258,-7.391215530068004,2.9141852130709807,13.645064717704987,-0.028844907446056525,0.32851864758700167,10.02334796964475,-0.006674574852457271,0.16743022245275546,4.574605120439173,-7.61605366637984,-2.8896927620339787,12.745824291458037,-0.03230316829888824,0.3169512401190627,11.637943219873337,-0.0011350093499312662,0.0614344709561895,2.1150338538643183,-11.200444014052792,-5.421505297750617,9.464019394808258,0.031394234007064425,-0.2808716329103048,12.763657428160133,0.00021589308461136746,0.02814184496584367,-0.877692655100291,-8.752592278833982,-6.29504645556934,7.78976501119488,-0.12493154148681476,1.1389337064072598,12.49419549086532,-0.023021577814420574,0.48453961008280166,5.440592104177416,2.699869328381916e-06
320018000,1789113520378666000,23,1789113520382,6.666,True,recorded_pose,9.121473682622712,12.940991019814744,8.5915074506588,18.83780126307623,8.25156892125743,3.754352445369768,17.856554699979192,10.356501394435156,1.5295718328221795,11.585547844066184,11.792451844177837,1.4441735683460368,10.445369454744133,13.28010105475372,5.915718659583904,31.899533494549058,46.481092825695576,-15.83167736046766,0.6074827410420995,-6.048783719388928,11.459012930753387,0.2658174897840783,-3.9931774439722063,7.613807313144148,-7.410658840631072,2.886460123338591,12.428205727867285,-0.019656835185050906,0.2722640148612066,8.246641457483882,-0.0046298091188531005,0.14175853959453805,3.7516773233038876,-7.646728543100714,-2.8365684144834344,11.758165992972291,-0.024429217621845415,0.269656172096202,10.352160506724685,-0.0005976020171572718,0.0446993420614613,1.529424785035258,-11.235840807610353,-5.228612245317166,8.781817241152183,0.032779663252911984,-0.3177377777432469,11.78671540343946,0.0006390769866655878,0.050732853466552125,-1.4426489183122229,-8.742300280678997,-6.264466432682457,7.415276358229243,-0.13621873310636334,1.1726490684304718,13.225790823130145,-0.026413048070789275,0.5130095844528035,5.8948685994533365,2.4148365394514667e-06
340018000,1789113520398666000,24,1789113520396,1.334,True,recorded_pose,9.041396869557166,12.926730604592233,8.26242281083629,18.564160810474824,7.763858125896958,3.518345326131831,17.58363053657207,9.832888957442046,1.2701308224309882,11.439084936073993,11.363745814353289,1.8524611098000388,10.35620451408789,12.68568867256592,5.656962593113456,31.87605472565611,46.50074847464698,-15.704946988761474,0.604350924641308,-6.017602605912756,11.45911720500857,0.24507682142300824,-3.824806408358674,7.329778106175852,-7.4204129881995735,2.927643175710805,12.140685310507358,-0.017096362795299077,0.25169061240046475,7.759337368122463,-0.0040012981646144466,0.13079277653548946,3.515914906490078,-7.662354412814731,-2.7446969852249183,11.503673423064447,-0.020760264347515815,0.24141603933558256,9.829085743941272,-0.000368574808423424,0.0331616063193493,1.270203970837828,-11.243919636143204,-5.178692969482488,8.630332789757704,0.03316595528258604,-0.33370700035124423,11.357393859294953,0.0009860314741958452,0.06102242960474911,-1.850822928508913,-8.733640835782795,-6.420212631142711,7.461951279560747,-0.1223819265628736,1.103093290294138,12.635056559793183,-0.023681585506578864,0.48095988784003313,5.637904842669275,2.091309789151873e-06
