tracking_time_ns,capture_time_ns,pose_sample_index,source,phase,peak_relative_0_100,contact_strength,palm_relative_0_100,index_relative_0_100,middle_relative_0_100,ring_relative_0_100,little_relative_0_100,thumb_relative_0_100,endpoint_hold
1860092000,1789113521918740000,134,video_contact_and_recorded_pose,Reach for red tool,10.2,0.1517176975052777,2.4,10.2,9,3.9,2,10.2,False
1880092000,1789113521938740000,135,video_contact_and_recorded_pose,Reach for red tool,11.8,0.17131696439644814,2.4,11.8,10.2,4.7,2.4,11.4,False
1960097000,1789113522018745000,141,video_contact_and_recorded_pose,Reach for red tool,17.6,0.25254591455341674,3.9,17.6,15.7,7.1,3.5,16.9,False
1980097000,1789113522038745000,142,video_contact_and_recorded_pose,Reach for red tool,19.2,0.27285019471099253,3.9,19.2,16.9,7.5,3.9,18.4,False
2000097000,1789113522058745000,144,video_contact_and_recorded_pose,Reach for red tool,20.8,0.2928704578524884,4.3,20.8,18,8.2,4.3,19.6,False
2060102000,1789113522118750000,148,video_contact_and_recorded_pose,Reach for red tool,24.7,0.34981497457271177,5.1,24.7,21.6,9.8,5.1,23.5,False
2080102000,1789113522138750000,150,video_contact_and_recorded_pose,Reach for red tool,25.9,0.36728228956325126,5.5,25.9,23.1,10.6,5.5,24.7,False
2120102000,1789113522178750000,153,video_contact_and_recorded_pose,Reach for red tool,28.6,0.3990981227195793,5.9,28.6,25.5,11.8,5.9,27.1,False
2160106000,1789113522218754000,155,video_contact_and_recorded_pose,Reach for red tool,30.6,0.4258135053234704,6.3,30.6,27.5,12.5,6.3,28.6,False
2200106000,1789113522258754000,158,video_contact_and_recorded_pose,Reach for red tool,32.9,0.44628968062356406,6.7,32.9,29.8,13.3,6.7,29.8,False
2220111000,1789113522278759000,160,video_contact_and_recorded_pose,Reach for red tool,33.7,0.4538366517627498,6.7,33.7,30.6,13.7,7.1,30.2,False
2280111000,1789113522338759000,164,video_contact_and_recorded_pose,Grasp red tool,34.9,0.46400000086997095,6.7,34.9,31.8,14.1,7.1,30.2,False
2320115000,1789113522378763000,167,video_contact_and_recorded_pose,Grasp red tool,36.1,0.4641122595693364,6.7,36.1,32.5,14.5,7.5,29.8,False
2360116000,1789113522418764000,170,video_contact_and_recorded_pose,Grasp red tool,36.9,0.464442318839034,6.7,36.9,32.9,14.9,7.5,29.8,False
2400116000,1789113522458764000,173,video_contact_and_recorded_pose,Grasp red tool,37.6,0.46498201952348256,7.1,37.6,32.9,15.3,7.8,29.8,False
2420120000,1789113522478768000,174,video_contact_and_recorded_pose,Grasp red tool,38,0.4653280170917198,7.1,38,33.3,15.3,7.8,29.8,False
2460120000,1789113522518768000,177,video_contact_and_recorded_pose,Grasp red tool,38.4,0.4661669403026502,7.1,38.4,33.3,15.3,7.8,29.8,False
2500120000,1789113522558768000,180,video_contact_and_recorded_pose,Grasp red tool,38.8,0.4671951533088544,7.1,38.8,34.1,15.7,7.8,29.8,False
2520125000,1789113522578773000,181,video_contact_and_recorded_pose,Grasp red tool,38.8,0.4677778501530015,7.1,38.8,34.1,15.7,7.8,29.8,False
2540125000,1789113522598773000,183,video_contact_and_recorded_pose,Grasp red tool,39.2,0.4684046757169237,7.1,39.2,34.5,15.7,7.8,29.8,False
2600125000,1789113522658773000,187,video_contact_and_recorded_pose,Grasp red tool,39.2,0.47054058665959575,7.1,39.2,34.5,15.7,7.8,29.8,False
2620129000,1789113522678777000,,video_contact_only,Grasp red tool,37.6,0.4713344716932552,7.1,37.6,32.2,14.5,7.5,33.3,False
2660130000,1789113522718778000,,video_contact_only,Grasp red tool,37.6,0.47303849724469194,7.1,37.6,32.2,14.5,7.5,33.7,False
2720134000,1789113522778782000,,video_contact_only,Grasp red tool,38,0.47587070751700233,7.1,38,32.2,14.9,7.5,33.7,False
2740134000,1789113522798782000,,video_contact_only,Grasp red tool,38,0.47688425557196495,7.1,38,32.2,14.9,7.5,33.7,False
2800139000,1789113522858787000,,video_contact_only,Grasp red tool,38.4,0.48011954335904133,7.1,38.4,32.5,14.9,7.5,34.1,False
2820139000,1789113522878787000,,video_contact_only,Grasp red tool,38.4,0.48125928099586107,7.1,38.4,32.5,14.9,7.5,34.1,False
2840139000,1789113522898787000,,video_contact_only,Grasp red tool,38.4,0.4824280193833219,7.1,38.4,32.5,14.9,7.5,34.1,False
2880139000,1789113522938787000,,video_contact_only,Grasp red tool,38.8,0.48484842713655574,7.1,38.8,32.9,14.9,7.5,34.5,False
2920143000,1789113522978791000,,video_contact_only,Grasp red tool,38.8,0.48737288140973317,7.1,38.8,32.9,14.9,7.8,34.5,False
3000148000,1789113523058796000,,video_contact_only,Grasp red tool,39.2,0.49270043368650507,7.5,39.2,33.3,15.3,7.8,34.9,False
3040148000,1789113523098796000,,video_contact_only,Grasp red tool,39.6,0.4954871598234339,7.5,39.6,33.7,15.3,7.8,35.3,False
3060148000,1789113523118796000,,video_contact_only,Grasp red tool,39.6,0.4969077382363882,7.5,39.6,33.7,15.3,7.8,35.3,False
3100153000,1789113523158801000,222,video_contact_and_recorded_pose,Grasp red tool,39.6,0.4997986018293715,7.5,39.6,38,16.9,8.6,33.3,False
3140153000,1789113523198801000,225,video_contact_and_recorded_pose,Grasp red tool,39.6,0.5027481104586266,7.5,39.6,38.4,17.3,9,32.9,False
3180157000,1789113523238805000,228,video_contact_and_recorded_pose,Grasp red tool,39.6,0.5057487811714014,7.5,39.6,39.2,17.6,9,32.9,False
3200157000,1789113523258805000,229,video_contact_and_recorded_pose,Grasp red tool,39.2,0.5072654952771147,7.5,39.2,39.2,17.6,9,32.9,False
3240157000,1789113523298805000,232,video_contact_and_recorded_pose,Grasp red tool,39.6,0.510326889524994,7.5,39.2,39.6,17.6,9,32.9,False
3260157000,1789113523318805000,234,video_contact_and_recorded_pose,Grasp red tool,39.6,0.5118695340303546,7.5,39.2,39.6,17.6,9,32.9,False
3360162000,1789113523418810000,241,video_contact_and_recorded_pose,Grasp red tool,40.4,0.5196619092439214,7.8,40,40.4,18,9.4,33.7,False
3400166000,1789113523458814000,244,video_contact_and_recorded_pose,Grasp red tool,40.4,0.5227967723164315,7.8,40.4,40.4,18,9.4,34.1,False
3420167000,1789113523478815000,245,video_contact_and_recorded_pose,Grasp red tool,40.8,0.524363858403235,7.8,40.8,40.8,18,9.4,34.1,False
3440167000,1789113523498815000,247,video_contact_and_recorded_pose,Grasp red tool,40.8,0.5259293308918471,7.8,40.8,40.8,18,9.4,34.5,False
3460167000,1789113523518815000,248,video_contact_and_recorded_pose,Grasp red tool,40.8,0.5274922503356687,7.8,40.8,40.8,18,9.4,34.5,False
3500171000,1789113523558819000,251,video_contact_and_recorded_pose,Grasp red tool,41.6,0.5306066692404738,7.8,41.6,40.8,18.4,9.4,34.9,False
3540171000,1789113523598819000,254,video_contact_and_recorded_pose,Grasp red tool,42,0.5336983490703705,7.8,42,41.2,18.4,9.4,35.7,False
3580176000,1789113523638824000,257,video_contact_and_recorded_pose,Grasp red tool,42.4,0.5367598399274428,7.8,42.4,41.6,18.4,9.4,36.1,False
3600176000,1789113523658824000,258,video_contact_and_recorded_pose,Grasp red tool,42.4,0.5382763845583424,7.8,42.4,41.6,18.4,9.4,36.5,False
3680180000,1789113523738828000,264,video_contact_and_recorded_pose,Grasp red tool,43.1,0.544225716485206,8.2,43.1,42,18.8,9.4,36.9,False
3700180000,1789113523758828000,265,video_contact_and_recorded_pose,Grasp red tool,43.5,0.5456785996266558,8.2,43.5,42,18.8,9.4,36.9,False
3740180000,1789113523798828000,268,video_contact_and_recorded_pose,Grasp red tool,43.9,0.5485359920543267,8.2,43.9,42.4,18.8,9.8,37.3,False
3760185000,1789113523818833000,270,video_contact_and_recorded_pose,Grasp red tool,43.9,0.5499388140091249,8.2,43.9,42.4,18.8,9.8,37.3,False
3800185000,1789113523858833000,273,video_contact_and_recorded_pose,Grasp red tool,44.3,0.5526862171587297,8.2,44.3,42.7,19.2,9.8,37.3,False
3840185000,1789113523898833000,275,video_contact_and_recorded_pose,Grasp red tool,44.3,0.5553501215400262,8.2,44.3,43.1,19.2,9.8,37.6,False
3860190000,1789113523918838000,277,video_contact_and_recorded_pose,Grasp red tool,44.7,0.5566485387210965,8.2,44.7,43.1,19.2,9.8,37.6,False
3900190000,1789113523958838000,280,video_contact_and_recorded_pose,Grasp red tool,45.1,0.559171915200843,8.2,45.1,43.1,19.2,9.8,37.6,False
3960194000,1789113524018842000,284,video_contact_and_recorded_pose,Grasp red tool,45.5,0.5627599358708738,8.2,45.5,43.5,19.6,9.8,37.6,False
4000194000,1789113524058842000,287,video_contact_and_recorded_pose,Grasp red tool,45.9,0.5650083926749582,8.2,45.9,43.9,19.6,9.8,36.9,False
4020194000,1789113524078842000,288,video_contact_and_recorded_pose,Grasp red tool,46.3,0.5660865499850172,8.2,46.3,43.9,19.6,10.2,36.5,False
4060199000,1789113524118847000,291,video_contact_and_recorded_pose,Grasp red tool,46.3,0.5681458823564464,8.2,46.3,43.9,19.6,9.8,36.5,False
4100199000,1789113524158847000,294,video_contact_and_recorded_pose,Grasp red tool,46.7,0.5700685209808916,8.2,46.7,44.3,19.6,10.2,36.1,False
4140199000,1789113524198847000,297,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5718465888829707,8.6,47.1,44.3,19.6,10.2,36.1,False
4160203000,1789113524218851000,298,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5726790268357228,8.6,47.1,44.3,19.6,10.2,36.1,False
4200204000,1789113524258852000,301,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5742249919130776,8.6,47.1,44.3,19.6,10.2,36.5,False
4240208000,1789113524298856000,304,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5756061178212297,8.6,47.1,44.7,20,10.2,37.3,False
4280208000,1789113524338856000,307,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5768140257787425,8.6,47.1,44.7,20,10.2,37.6,False
4300208000,1789113524358856000,308,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5773505334103484,8.6,47.1,44.7,20,10.2,37.6,False
4320208000,1789113524378856000,310,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5778407197193166,8.6,47.1,45.1,20,10.2,37.6,False
4360213000,1789113524418861000,313,video_contact_and_recorded_pose,Grasp red tool,47.1,0.5786781495873008,8.6,47.1,45.1,20,10.2,37.3,False
4420213000,1789113524478861000,317,video_contact_and_recorded_pose,Grasp red tool,47.5,0.5795612620958458,8.6,47.5,45.1,20,10.2,36.5,False
4460217000,1789113524518865000,320,video_contact_and_recorded_pose,Grasp red tool,47.8,0.5798895797660251,8.6,47.8,45.1,20,10.2,36.1,False
4500217000,1789113524558865000,323,video_contact_and_recorded_pose,Move red tool,47.8,0.5799999822699399,8.6,47.8,45.1,20,10.2,35.7,False
4520218000,1789113524578866000,325,video_contact_and_recorded_pose,Move red tool,48.2,0.5798474401829788,8.6,48.2,45.1,20,10.2,35.7,False
4560222000,1789113524618870000,327,video_contact_and_recorded_pose,Move red tool,48.6,0.5786704118933704,8.6,48.6,45.1,20,10.2,35.3,False
4600222000,1789113524658870000,330,video_contact_and_recorded_pose,Move red tool,48.6,0.5763839400242269,8.6,48.6,44.7,20,10.2,34.9,False
4640227000,1789113524698875000,333,video_contact_and_recorded_pose,Move red tool,48.2,0.5730509054826741,8.6,48.2,44.7,20,10.2,35.3,False
4660227000,1789113524718875000,335,video_contact_and_recorded_pose,Move red tool,48.2,0.5710121050360693,8.6,48.2,44.3,20,10.2,35.3,False
4720231000,1789113524778879000,339,video_contact_and_recorded_pose,Move red tool,47.8,0.5635004291319894,8.2,47.8,43.5,19.6,9.8,35.3,False
4740231000,1789113524798879000,340,video_contact_and_recorded_pose,Move red tool,47.8,0.5605582069857226,8.2,47.8,43.5,19.2,9.8,34.9,False
4760231000,1789113524818879000,341,video_contact_and_recorded_pose,Move red tool,47.8,0.5574099603506454,8.2,47.8,43.1,19.2,9.8,34.9,False
4800231000,1789113524858879000,344,video_contact_and_recorded_pose,Move red tool,47.5,0.5505271037758911,8.2,47.5,42.7,19.2,9.8,34.9,False
4860236000,1789113524918884000,348,video_contact_and_recorded_pose,Move red tool,46.7,0.5388547887524625,7.8,46.7,42,18.8,9.4,34.5,False
4900236000,1789113524958884000,351,video_contact_and_recorded_pose,Move red tool,45.9,0.5302683513448484,7.8,45.9,41.2,18.4,9.4,33.7,False
4920240000,1789113524978888000,352,video_contact_and_recorded_pose,Move red tool,45.5,0.5257563496443592,7.8,45.5,40.8,18,9.4,33.3,False
4960241000,1789113525018889000,355,video_contact_and_recorded_pose,Move red tool,44.3,0.5163377893967541,7.5,44.3,40,17.6,9,32.9,False
5000241000,1789113525058889000,358,video_contact_and_recorded_pose,Move red tool,42.7,0.506444187817863,7.5,42.7,39.2,17.3,9,32.5,False
5020245000,1789113525078893000,360,video_contact_and_recorded_pose,Move red tool,42,0.5013379486982458,7.5,42,38.8,17.3,8.6,32.5,False
5080245000,1789113525138893000,364,video_contact_and_recorded_pose,Move red tool,40,0.4854837742976551,7.1,40,37.3,16.5,8.6,31.8,False
5120250000,1789113525178898000,367,video_contact_and_recorded_pose,Move red tool,39.2,0.47454347583468737,7.1,39.2,36.5,16.1,8.2,31,False
5160250000,1789113525218898000,370,video_contact_and_recorded_pose,Move red tool,38,0.46338295349121095,6.7,38,35.7,16.1,8.2,31,False
5200254000,1789113525258902000,373,video_contact_and_recorded_pose,Move red tool,36.5,0.4520631390537392,6.7,36.5,34.9,15.7,7.8,30.6,False
5260254000,1789113525318902000,377,video_contact_and_recorded_pose,Move red tool,34.5,0.43492730921323275,6.3,34.5,33.3,14.9,7.5,29.4,False
5280255000,1789113525338903000,378,video_contact_and_recorded_pose,Move red tool,33.7,0.4292047112577016,6.3,33.7,32.9,14.9,7.5,29,False
5340259000,1789113525398907000,382,video_contact_and_recorded_pose,Move red tool,32.2,0.4121165258339158,6.3,32.2,31.8,14.1,7.1,27.5,False
5360259000,1789113525418907000,384,video_contact_and_recorded_pose,Move red tool,31.4,0.40647390092686464,5.9,31.4,31.4,14.1,7.1,27.1,False
5420264000,1789113525478912000,388,video_contact_and_recorded_pose,Move red tool,30.2,0.38981481125791545,5.9,30.2,30.2,13.3,6.7,25.9,False
5460264000,1789113525518912000,391,video_contact_and_recorded_pose,Move red tool,29.4,0.3790141010923376,5.5,29,29.4,12.9,6.7,25.1,False
5480264000,1789113525538912000,392,video_contact_and_recorded_pose,Move red tool,29,0.37372885231148745,5.5,28.6,29,12.9,6.7,24.3,False
5500268000,1789113525558916000,394,video_contact_and_recorded_pose,Move red tool,28.6,0.368529880792135,5.5,28.2,28.6,12.9,6.3,23.9,False
5540268000,1789113525598916000,397,video_contact_and_recorded_pose,Move red tool,27.8,0.3584276726005,5.5,27.5,27.8,12.5,6.3,23.1,False
5600273000,1789113525658921000,401,video_contact_and_recorded_pose,Move red tool,26.7,0.34412622354728883,5.1,26.3,26.7,11.8,5.9,22.4,False
5640273000,1789113525698921000,404,video_contact_and_recorded_pose,Move red tool,25.9,0.3352539178185071,5.1,25.9,25.9,11.8,5.9,21.6,False
5660273000,1789113525718921000,405,video_contact_and_recorded_pose,Move red tool,25.9,0.33103989840332515,4.7,25.5,25.9,11.4,5.9,21.2,False
5680277000,1789113525738925000,407,video_contact_and_recorded_pose,Move red tool,25.5,0.3269837433338838,4.7,25.5,25.5,11.4,5.9,20.8,False
5740278000,1789113525798926000,411,video_contact_and_recorded_pose,Move red tool,24.7,0.3158488268652665,4.7,24.7,24.7,11,5.5,20,False
5800282000,1789113525858930000,415,video_contact_and_recorded_pose,Move red tool,24.7,0.30642688331872275,4.7,24.7,23.5,10.2,5.1,19.6,False
5820282000,1789113525878930000,417,video_contact_and_recorded_pose,Move red tool,24.7,0.3037042053498347,4.3,24.7,23.1,10.2,5.1,19.2,False
5860282000,1789113525918930000,420,video_contact_and_recorded_pose,Move red tool,24.3,0.2989330256859324,4.3,24.3,20.4,9,4.3,19.2,False
5920287000,1789113525978935000,424,video_contact_and_recorded_pose,Move red tool,22.4,0.29358025912756924,4.3,22.4,18.4,7.8,3.9,19.2,False
5940287000,1789113525998935000,426,video_contact_and_recorded_pose,Move red tool,21.6,0.2923090581537236,4.3,21.6,18,7.8,3.9,19.2,False
5980291000,1789113526038939000,429,video_contact_and_recorded_pose,Move red tool,21.6,0.2905834176511498,4.3,21.6,17.6,7.8,3.9,19.6,False
6020291000,1789113526078939000,432,video_contact_and_recorded_pose,Place red tool,21.2,0.2899990609512053,4.3,21.2,17.6,7.8,3.9,19.6,False
6040292000,1789113526098940000,433,video_contact_and_recorded_pose,Place red tool,20.4,0.2856514301802618,4.3,20.4,17.3,7.5,3.5,19.2,False
6080296000,1789113526138944000,436,video_contact_and_recorded_pose,Place red tool,17.6,0.2554477628869676,3.9,17.6,14.9,6.7,3.1,17.3,False
6140296000,1789113526198944000,440,video_contact_and_recorded_pose,Place red tool,12.2,0.17540944779542167,2.7,12.2,10.2,4.7,2.4,12.2,False
6160301000,1789113526218949000,442,video_contact_and_recorded_pose,Place red tool,10.2,0.14453237572053235,2,9.8,8.6,3.9,2,10.2,False
6180301000,1789113526238949000,443,video_contact_and_recorded_pose,Place red tool,7.8,0.1136820044065193,1.6,7.8,6.7,3.1,1.6,7.8,False
6240301000,1789113526298949000,447,video_contact_and_recorded_pose,Place red tool,2.4,0.03392762661608628,0.4,2.4,2,0.8,0.4,2.4,False
6280305000,1789113526338953000,449,video_contact_and_recorded_pose,Place red tool,0.4,0.004102578356237174,0,0.4,0.4,0,0,0.4,False
6300305000,1789113526358953000,451,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6340305000,1789113526398953000,454,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6400310000,1789113526458958000,458,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6420310000,1789113526478958000,459,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6500315000,1789113526558963000,465,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6540315000,1789113526598963000,468,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6560319000,1789113526618967000,469,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6580319000,1789113526638967000,471,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6620319000,1789113526678967000,474,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6640324000,1789113526698972000,475,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6680324000,1789113526738972000,478,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6720324000,1789113526778972000,481,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6780329000,1789113526838977000,485,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6820329000,1789113526878977000,488,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6840333000,1789113526898981000,489,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6860333000,1789113526918981000,491,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6900333000,1789113526958981000,494,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
6960338000,1789113527018986000,498,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7000338000,1789113527058986000,501,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7020338000,1789113527078986000,502,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7040342000,1789113527098990000,504,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7080342000,1789113527138990000,507,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7140347000,1789113527198995000,511,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7160347000,1789113527218995000,512,video_contact_and_recorded_pose,No contact,0,0,0,0,0,0,0,0,False
7200347000,1789113527258995000,515,video_contact_and_recorded_pose,Reach for tape roll,0,1.535752868052361e-07,0,0,0,0,0,0,False
7220352000,1789113527279000000,516,video_contact_and_recorded_pose,Reach for tape roll,0,0.0005217698990346856,0,0,0,0,0,0,False
7260352000,1789113527319000000,519,video_contact_and_recorded_pose,Reach for tape roll,0.4,0.004473529769916162,0,0.4,0.4,0,0,0.4,False
7300352000,1789113527359000000,522,video_contact_and_recorded_pose,Reach for tape roll,0.8,0.012051343717920037,0,0.8,0.8,0.4,0,0.8,False
7360356000,1789113527419004000,526,video_contact_and_recorded_pose,Reach for tape roll,2,0.0295568250533858,0.4,2,2,0.8,0.4,2,False
7380356000,1789113527439004000,527,video_contact_and_recorded_pose,Reach for tape roll,2.7,0.036877095405238515,0.4,2.7,2.4,1.2,0.4,2.4,False
7400356000,1789113527459004000,529,video_contact_and_recorded_pose,Reach for tape roll,3.1,0.044877077020618474,0.8,3.1,3.1,1.6,0.8,3.1,False
7440361000,1789113527499009000,532,video_contact_and_recorded_pose,Reach for tape roll,4.7,0.06276736146160346,0.8,4.7,4.7,2,1.2,4.3,False
7480361000,1789113527539009000,535,video_contact_and_recorded_pose,Reach for tape roll,6.3,0.08292078193627406,1.2,6.3,6.3,2.7,1.6,5.5,False
7500361000,1789113527559009000,536,video_contact_and_recorded_pose,Reach for tape roll,7.1,0.09375245108231202,1.6,7.1,7.1,3.1,1.6,6.3,False
7540365000,1789113527599013000,539,video_contact_and_recorded_pose,Reach for tape roll,9,0.11673909054711096,1.6,9,9,3.9,2,7.5,False
7600370000,1789113527659018000,543,video_contact_and_recorded_pose,Reach for tape roll,12.2,0.1539542066978549,2.4,12.2,11.8,5.1,2.7,10.2,False
7620370000,1789113527679018000,545,video_contact_and_recorded_pose,Reach for tape roll,12.9,0.1669364420625354,2.4,12.9,12.9,5.9,2.7,11,False
7640370000,1789113527699018000,546,video_contact_and_recorded_pose,Reach for tape roll,14.1,0.18014477283950003,2.7,14.1,13.7,6.3,3.1,12.2,False
7700375000,1789113527759023000,550,video_contact_and_recorded_pose,Reach for tape roll,17.6,0.22075177237947075,3.1,17.6,16.9,7.5,3.9,14.9,False
7740375000,1789113527799023000,553,video_contact_and_recorded_pose,Reach for tape roll,19.6,0.24825833329180624,3.5,19.6,18.8,8.6,4.3,16.9,False
