tracking_time_ns,capture_time_ns,pose_sample_index,pose_unix_ms,pose_distance_ms,valid,thumb01_bend_deg,thumb02_bend_deg,thumb03_bend_deg,index01_bend_deg,index02_bend_deg,index03_bend_deg,middle01_bend_deg,middle02_bend_deg,middle03_bend_deg,ring01_bend_deg,ring02_bend_deg,ring03_bend_deg,little01_bend_deg,little02_bend_deg,little03_bend_deg,thumb01_x_deg,thumb01_y_deg,thumb01_z_deg,thumb02_x_deg,thumb02_y_deg,thumb02_z_deg,thumb03_x_deg,thumb03_y_deg,thumb03_z_deg,index01_x_deg,index01_y_deg,index01_z_deg,index02_x_deg,index02_y_deg,index02_z_deg,index03_x_deg,index03_y_deg,index03_z_deg,middle01_x_deg,middle01_y_deg,middle01_z_deg,middle02_x_deg,middle02_y_deg,middle02_z_deg,middle03_x_deg,middle03_y_deg,middle03_z_deg,ring01_x_deg,ring01_y_deg,ring01_z_deg,ring02_x_deg,ring02_y_deg,ring02_z_deg,ring03_x_deg,ring03_y_deg,ring03_z_deg,little01_x_deg,little01_y_deg,little01_z_deg,little02_x_deg,little02_y_deg,little02_z_deg,little03_x_deg,little03_y_deg,little03_z_deg,direction_error_deg
561000000,1785735590005000000,37,1785735590008,3,True,18.846014550686757,8.122624674826302,3.246681886783038,9.421239880553747,0.8060533155023215,0.19364531409325902,10.609736092887104,3.5785232018414423,0.7279352594935292,8.171291121514463,3.344297999893687,3.856657321575009,9.961852436539886,1.8307401343946172,0.7516223384862366,30.06118456872804,38.38879666722127,-19.94388714907527,0.22703517591381198,-3.5550369687766987,7.305364687499278,0.03649815093937007,1.4359110619507445,-2.9117031318219837,-7.653709435904846,1.9436971718845528,-0.4737585580967785,-2.0025290791544295e-05,-0.0033263460829358014,-0.8064813693573005,3.35756930969043e-05,0.012204428821192813,-0.1932403649501084,-8.23644419874568,-8.251362337080446,-4.122444126907427,0.0026296997962132235,-0.08421475859330883,3.5766566538816194,8.954413005357034e-05,-0.014242385296723607,0.7283017870157277,-11.806944967215008,-13.15085192759686,-3.291017721811491,0.012300131880724081,-0.42501849222453303,3.315703665281674,0.016553748929211062,0.49585185937016146,-3.824053742925628,-8.049343492592401,-24.660062302985516,3.359709918623132,0.0004361091780609305,-0.02931701256121794,1.827022610741337,0.00013096940959074138,0.019880274002432793,-0.7498854245874251,8.537736462515939e-07
594000000,1785735590038000000,39,1785735590042,4,True,19.094191109423406,8.057953016832027,3.5800494372205276,9.478679454105908,0.7797936427807064,0.18492591867147345,10.540971363395483,3.4913974467438855,0.6847215333555553,8.085730284560647,3.2687687314524196,3.897521606468715,9.884784032621038,1.8235716342919812,0.746063814082042,30.017075287325945,38.20084048300792,-20.076286941994557,0.2228946181996263,-3.5157826610371625,7.252401011930503,0.04422977844228853,1.5761966104822116,-3.2143127958101134,-7.650653260923257,1.96672784828583,-0.36200997309898364,-3.2273142581264796e-05,-0.00522332458550298,-0.7802140355240585,3.555654177049905e-05,0.0140227719445677,-0.18437043956615273,-8.222591082447227,-8.167496104626384,-3.971108389967377,0.002493421029482588,-0.08184521363994453,3.4895624388239064,7.13672842040824e-05,-0.012099896787016697,0.6851205025706063,-11.80199970423752,-13.063676541736497,-3.2663850404125596,0.011729583458064059,-0.41466750932303537,3.2408809701317707,0.016867592318796202,0.4999308231125246,-3.8647323643413407,-8.048860281022908,-24.584223854135168,3.3813813841235434,0.0004366176741857568,-0.029456304613991575,1.8198507822084002,0.00012913932891855207,0.019746954153214192,-0.7443284579399886,1.2074182697257333e-06
628000000,1785735590072000000,41,1785735590078,6,True,19.116867666087302,8.038448790643473,3.5529023850470147,9.41899597204001,0.7770754556579764,0.18147161900429243,10.486997189595066,3.4430858318219726,0.6476569513548557,8.04002375753669,3.2268835713695796,3.9021729292485614,9.938072288138562,1.7919117713469348,0.7508105242286106,29.956006539578006,38.081630262898024,-19.917072695324332,0.22180153033224112,-3.507009282793201,7.234945305236327,0.04355542717213859,1.5639700892734396,-3.190063706671733,-7.652700278375058,1.9721793478063858,-0.44006162690364725,-2.317705353319227e-05,-0.003899485068356641,-0.7775014680711633,3.2541048624760786e-05,0.012372862241540439,-0.181028272784809,-8.21971811465416,-8.112926242171552,-3.957430419747911,0.002425740972221143,-0.08074213295229438,3.4412633595515354,6.0533652342600136e-05,-0.010876071887818672,0.6480715203447519,-11.8005497765468,-13.014774642566111,-3.2660606223791215,0.01142813685645603,-0.40925910678222643,3.199345254714263,0.016912012070473322,0.5006514042820228,-3.869329429923852,-8.039581909581567,-24.615012379594795,3.443609368558529,0.0004215857266298994,-0.02897922992862435,1.7881944625646,0.00013306651458123715,0.020222893524940104,-0.7490636763489754,1.7075472925031877e-06
694000000,1785735590138000000,45,1785735590139,1,True,19.336938542949,7.8909202613622895,4.071091339892113,9.16640483260158,0.9217781114207955,0.19780168075038126,10.41921787514301,3.258527997688728,0.5324806582122505,7.988961248435115,3.1137056025326024,4.047873396094573,9.652125785380413,1.7740191054565135,0.778713675464584,29.846152606729646,37.78601870996156,-19.821902110588358,0.21311823631934917,-3.43009663365834,7.107997864798446,0.05694936025520772,1.7819619231994874,-3.660481393101463,-7.661105269374483,2.015046538398169,-0.768738951463697,-1.4548960546133429e-05,-0.002280187038898148,-0.9222086202409345,3.308709434122253e-05,0.01166132720331262,-0.19743852547918087,-8.221079801535321,-8.052255255533353,-4.006649793273261,0.002171443784168593,-0.07637600552052773,3.256757001947047,3.750905574352281e-05,-0.008275324062475463,0.5329222656189497,-11.798551635349156,-12.9571926454029,-3.2626546026640444,0.010674407300158372,-0.39619766241679766,3.0869130955388497,0.018242448238630186,0.5206013721160588,-4.01366894416507,-8.030898383691055,-24.284065043331783,3.5926487377261287,0.0003823338810216972,-0.026714163231989326,1.7703362409734,0.00012966917043671504,0.01899451100172253,-0.7770101601626554,1.7075472925031877e-06
761000000,1785735590205000000,51,1785735590211,6,True,19.822187335512673,7.603016964110512,4.791961811884554,9.185893002132838,0.9999967726090995,0.23928881212917663,10.26646282739011,2.7980855554806645,0.3789938153136364,7.8739206622239,2.73383675422407,4.284780451491836,9.335072787427517,1.4972698373856816,0.8024342156141173,29.875326565375918,37.63319588041604,-20.43125073854426,0.1969223168950873,-3.285532643312543,6.857569908159014,0.07842174570180765,2.0801714290168096,-4.317377000813305,-7.6584317734929535,2.0814631069521496,-0.6813695532490024,-8.883847085452461e-06,-0.0014852549189295031,-1.0004280376698544,4.060655241868446e-05,0.01324392601384019,-0.2389036943207585,-8.223627958798797,-7.91319660754926,-4.114032178240062,0.001646726050130285,-0.06746347345616341,2.7963959143164545,1.932688058645348e-05,-0.006131559941864699,0.3794501515958185,-11.798171284000444,-12.83955990585013,-3.29440773142239,0.008254557517872466,-0.3490194368415357,2.709975436574457,0.020451344016481077,0.5513412889691749,-4.248583728434505,-8.051210112651592,-23.98709805385826,3.5119308963853717,0.00020809787852035515,-0.017934903127049765,1.4936841050896257,0.00014949446175609456,0.02127033655805181,-0.8006782990381608,2.091309789151873e-06
778000000,1785735590222000000,52,1785735590220,2,True,19.91287552158984,7.5519186668937275,4.869226563543001,9.193211029622661,1.0060034678267873,0.24345018230331095,10.24101614563725,2.7205800734538563,0.35803881369785595,7.85047925708278,2.6675350113577907,4.305607316376555,9.314010810756738,1.4412433652275163,0.8027919820868484,29.88065724837085,37.604840537095235,-20.54524882804162,0.19417416711897179,-3.2611775358579607,6.812498454567306,0.0808990321511792,2.1111920065001613,-4.388240172029642,-7.658214084400199,2.0814648680121843,-0.6728312971242606,-1.34374331870823e-05,-0.001997312194413934,-1.0064343631806452,4.2051845446636135e-05,0.013699622967640514,-0.2430458986871642,-8.226100850918408,-7.892815286138861,-4.160479167393501,0.0015638687526096254,-0.06589647116330812,2.71890560413138,1.83797439577623e-05,-0.006187294438097755,0.3584912845094255,-11.799406423756967,-12.81603926799,-3.314624305521179,0.007864215146327035,-0.3407920952712058,2.6441845290469503,0.020672209170983637,0.5546067501658691,-4.2691625287894475,-8.055395826693433,-23.97425334246554,3.4823803348144082,0.0001833331605027645,-0.01658301641214363,1.4376701643345946,0.00014818008507742818,0.021072664963464036,-0.8010416714992857,1.9090959104164224e-06
844000000,1785735590288000000,56,1785735590287,1,True,20.221074080269826,7.448490626663058,4.8755073107191444,9.394015368567338,0.8558238226769856,0.19949094195217512,9.610406241899206,2.3700687682118597,0.2953417770721729,7.136460065905543,2.4308866028440357,4.285325108228569,8.210685044749235,1.197345039325785,0.6568022676897372,29.88299706969266,37.47810727035337,-20.89391298791127,0.188421153768194,-3.2063840338100005,6.723884333584242,0.08090245723414338,2.1069573129738726,-4.397239158580799,-7.647554295878562,2.2201230935792835,-0.26743789160642145,-2.887476795259303e-05,-0.004341292423551476,-0.8562487199365363,3.446096742799964e-05,0.0123554667677358,-0.19908821759719314,-8.21473169358326,-7.290228777551997,-4.326928121927459,0.0012074540367026,-0.05841332703169622,2.3684722589257423,1.1752631984854743e-05,-0.004931233110011011,0.2958065682144926,-11.791448902413403,-12.108301932867189,-3.4592384454944622,0.006558057810519443,-0.31190792372865545,2.409297490569182,0.020490493163139147,0.5523421124544966,-4.249003234267532,-8.165266012419384,-22.981222713415647,2.825568550692705,6.360293541548532e-05,-0.008081316036392667,1.193845284118677,8.746011475727392e-05,0.015144764141622247,-0.6551570624232476,1.4787793334710982e-06
894000000,1785735590338000000,60,1785735590344,6,True,19.95496328187296,7.73793785674152,4.062519186590239,10.300865421800784,0.4133803553256029,0.07717860342349456,9.286936011117335,2.6396199540150245,0.2781239171266358,6.457222125417299,2.752108359721507,3.8182216177108215,7.568694645313112,1.4291537102892107,0.48316024923802575,29.725830865528497,37.29414738300113,-20.14268342703175,0.20369412050868377,-3.337572200148015,6.9824333522709106,0.05638092776065024,1.7647559652401335,-3.6592820126124495,-7.628600592480055,1.5918011226874798,0.41873618268543444,-3.726733763146653e-05,-0.010869293499135691,-0.41369462094805187,2.030896222079865e-05,0.010977896935051112,-0.07635687769847516,-8.180408418070504,-6.943291160688787,-3.9785423540888822,0.0013865651793616561,-0.06021901568248965,2.6380567950257414,9.314334964870747e-06,-0.0042329349325915455,0.2785976570601955,-11.756209752994916,-11.443037875655431,-3.280105012153773,0.00828276427406803,-0.3478291661277583,2.728548572692929,0.016115714848782145,0.4875386137272541,-3.7863707225371517,-8.177468796953294,-22.221808671155287,2.8958329705048484,0.00010892829471096007,-0.010737292384583073,1.4256401067967177,3.861284068685026e-05,0.008979728967187893,-0.4816105011766045,1.4787793334710982e-06
928000000,1785735590372000000,63,1785735590374,2,True,19.6355124572271,7.978265557110378,3.696008640060947,11.093746750275633,0.10544937192028252,0.028061893775381232,9.407728965513718,3.1263805955072383,0.28436715225384923,6.243111654047244,3.211237839677872,3.6374638532816554,7.098273021658863,1.8186904693548327,0.4438091676297948,29.621186933767408,37.233645072045924,-19.46597197351686,0.21650664156655444,-3.4398487251167142,7.200294946858161,0.0467033885193921,1.6074051798878468,-3.328118065923029,-7.603369438033862,1.1235818099792974,1.1137054928650807,-1.175456283312279e-05,-0.01375546838156541,-0.10510849775208372,1.5261317091472747e-05,0.009934169303087211,-0.026158677149374688,-8.144089192449838,-6.970757149608772,-3.3671680103311497,0.001862772964797491,-0.06829041072402274,3.124758915476114,7.609051015055294e-06,-0.0034539823445163967,0.2848521208884593,-11.711323268067233,-11.225918503080015,-2.803840427458853,0.011097656397630462,-0.39923925465378496,3.184841334291829,0.014447873898206592,0.45872839627899803,-3.6078185551068245,-8.155852422314444,-21.577243413089786,3.267148804641462,0.00024403678142510834,-0.017389955799858105,1.815131831322379,3.252865651907823e-05,0.008202121724244945,-0.4422670743025723,8.537736462515939e-07
994000000,1785735590438000000,68,1785735590432,6,True,19.1239603135926,8.574214984424593,2.858050108671304,13.054445402651027,1.0192235981706688,0.30535222832216347,10.20676501358847,4.67661349450646,0.3620509955053277,6.142587769230063,4.770206109044835,2.9539357443723864,6.6575398573194535,3.1626678193984965,0.37413387278884236,29.445627044524745,37.12740564056787,-18.32048320010547,0.2500438047539093,-3.6947563099786107,7.740023137810357,0.028013523253839278,1.2483423057637568,-2.5707224591963396,-7.512602039073398,0.25565234824870575,3.101496073128338,0.00020442791230558115,-0.023356330639082382,1.0185469061859753,-7.823552653090923e-06,0.00781372651940691,0.30525371420096387,-8.018476041531157,-7.173477855440858,-1.2687854914999022,0.0035302955288793983,-0.08647477961109608,4.674939783265415,1.2683989908430199e-05,-0.004317994543355571,0.3625311091901033,-11.560147209715906,-10.753746022798731,-0.9880787025196969,0.022870691218461185,-0.5530460548306704,4.736603346683808,0.009007091030842186,0.3519001151830691,-2.9322767704550055,-8.055192725091601,-20.15765943328238,4.830505602672351,0.0004197681104868153,-0.017232615699506633,3.1591501948406853,1.1143650671698094e-05,0.0031582719166411127,-0.37266426666872093,8.537736462515939e-07
1028000000,1785735590472000000,71,1785735590467,5,True,18.82527783902945,9.013515883151808,2.2409225284375722,14.296528505736793,2.425122361345479,1.180662046575791,11.098190431830826,6.067735623034468,0.7040658893095049,6.67143747665571,6.167980291203595,2.1733088456556975,7.654563577766626,5.081609758817665,0.30321158506894574,29.401291324716485,37.18180079233061,-17.82627660126438,0.2775089378155137,-3.904248446519294,8.127698125313445,0.01734708558157178,0.9882895704825162,-2.0108311360452027,-7.440239235456704,-0.45083491492748495,4.220473222367014,0.0005520326482401513,-0.02647620550849515,2.4245569624678587,-5.318219107766163e-05,0.0064217612093261465,1.1806500505275341,-7.930099015918225,-7.487523103336201,0.1351097977372666,0.005015131178099261,-0.09463613938050192,6.066124916705539,3.4471006422859446e-05,-0.0057652993948579985,0.7045481102079376,-11.448201167623804,-10.612028358754388,0.4774948247401681,0.03552075150299731,-0.6633502916437947,6.13083365656008,0.004751853683488414,0.2522809107884642,-2.157982049155834,-7.916792967063586,-18.804776756920823,7.327242495864367,-0.0021136652509303588,0.04560786458075266,5.077951377460141,-3.753625509852457e-06,-0.0017568278572398786,-0.30176441076056626,1.2074182697257333e-06
